repo_name,has_agent_config,language,stars,clone_url,num_contributors,qc_reason,processed_at
solidjs/solid-start,0,typescript,5864,https://github.com/solidjs/solid-start.git,215,no_agent_config,2026-05-26T05:56:50.659571+00:00
reditorsupport/vscode-r,0,typescript,1167,https://github.com/reditorsupport/vscode-r.git,66,no_agent_config,2026-05-26T05:56:53.809728+00:00
aidenybai/million,0,typescript,17569,https://github.com/aidenybai/million.git,124,no_agent_config,2026-05-26T05:57:03.205591+00:00
chhoumann/quickadd,0,typescript,2221,https://github.com/chhoumann/quickadd.git,35,no_agent_config,2026-05-26T05:57:03.787163+00:00
mathuo/dockview,1,typescript,3207,https://github.com/mathuo/dockview.git,45,,2026-05-26T05:57:03.987990+00:00
snowpackjs/astro,0,typescript,3470,https://github.com/snowpackjs/astro.git,33,no_agent_config,2026-05-26T05:57:04.463791+00:00
nhost/nhost,1,typescript,9161,https://github.com/nhost/nhost.git,134,,2026-05-26T05:57:04.882907+00:00
birchill/10ten-ja-reader,0,typescript,732,https://github.com/birchill/10ten-ja-reader.git,26,no_agent_config,2026-05-26T05:57:06.574185+00:00
honzaap/systemizer,0,typescript,1428,https://github.com/honzaap/systemizer.git,5,no_agent_config,2026-05-26T05:57:07.859314+00:00
millionjs/million,0,typescript,688,https://github.com/millionjs/million.git,7,no_agent_config,2026-05-26T05:57:07.926741+00:00
statelyai/xstate,1,typescript,29637,https://github.com/statelyai/xstate.git,346,,2026-05-26T05:57:08.002995+00:00
l2beat/l2beat,1,typescript,657,https://github.com/l2beat/l2beat.git,330,,2026-05-26T05:57:08.251257+00:00
solidjs/templates,0,typescript,529,https://github.com/solidjs/templates.git,42,no_agent_config,2026-05-26T05:57:08.608889+00:00
microsoft/vscode-livepreview,0,typescript,565,https://github.com/microsoft/vscode-livepreview.git,22,no_agent_config,2026-05-26T05:57:09.893521+00:00
lukasbach/react-complex-tree,0,typescript,1348,https://github.com/lukasbach/react-complex-tree.git,17,no_agent_config,2026-05-26T05:57:10.495485+00:00
lnreader/lnreader,0,typescript,2593,https://github.com/lnreader/lnreader.git,40,no_agent_config,2026-05-26T05:57:10.753408+00:00
apideck-libraries/portman,0,typescript,680,https://github.com/apideck-libraries/portman.git,27,no_agent_config,2026-05-26T05:57:11.290618+00:00
chunibyocola/sc-translator-crx,0,typescript,517,https://github.com/chunibyocola/sc-translator-crx.git,1,no_agent_config,2026-05-26T05:57:11.574692+00:00
betterdiscord/betterdiscord,0,typescript,9077,https://github.com/betterdiscord/betterdiscord.git,34,no_agent_config,2026-05-26T05:57:12.499428+00:00
datav-io/datav,0,typescript,2711,https://github.com/datav-io/datav.git,4,no_agent_config,2026-05-26T05:57:12.520618+00:00
livekit/client-sdk-js,0,typescript,630,https://github.com/livekit/client-sdk-js.git,90,no_agent_config,2026-05-26T05:57:13.197427+00:00
jupyterlite/jupyterlite,0,typescript,4820,https://github.com/jupyterlite/jupyterlite.git,76,no_agent_config,2026-05-26T05:57:13.575915+00:00
ransome1/sleek,0,typescript,1961,https://github.com/ransome1/sleek.git,29,no_agent_config,2026-05-26T05:57:14.118531+00:00
esm7/obsidian-map-view,1,typescript,857,https://github.com/esm7/obsidian-map-view.git,15,,2026-05-26T05:57:14.831968+00:00
vechai/vechaiui,0,typescript,1179,https://github.com/vechai/vechaiui.git,9,no_agent_config,2026-05-26T05:57:14.857936+00:00
opticdev/optic,0,typescript,1519,https://github.com/opticdev/optic.git,20,no_agent_config,2026-05-26T05:57:14.868952+00:00
kawalcovid19/wargabantuwarga.com,0,typescript,557,https://github.com/kawalcovid19/wargabantuwarga.com.git,52,no_agent_config,2026-05-26T05:57:15.387107+00:00
js-temporal/temporal-polyfill,0,typescript,764,https://github.com/js-temporal/temporal-polyfill.git,48,no_agent_config,2026-05-26T05:57:16.377192+00:00
uiwjs/react-color,0,typescript,543,https://github.com/uiwjs/react-color.git,21,no_agent_config,2026-05-26T05:57:16.619952+00:00
kevinnovak/discord-bot-typescript-template,1,typescript,625,https://github.com/kevinnovak/discord-bot-typescript-template.git,5,,2026-05-26T05:57:18.076140+00:00
aleksey-hoffman/sigma-file-manager,0,typescript,5765,https://github.com/aleksey-hoffman/sigma-file-manager.git,17,no_agent_config,2026-05-26T05:57:18.108863+00:00
liqvidjs/player,0,typescript,533,https://github.com/liqvidjs/player.git,2,no_agent_config,2026-05-26T05:57:18.258755+00:00
atlassian/github-for-jira,0,typescript,654,https://github.com/atlassian/github-for-jira.git,53,no_agent_config,2026-05-26T05:57:19.141542+00:00
alan2207/bulletproof-react,0,typescript,35067,https://github.com/alan2207/bulletproof-react.git,49,no_agent_config,2026-05-26T05:57:20.146190+00:00
eugeny/tabby,0,typescript,71504,https://github.com/eugeny/tabby.git,182,no_agent_config,2026-05-26T05:57:20.184422+00:00
getstation/desktop-app,0,typescript,1576,https://github.com/getstation/desktop-app.git,13,no_agent_config,2026-05-26T05:57:21.445428+00:00
solana-labs/wallet-adapter,0,typescript,1214,https://github.com/solana-labs/wallet-adapter.git,100,no_agent_config,2026-05-26T05:57:21.718687+00:00
loopbackio/loopback-next,1,typescript,5092,https://github.com/loopbackio/loopback-next.git,219,,2026-05-26T05:57:21.721296+00:00
akd-io/create-next-stack,0,typescript,571,https://github.com/akd-io/create-next-stack.git,4,no_agent_config,2026-05-26T05:57:22.722215+00:00
microsoft/rnx-kit,1,typescript,1719,https://github.com/microsoft/rnx-kit.git,56,,2026-05-26T05:57:22.871659+00:00
cdklabs/cdk-nag,0,typescript,1014,https://github.com/cdklabs/cdk-nag.git,33,no_agent_config,2026-05-26T05:57:23.279473+00:00
udecode/plate,1,typescript,16283,https://github.com/udecode/plate.git,231,,2026-05-26T05:57:23.670160+00:00
remotion-dev/remotion,0,typescript,47688,https://github.com/remotion-dev/remotion.git,335,clone_failed_or_missing,2026-05-26T05:57:23.887463+00:00
open-cli-tools/concurrently,0,typescript,7767,https://github.com/open-cli-tools/concurrently.git,79,no_agent_config,2026-05-26T05:57:25.021067+00:00
appworks-lab/appworks,0,typescript,609,https://github.com/appworks-lab/appworks.git,10,no_agent_config,2026-05-26T05:57:25.736903+00:00
mallfoundry/taroify,0,typescript,1067,https://github.com/mallfoundry/taroify.git,47,no_agent_config,2026-05-26T05:57:25.756046+00:00
h5-dooring/dooringx,0,typescript,2275,https://github.com/h5-dooring/dooringx.git,5,no_agent_config,2026-05-26T05:57:26.738340+00:00
pwa-builder/pwabuilder,1,typescript,3598,https://github.com/pwa-builder/pwabuilder.git,102,,2026-05-26T05:57:26.799604+00:00
builderio/mitosis,0,typescript,13672,https://github.com/builderio/mitosis.git,102,no_agent_config,2026-05-26T05:57:28.046132+00:00
imzbf/md-editor-v3,0,typescript,2509,https://github.com/imzbf/md-editor-v3.git,17,no_agent_config,2026-05-26T05:57:28.178760+00:00
kevboh/longform,0,typescript,849,https://github.com/kevboh/longform.git,13,no_agent_config,2026-05-26T05:57:30.335467+00:00
typescript-language-server/typescript-language-server,0,typescript,2491,https://github.com/typescript-language-server/typescript-language-server.git,51,no_agent_config,2026-05-26T05:57:34.848925+00:00
idrawjs/idraw,0,typescript,1091,https://github.com/idrawjs/idraw.git,1,no_agent_config,2026-05-26T05:57:37.442790+00:00
org-roam/org-roam-ui,0,typescript,2179,https://github.com/org-roam/org-roam-ui.git,18,no_agent_config,2026-05-26T05:57:39.378325+00:00
sharzyl/pastebin-worker,0,typescript,1004,https://github.com/sharzyl/pastebin-worker.git,11,no_agent_config,2026-05-26T05:57:43.867826+00:00
gridaco/grida,0,typescript,2489,https://github.com/gridaco/grida.git,16,clone_failed_or_missing,2026-05-26T05:57:46.978379+00:00
backstage/backstage,0,typescript,33359,https://github.com/backstage/backstage.git,364,clone_failed_or_missing,2026-05-26T05:57:51.254577+00:00
eea-oasis/baseline,0,typescript,570,https://github.com/eea-oasis/baseline.git,76,clone_failed_or_missing,2026-05-26T05:57:51.597732+00:00
react-financial/react-financial-charts,0,typescript,1016,https://github.com/react-financial/react-financial-charts.git,14,no_agent_config,2026-05-26T05:57:53.461123+00:00
gqty-dev/gqty,0,typescript,1034,https://github.com/gqty-dev/gqty.git,17,no_agent_config,2026-05-26T05:57:54.051618+00:00
exhibitionist-digital/ultra,0,typescript,2980,https://github.com/exhibitionist-digital/ultra.git,18,no_agent_config,2026-05-26T05:57:54.613635+00:00
rabbyhub/rabby,1,typescript,1838,https://github.com/rabbyhub/rabby.git,65,,2026-05-26T05:58:02.183361+00:00
material-components/material-web,0,typescript,10647,https://github.com/material-components/material-web.git,127,no_agent_config,2026-05-26T05:58:02.420683+00:00
streetwriters/notesnook,0,typescript,14068,https://github.com/streetwriters/notesnook.git,48,no_agent_config,2026-05-26T05:58:02.526775+00:00
remix-run/react-router,1,typescript,56429,https://github.com/remix-run/react-router.git,429,,2026-05-26T05:58:02.596197+00:00
dcastil/tailwind-merge,0,typescript,5631,https://github.com/dcastil/tailwind-merge.git,36,no_agent_config,2026-05-26T05:58:06.115249+00:00
bowen7/regex-vis,0,typescript,4360,https://github.com/bowen7/regex-vis.git,9,no_agent_config,2026-05-26T05:58:06.294939+00:00
cloudr-f2e/monitor,0,typescript,1807,https://github.com/cloudr-f2e/monitor.git,6,no_agent_config,2026-05-26T05:58:09.668503+00:00
shopify/polaris,0,typescript,6043,https://github.com/shopify/polaris.git,343,no_agent_config,2026-05-26T05:58:09.838084+00:00
abhinandan-kushwaha/react-native-gifted-charts,0,typescript,1329,https://github.com/abhinandan-kushwaha/react-native-gifted-charts.git,40,no_agent_config,2026-05-26T05:58:10.695575+00:00
liveblocks/liveblocks,1,typescript,4606,https://github.com/liveblocks/liveblocks.git,42,,2026-05-26T05:58:10.966383+00:00
primer/react,1,typescript,3848,https://github.com/primer/react.git,217,,2026-05-26T05:58:11.067870+00:00
expensify/app,1,typescript,4852,https://github.com/expensify/app.git,362,,2026-05-26T05:58:11.264137+00:00
tcgdex/cards-database,0,typescript,800,https://github.com/tcgdex/cards-database.git,81,no_agent_config,2026-05-26T05:58:11.332792+00:00
revoltchat/revite,0,typescript,945,https://github.com/revoltchat/revite.git,59,no_agent_config,2026-05-26T05:58:11.682498+00:00
dlemstra/magick-wasm,0,typescript,864,https://github.com/dlemstra/magick-wasm.git,15,no_agent_config,2026-05-26T05:58:13.977622+00:00
wpengine/faustjs,0,typescript,1581,https://github.com/wpengine/faustjs.git,56,no_agent_config,2026-05-26T05:58:14.128093+00:00
rabetofficial/rabet-extension,0,typescript,659,https://github.com/rabetofficial/rabet-extension.git,4,no_agent_config,2026-05-26T05:58:15.651236+00:00
pixijs/particle-emitter,0,typescript,773,https://github.com/pixijs/particle-emitter.git,19,no_agent_config,2026-05-26T05:58:15.697236+00:00
3lang3/react-vant,0,typescript,1312,https://github.com/3lang3/react-vant.git,51,no_agent_config,2026-05-26T05:58:15.981705+00:00
fosscord/fosscord-server,0,typescript,1018,https://github.com/fosscord/fosscord-server.git,62,no_agent_config,2026-05-26T05:58:16.000697+00:00
ttu-ttu/ebook-reader,0,typescript,553,https://github.com/ttu-ttu/ebook-reader.git,12,no_agent_config,2026-05-26T05:58:16.006345+00:00
nounsdao/nouns-monorepo,1,typescript,684,https://github.com/nounsdao/nouns-monorepo.git,46,,2026-05-26T05:58:16.295739+00:00
puemos/hls-downloader,0,typescript,2579,https://github.com/puemos/hls-downloader.git,10,no_agent_config,2026-05-26T05:58:17.001339+00:00
unjs/unplugin,0,typescript,3577,https://github.com/unjs/unplugin.git,77,no_agent_config,2026-05-26T05:58:17.669595+00:00
lahmatiy/react-render-tracker,0,typescript,2372,https://github.com/lahmatiy/react-render-tracker.git,8,no_agent_config,2026-05-26T05:58:17.680322+00:00
modern-js-dev/garfish,0,typescript,1689,https://github.com/modern-js-dev/garfish.git,35,no_agent_config,2026-05-26T05:58:17.690465+00:00
bearstudio/start-ui-web,1,typescript,1730,https://github.com/bearstudio/start-ui-web.git,43,,2026-05-26T05:58:18.425994+00:00
mwater/minimongo,0,typescript,1211,https://github.com/mwater/minimongo.git,8,no_agent_config,2026-05-26T05:58:18.984124+00:00
uphy/obsidian-reminder,0,typescript,561,https://github.com/uphy/obsidian-reminder.git,6,no_agent_config,2026-05-26T05:58:19.342053+00:00
platers/obsidian-linter,0,typescript,1918,https://github.com/platers/obsidian-linter.git,48,no_agent_config,2026-05-26T05:58:19.346540+00:00
lxsmnsyc/solid-headless,0,typescript,526,https://github.com/lxsmnsyc/solid-headless.git,3,no_agent_config,2026-05-26T05:58:19.878033+00:00
clansty/q2tg,0,typescript,854,https://github.com/clansty/q2tg.git,18,no_agent_config,2026-05-26T05:58:20.234744+00:00
dethcrypto/typechain,0,typescript,2699,https://github.com/dethcrypto/typechain.git,65,no_agent_config,2026-05-26T05:58:21.216164+00:00
ngneat/elf,0,typescript,1672,https://github.com/ngneat/elf.git,56,no_agent_config,2026-05-26T05:58:24.770162+00:00
aws-amplify/amplify-ui,0,typescript,1120,https://github.com/aws-amplify/amplify-ui.git,156,no_agent_config,2026-05-26T05:58:24.879099+00:00
wppconnect-team/wa-js,1,typescript,735,https://github.com/wppconnect-team/wa-js.git,39,,2026-05-26T05:58:26.344364+00:00
themerdev/themer,0,typescript,5529,https://github.com/themerdev/themer.git,16,no_agent_config,2026-05-26T05:58:26.956673+00:00
baiy/ctool,0,typescript,1823,https://github.com/baiy/ctool.git,13,no_agent_config,2026-05-26T05:58:29.575652+00:00
builderio/partytown,0,typescript,12927,https://github.com/builderio/partytown.git,109,no_agent_config,2026-05-26T05:58:32.698613+00:00
brblacky/lavamusic,0,typescript,513,https://github.com/brblacky/lavamusic.git,54,no_agent_config,2026-05-26T05:58:37.721669+00:00
vuedx/languagetools,0,typescript,1254,https://github.com/vuedx/languagetools.git,18,no_agent_config,2026-05-26T05:58:37.863018+00:00
braydoncoyer/braydoncoyer.dev,1,typescript,770,https://github.com/braydoncoyer/braydoncoyer.dev.git,2,,2026-05-26T05:58:38.236059+00:00
unjs/unstorage,0,typescript,2594,https://github.com/unjs/unstorage.git,94,no_agent_config,2026-05-26T05:58:38.610474+00:00
jxom/bumbag-ui,0,typescript,1014,https://github.com/jxom/bumbag-ui.git,32,no_agent_config,2026-05-26T05:58:38.653697+00:00
stevenpetryk/mafs,0,typescript,3293,https://github.com/stevenpetryk/mafs.git,12,no_agent_config,2026-05-26T05:58:39.898800+00:00
coinjar/react-native-wagmi-charts,0,typescript,704,https://github.com/coinjar/react-native-wagmi-charts.git,29,no_agent_config,2026-05-26T05:58:40.158126+00:00
dash14/v-network-graph,0,typescript,611,https://github.com/dash14/v-network-graph.git,2,no_agent_config,2026-05-26T05:58:40.161979+00:00
keplergl/kepler.gl,0,typescript,11828,https://github.com/keplergl/kepler.gl.git,130,no_agent_config,2026-05-26T05:58:41.664637+00:00
dermotduffy/frigate-hass-card,0,typescript,623,https://github.com/dermotduffy/frigate-hass-card.git,28,no_agent_config,2026-05-26T05:58:45.835143+00:00
uniswap/v3-periphery,0,typescript,1147,https://github.com/uniswap/v3-periphery.git,16,no_agent_config,2026-05-26T05:58:46.067090+00:00
uniswap/v3-core,0,typescript,4986,https://github.com/uniswap/v3-core.git,15,no_agent_config,2026-05-26T05:58:46.076421+00:00
millihq/terraform-aws-next-js,0,typescript,1411,https://github.com/millihq/terraform-aws-next-js.git,32,no_agent_config,2026-05-26T05:58:47.778471+00:00
protonmail/webclients,0,typescript,5424,https://github.com/protonmail/webclients.git,85,clone_failed_or_missing,2026-05-26T05:58:50.008332+00:00
denoland/dotland,0,typescript,971,https://github.com/denoland/dotland.git,463,no_agent_config,2026-05-26T05:58:50.103720+00:00
uniswap/smart-order-router,0,typescript,511,https://github.com/uniswap/smart-order-router.git,32,no_agent_config,2026-05-26T05:58:50.520541+00:00
aduros/wasm4,0,typescript,1491,https://github.com/aduros/wasm4.git,130,no_agent_config,2026-05-26T05:58:52.022872+00:00
google/playground-elements,0,typescript,615,https://github.com/google/playground-elements.git,17,no_agent_config,2026-05-26T05:58:52.133532+00:00
elmassimo/iles,1,typescript,1146,https://github.com/elmassimo/iles.git,15,,2026-05-26T05:58:52.227268+00:00
openinframap/openinframap,0,typescript,511,https://github.com/openinframap/openinframap.git,43,no_agent_config,2026-05-26T05:58:52.238968+00:00
antvis/s2,0,typescript,1679,https://github.com/antvis/s2.git,64,no_agent_config,2026-05-26T05:58:52.286826+00:00
owncloud/web,0,typescript,561,https://github.com/owncloud/web.git,103,no_agent_config,2026-05-26T05:58:52.347036+00:00
kriasoft/relay-starter-kit,0,typescript,3812,https://github.com/kriasoft/relay-starter-kit.git,22,no_agent_config,2026-05-26T05:58:53.816977+00:00
csandman/chakra-react-select,0,typescript,820,https://github.com/csandman/chakra-react-select.git,10,no_agent_config,2026-05-26T05:58:54.911264+00:00
cloudflare/miniflare,0,typescript,3861,https://github.com/cloudflare/miniflare.git,67,no_agent_config,2026-05-26T05:58:54.935744+00:00
boostio/boostnote-app,0,typescript,4042,https://github.com/boostio/boostnote-app.git,57,no_agent_config,2026-05-26T05:58:54.965692+00:00
nextui-org/nextui,1,typescript,22625,https://github.com/nextui-org/nextui.git,212,,2026-05-26T05:58:55.238269+00:00
xrplf/xrpl.js,1,typescript,1322,https://github.com/xrplf/xrpl.js.git,140,,2026-05-26T05:58:56.192761+00:00
invertase/notifee,0,typescript,2181,https://github.com/invertase/notifee.git,81,no_agent_config,2026-05-26T05:58:56.201634+00:00
elkozmon/zoonavigator,0,typescript,558,https://github.com/elkozmon/zoonavigator.git,4,no_agent_config,2026-05-26T05:58:58.364175+00:00
kubeshop/monokle,0,typescript,2120,https://github.com/kubeshop/monokle.git,45,clone_failed_or_missing,2026-05-26T05:58:59.603526+00:00
rubickcenter/rubick,0,typescript,9428,https://github.com/rubickcenter/rubick.git,22,no_agent_config,2026-05-26T05:59:00.204973+00:00
yaozhuwa/easy-typing-obsidian,0,typescript,724,https://github.com/yaozhuwa/easy-typing-obsidian.git,3,no_agent_config,2026-05-26T05:59:01.074492+00:00
curlconverter/curlconverter,0,typescript,8097,https://github.com/curlconverter/curlconverter.git,41,no_agent_config,2026-05-26T05:59:01.100352+00:00
getalby/lightning-browser-extension,0,typescript,580,https://github.com/getalby/lightning-browser-extension.git,118,no_agent_config,2026-05-26T05:59:01.106725+00:00
ulixee/hero,0,typescript,1529,https://github.com/ulixee/hero.git,19,no_agent_config,2026-05-26T05:59:01.129514+00:00
mayandev/notion-avatar,1,typescript,3194,https://github.com/mayandev/notion-avatar.git,9,,2026-05-26T05:59:01.798878+00:00
tj-actions/changed-files,0,typescript,2702,https://github.com/tj-actions/changed-files.git,38,no_agent_config,2026-05-26T05:59:01.988398+00:00
open-metadata/openmetadata,1,typescript,13828,https://github.com/open-metadata/openmetadata.git,420,,2026-05-26T05:59:02.189041+00:00
eth-infinitism/account-abstraction,0,typescript,1863,https://github.com/eth-infinitism/account-abstraction.git,27,no_agent_config,2026-05-26T05:59:02.597059+00:00
dvanoni/notero,0,typescript,3134,https://github.com/dvanoni/notero.git,11,no_agent_config,2026-05-26T05:59:03.476736+00:00
authts/oidc-client-ts,0,typescript,1905,https://github.com/authts/oidc-client-ts.git,134,no_agent_config,2026-05-26T05:59:05.626845+00:00
jupyter-lsp/jupyterlab-lsp,0,typescript,1992,https://github.com/jupyter-lsp/jupyterlab-lsp.git,48,no_agent_config,2026-05-26T05:59:05.918913+00:00
ensdomains/ens-contracts,0,typescript,721,https://github.com/ensdomains/ens-contracts.git,32,no_agent_config,2026-05-26T05:59:06.572751+00:00
contentlayerdev/contentlayer,0,typescript,3321,https://github.com/contentlayerdev/contentlayer.git,76,no_agent_config,2026-05-26T05:59:06.688153+00:00
trekhleb/self-parking-car-evolution,0,typescript,753,https://github.com/trekhleb/self-parking-car-evolution.git,2,no_agent_config,2026-05-26T05:59:07.240771+00:00
benchmark-action/github-action-benchmark,1,typescript,1224,https://github.com/benchmark-action/github-action-benchmark.git,36,,2026-05-26T05:59:07.803243+00:00
coreui/coreui-vue,0,typescript,643,https://github.com/coreui/coreui-vue.git,10,no_agent_config,2026-05-26T05:59:08.502744+00:00
giscus/giscus,0,typescript,10010,https://github.com/giscus/giscus.git,82,no_agent_config,2026-05-26T05:59:08.520830+00:00
saleor/saleor-storefront,0,typescript,767,https://github.com/saleor/saleor-storefront.git,48,no_agent_config,2026-05-26T05:59:10.681700+00:00
papooch/nestjs-cls,1,typescript,683,https://github.com/papooch/nestjs-cls.git,25,,2026-05-26T05:59:10.748700+00:00
nethermindeth/warp,0,typescript,780,https://github.com/nethermindeth/warp.git,31,no_agent_config,2026-05-26T05:59:11.487369+00:00
getumbrel/umbrel,0,typescript,11240,https://github.com/getumbrel/umbrel.git,60,no_agent_config,2026-05-26T05:59:12.339268+00:00
inlang/inlang,0,typescript,648,https://github.com/inlang/inlang.git,30,no_agent_config,2026-05-26T05:59:12.536481+00:00
blazity/next-saas-starter,0,typescript,1677,https://github.com/blazity/next-saas-starter.git,10,no_agent_config,2026-05-26T05:59:13.604454+00:00
live-codes/livecodes,0,typescript,1438,https://github.com/live-codes/livecodes.git,25,no_agent_config,2026-05-26T05:59:14.788219+00:00
apptools-lab/appworks,0,typescript,1010,https://github.com/apptools-lab/appworks.git,13,no_agent_config,2026-05-26T05:59:14.836078+00:00
jupyterlab/jupyterlab-desktop,0,typescript,4222,https://github.com/jupyterlab/jupyterlab-desktop.git,34,no_agent_config,2026-05-26T05:59:14.844143+00:00
redis/node-redis,0,typescript,17525,https://github.com/redis/node-redis.git,263,no_agent_config,2026-05-26T05:59:14.850676+00:00
luanrt/youtube.js,0,typescript,4947,https://github.com/luanrt/youtube.js.git,69,no_agent_config,2026-05-26T05:59:16.191756+00:00
uniswap/v3-sdk,0,typescript,542,https://github.com/uniswap/v3-sdk.git,16,no_agent_config,2026-05-26T05:59:16.290181+00:00
anatine/zod-plugins,0,typescript,768,https://github.com/anatine/zod-plugins.git,58,no_agent_config,2026-05-26T05:59:16.292713+00:00
tinovyatkin/pass-js,1,typescript,731,https://github.com/tinovyatkin/pass-js.git,28,,2026-05-26T05:59:16.338266+00:00
jeffvli/sonixd,0,typescript,1470,https://github.com/jeffvli/sonixd.git,24,no_agent_config,2026-05-26T05:59:16.373934+00:00
awslabs/aws-jwt-verify,0,typescript,744,https://github.com/awslabs/aws-jwt-verify.git,14,no_agent_config,2026-05-26T05:59:23.582822+00:00
vrtmrz/obsidian-livesync,0,typescript,10941,https://github.com/vrtmrz/obsidian-livesync.git,48,no_agent_config,2026-05-26T05:59:23.812508+00:00
saleor/react-storefront,1,typescript,705,https://github.com/saleor/react-storefront.git,31,,2026-05-26T05:59:24.549383+00:00
decompme/decomp.me,0,typescript,566,https://github.com/decompme/decomp.me.git,99,no_agent_config,2026-05-26T05:59:24.590112+00:00
rowyio/rowy,0,typescript,6194,https://github.com/rowyio/rowy.git,42,no_agent_config,2026-05-26T05:59:25.101820+00:00
yaklang/yakit,1,typescript,7297,https://github.com/yaklang/yakit.git,27,,2026-05-26T05:59:26.354071+00:00
paulmillr/noble-hashes,0,typescript,863,https://github.com/paulmillr/noble-hashes.git,18,no_agent_config,2026-05-26T05:59:26.370146+00:00
mojang/ore-ui,1,typescript,560,https://github.com/mojang/ore-ui.git,17,,2026-05-26T05:59:28.353017+00:00
bismuth-forge/bismuth,0,typescript,2369,https://github.com/bismuth-forge/bismuth.git,31,no_agent_config,2026-05-26T05:59:28.370973+00:00
upstash/upstash-redis,1,typescript,616,https://github.com/upstash/upstash-redis.git,19,,2026-05-26T05:59:28.786391+00:00
juliencrn/usehooks-ts,0,typescript,7821,https://github.com/juliencrn/usehooks-ts.git,63,no_agent_config,2026-05-26T05:59:29.069752+00:00
axosoft/vscode-gitlens,1,typescript,6422,https://github.com/axosoft/vscode-gitlens.git,73,,2026-05-26T05:59:29.777746+00:00
cromwellcms/cromwell,0,typescript,678,https://github.com/cromwellcms/cromwell.git,3,no_agent_config,2026-05-26T05:59:29.906595+00:00
juice-shop/juice-shop,1,typescript,13175,https://github.com/juice-shop/juice-shop.git,144,,2026-05-26T05:59:30.253434+00:00
koush/scrypted,0,typescript,5703,https://github.com/koush/scrypted.git,86,no_agent_config,2026-05-26T05:59:30.493921+00:00
msgbyte/tailchat,0,typescript,3196,https://github.com/msgbyte/tailchat.git,9,no_agent_config,2026-05-26T05:59:30.631527+00:00
jaredwray/keyv,1,typescript,3131,https://github.com/jaredwray/keyv.git,79,,2026-05-26T05:59:30.644922+00:00
terraforming-mars/terraforming-mars,1,typescript,918,https://github.com/terraforming-mars/terraforming-mars.git,129,,2026-05-26T05:59:30.753095+00:00
logto-io/logto,0,typescript,12071,https://github.com/logto-io/logto.git,93,no_agent_config,2026-05-26T05:59:30.763373+00:00
totaldebug/atomic-calendar-revive,0,typescript,612,https://github.com/totaldebug/atomic-calendar-revive.git,35,no_agent_config,2026-05-26T05:59:36.582101+00:00
strapi/design-system,0,typescript,532,https://github.com/strapi/design-system.git,68,no_agent_config,2026-05-26T05:59:36.898959+00:00
dohooo/react-native-reanimated-carousel,1,typescript,3376,https://github.com/dohooo/react-native-reanimated-carousel.git,35,,2026-05-26T05:59:36.967524+00:00
drashland/drash,0,typescript,1084,https://github.com/drashland/drash.git,19,no_agent_config,2026-05-26T05:59:36.979168+00:00
fonoster/fonoster,1,typescript,7773,https://github.com/fonoster/fonoster.git,52,,2026-05-26T05:59:37.034546+00:00
kimlimjustin/xplorer,1,typescript,5523,https://github.com/kimlimjustin/xplorer.git,33,,2026-05-26T05:59:37.036017+00:00
temporalio/sdk-typescript,0,typescript,845,https://github.com/temporalio/sdk-typescript.git,71,no_agent_config,2026-05-26T05:59:37.688332+00:00
saleor/saleor-dashboard,1,typescript,996,https://github.com/saleor/saleor-dashboard.git,100,,2026-05-26T05:59:38.804001+00:00
sadanandpai/resume-builder,0,typescript,1204,https://github.com/sadanandpai/resume-builder.git,16,no_agent_config,2026-05-26T05:59:40.082119+00:00
savecost/datav,0,typescript,2756,https://github.com/savecost/datav.git,4,no_agent_config,2026-05-26T05:59:40.107295+00:00
botsappofficial/botsapp,0,typescript,5476,https://github.com/botsappofficial/botsapp.git,6,no_agent_config,2026-05-26T05:59:42.675669+00:00
codex-team/codex.docs,0,typescript,835,https://github.com/codex-team/codex.docs.git,22,no_agent_config,2026-05-26T05:59:42.808529+00:00
apache/camel-karavan,0,typescript,589,https://github.com/apache/camel-karavan.git,44,no_agent_config,2026-05-26T05:59:42.851423+00:00
hop-protocol/hop,0,typescript,2846,https://github.com/hop-protocol/hop.git,16,no_agent_config,2026-05-26T05:59:46.542794+00:00
parca-dev/parca,0,typescript,4872,https://github.com/parca-dev/parca.git,73,no_agent_config,2026-05-26T05:59:46.568445+00:00
skymethod/denoflare,0,typescript,853,https://github.com/skymethod/denoflare.git,7,no_agent_config,2026-05-26T05:59:46.665109+00:00
medusajs/nextjs-starter-medusa,0,typescript,2729,https://github.com/medusajs/nextjs-starter-medusa.git,48,no_agent_config,2026-05-26T05:59:46.700956+00:00
brianlovin/brios,1,typescript,2254,https://github.com/brianlovin/brios.git,23,,2026-05-26T05:59:47.085180+00:00
deepfence/threatmapper,0,typescript,5267,https://github.com/deepfence/threatmapper.git,41,no_agent_config,2026-05-26T05:59:47.108414+00:00
makinoharashoko/webgal,0,typescript,2164,https://github.com/makinoharashoko/webgal.git,17,no_agent_config,2026-05-26T05:59:47.124485+00:00
steamgriddb/steam-rom-manager,0,typescript,2411,https://github.com/steamgriddb/steam-rom-manager.git,50,no_agent_config,2026-05-26T05:59:47.149926+00:00
gajus/liqe,0,typescript,671,https://github.com/gajus/liqe.git,7,no_agent_config,2026-05-26T05:59:47.767750+00:00
refined-github/refined-github,1,typescript,31378,https://github.com/refined-github/refined-github.git,384,,2026-05-26T05:59:57.884093+00:00
