repo_name,language,clone_url,github_id
wurst-imperium/wurst7,java,https://github.com/wurst-imperium/wurst7.git,3273352
mingyang66/spring-parent,java,https://github.com/mingyang66/spring-parent.git,3273354
googlechrome/android-browser-helper,java,https://github.com/googlechrome/android-browser-helper.git,3273356
rieckpil/blog-tutorials,java,https://github.com/rieckpil/blog-tutorials.git,3273357
linkedin/litr,java,https://github.com/linkedin/litr.git,3273358
terrafirmacraft/terrafirmacraft,java,https://github.com/terrafirmacraft/terrafirmacraft.git,3273360
artipie/artipie,java,https://github.com/artipie/artipie.git,3273361
my-dlq/blog-example,java,https://github.com/my-dlq/blog-example.git,3273365
algorithmzuo/algorithmbasic2020,java,https://github.com/algorithmzuo/algorithmbasic2020.git,3273372
opentracksapp/opentracks,java,https://github.com/opentracksapp/opentracks.git,3273374
wangji92/arthas-idea-plugin,java,https://github.com/wangji92/arthas-idea-plugin.git,3273388
karakun/openwebstart,java,https://github.com/karakun/openwebstart.git,3273390
openapitools/openapi-diff,java,https://github.com/openapitools/openapi-diff.git,3273392
casid/jte,java,https://github.com/casid/jte.git,3273399
eclab/edisyn,java,https://github.com/eclab/edisyn.git,3273400
201206030/novel-cloud,java,https://github.com/201206030/novel-cloud.git,3273401
getrebuild/rebuild,java,https://github.com/getrebuild/rebuild.git,3273406
netease-im/camellia,java,https://github.com/netease-im/camellia.git,3273421
springdoc/springdoc-openapi-demos,java,https://github.com/springdoc/springdoc-openapi-demos.git,3273725
endava/cats,java,https://github.com/endava/cats.git,3273976
osudroid/osu-droid,java,https://github.com/osudroid/osu-droid.git,3273998
incendo/cloud,java,https://github.com/incendo/cloud.git,3274015
noear/solon,java,https://github.com/noear/solon.git,3274045
yangzongzhuan/ruoyi-vue-fast,java,https://github.com/yangzongzhuan/ruoyi-vue-fast.git,3274049
eszdman/photoncamera,java,https://github.com/eszdman/photoncamera.git,3274076
648540858/wvp-gb28181-pro,java,https://github.com/648540858/wvp-gb28181-pro.git,3274087
abstracta/jmeter-java-dsl,java,https://github.com/abstracta/jmeter-java-dsl.git,3274091
alibaba/bytekit,java,https://github.com/alibaba/bytekit.git,3274103
andreypavlenko/fermata,java,https://github.com/andreypavlenko/fermata.git,3274116
palantir/palantir-java-format,java,https://github.com/palantir/palantir-java-format.git,3274166
spring-projects/spring-security-samples,java,https://github.com/spring-projects/spring-security-samples.git,3274221
macrozheng/mall,java,https://github.com/macrozheng/mall.git,3274945
zhangdaiscott/jeecg-boot,java,https://github.com/zhangdaiscott/jeecg-boot.git,3275039
halo-dev/halo,java,https://github.com/halo-dev/halo.git,3275059
didi/doraemonkit,java,https://github.com/didi/doraemonkit.git,3275128
googlecontainertools/jib,java,https://github.com/googlecontainertools/jib.git,3275318
alibaba/atlas,java,https://github.com/alibaba/atlas.git,3275351
google/tsunami-security-scanner,java,https://github.com/google/tsunami-security-scanner.git,3275565
kunminx/jetpack-mvvm-best-practice,java,https://github.com/kunminx/jetpack-mvvm-best-practice.git,3275610
wxiaoqi/spring-cloud-platform,java,https://github.com/wxiaoqi/spring-cloud-platform.git,3275660
sofastack/sofa-rpc,java,https://github.com/sofastack/sofa-rpc.git,3275768
runelite/runelite,java,https://github.com/runelite/runelite.git,3275771
web3j/web3j,java,https://github.com/web3j/web3j.git,3275772
xuexiangjys/xui,java,https://github.com/xuexiangjys/xui.git,3275774
trojan-gfw/igniter,java,https://github.com/trojan-gfw/igniter.git,3275775
yanzhenjie/andserver,java,https://github.com/yanzhenjie/andserver.git,3275776
rubenlagus/telegrambots,java,https://github.com/rubenlagus/telegrambots.git,3275778
tchiotludo/akhq,java,https://github.com/tchiotludo/akhq.git,3275782
apache/servicecomb-java-chassis,java,https://github.com/apache/servicecomb-java-chassis.git,3275784
jetbrains/skija,java,https://github.com/jetbrains/skija.git,3275785
201206030/fiction_house,java,https://github.com/201206030/fiction_house.git,3275787
tlaplus/tlaplus,java,https://github.com/tlaplus/tlaplus.git,3275788
doocs/leetcode,java,https://github.com/doocs/leetcode.git,3275789
neo4j-contrib/neo4j-apoc-procedures,java,https://github.com/neo4j-contrib/neo4j-apoc-procedures.git,3275790
google/flogger,java,https://github.com/google/flogger.git,3275791
gsantner/markor,java,https://github.com/gsantner/markor.git,3275792
spring-projects/spring-kafka,java,https://github.com/spring-projects/spring-kafka.git,3275793
col-e/recaf,java,https://github.com/col-e/recaf.git,3275795
apache/rocketmq-spring,java,https://github.com/apache/rocketmq-spring.git,3275796
lucko/luckperms,java,https://github.com/lucko/luckperms.git,3275797
flowci/flow-core-x,java,https://github.com/flowci/flow-core-x.git,3275799
springdoc/springdoc-openapi,java,https://github.com/springdoc/springdoc-openapi.git,3275800
tmobile/pacbot,java,https://github.com/tmobile/pacbot.git,3275801
manifold-systems/manifold,java,https://github.com/manifold-systems/manifold.git,3275803
quarkusio/quarkus-quickstarts,java,https://github.com/quarkusio/quarkus-quickstarts.git,3275804
google/conscrypt,java,https://github.com/google/conscrypt.git,3275806
itext/itext7,java,https://github.com/itext/itext7.git,3275808
techa03/goodskill,java,https://github.com/techa03/goodskill.git,3275810
etcd-io/jetcd,java,https://github.com/etcd-io/jetcd.git,3275811
cloudburstmc/nukkit,java,https://github.com/cloudburstmc/nukkit.git,3275813
pgjdbc/r2dbc-postgresql,java,https://github.com/pgjdbc/r2dbc-postgresql.git,3275814
yangfuhai/jboot,java,https://github.com/yangfuhai/jboot.git,3275817
sqlancer/sqlancer,java,https://github.com/sqlancer/sqlancer.git,3275818
afkt/devutils,java,https://github.com/afkt/devutils.git,3275820
rsksmart/rskj,java,https://github.com/rsksmart/rskj.git,3275822
developersu/ns-usbloader,java,https://github.com/developersu/ns-usbloader.git,3275824
giscience/openrouteservice,java,https://github.com/giscience/openrouteservice.git,3275826
spring-projects/sts4,java,https://github.com/spring-projects/sts4.git,3275832
corretto/corretto-11,java,https://github.com/corretto/corretto-11.git,3275833
beehive-lab/tornadovm,java,https://github.com/beehive-lab/tornadovm.git,3275835
odrotbohm/moduliths,java,https://github.com/odrotbohm/moduliths.git,3275837
alibaba/alibaba-rsocket-broker,java,https://github.com/alibaba/alibaba-rsocket-broker.git,3275838
marquezproject/marquez,java,https://github.com/marquezproject/marquez.git,3275839
viaversion/viaversion,java,https://github.com/viaversion/viaversion.git,3275841
firebase/snippets-android,java,https://github.com/firebase/snippets-android.git,3275843
elastic/apm-agent-java,java,https://github.com/elastic/apm-agent-java.git,3275848
teamnewpipe/newpipeextractor,java,https://github.com/teamnewpipe/newpipeextractor.git,3275849
xuexiangjys/templateappproject,java,https://github.com/xuexiangjys/templateappproject.git,3275850
mercyblitz/geekbang-lessons,java,https://github.com/mercyblitz/geekbang-lessons.git,3275856
openidentityplatform/openam,java,https://github.com/openidentityplatform/openam.git,3275857
creators-of-create/create,java,https://github.com/creators-of-create/create.git,3275859
housepower/clickhouse-native-jdbc,java,https://github.com/housepower/clickhouse-native-jdbc.git,3275861
tencentcloud/tencentcloud-sdk-java,java,https://github.com/tencentcloud/tencentcloud-sdk-java.git,3275865
openjdk/jmc,java,https://github.com/openjdk/jmc.git,3275869
devgianlu/aria2app,java,https://github.com/devgianlu/aria2app.git,3275874
omnetpp/omnetpp,java,https://github.com/omnetpp/omnetpp.git,3275877
openremote/openremote,java,https://github.com/openremote/openremote.git,3275878
awslabs/aws-athena-query-federation,java,https://github.com/awslabs/aws-athena-query-federation.git,3275882
openjdk/jmh,java,https://github.com/openjdk/jmh.git,3275888
anthonyraymond/joal,java,https://github.com/anthonyraymond/joal.git,3275889
kunminx/jetpack-mvvm-scaffold,java,https://github.com/kunminx/jetpack-mvvm-scaffold.git,3275890
varunu28/leetcode-java-solutions,java,https://github.com/varunu28/leetcode-java-solutions.git,3275903
jetbrains/jetbrainsruntime,java,https://github.com/jetbrains/jetbrainsruntime.git,3275905
junit-pioneer/junit-pioneer,java,https://github.com/junit-pioneer/junit-pioneer.git,3275910
skjolber/3d-bin-container-packing,java,https://github.com/skjolber/3d-bin-container-packing.git,3275914
patzly/grocy-android,java,https://github.com/patzly/grocy-android.git,3275925
apicurio/apicurio-registry,java,https://github.com/apicurio/apicurio-registry.git,3275936
hxrui/youlai-mall,java,https://github.com/hxrui/youlai-mall.git,3275937
intsmaze/flink-boot,java,https://github.com/intsmaze/flink-boot.git,3275939
openlookeng/hetu-core,java,https://github.com/openlookeng/hetu-core.git,3275945
cryptomorin/xseries,java,https://github.com/cryptomorin/xseries.git,3275953
activej/activej,java,https://github.com/activej/activej.git,3275963
vassalengine/vassal,java,https://github.com/vassalengine/vassal.git,3275984
mokee/android_packages_apps_warpshare,java,https://github.com/mokee/android_packages_apps_warpshare.git,3276012
retrooper/packetevents,java,https://github.com/retrooper/packetevents.git,3276443
kotlin/kotlin-interactive-shell,java,https://github.com/kotlin/kotlin-interactive-shell.git,3276503
alibaba/testable-mock,java,https://github.com/alibaba/testable-mock.git,3276523
subhamtyagi/android-ocr,java,https://github.com/subhamtyagi/android-ocr.git,3276543
alibaba/arthas,java,https://github.com/alibaba/arthas.git,3276742
wechat-group/wxjava,java,https://github.com/wechat-group/wxjava.git,3276743
xkcoding/spring-boot-demo,java,https://github.com/xkcoding/spring-boot-demo.git,3276744
seata/seata,java,https://github.com/seata/seata.git,3276745
alibaba/sentinel,java,https://github.com/alibaba/sentinel.git,3276746
tencent/qmui_android,java,https://github.com/tencent/qmui_android.git,3276747
baomidou/mybatis-plus,java,https://github.com/baomidou/mybatis-plus.git,3276749
kekingcn/kkfileview,java,https://github.com/kekingcn/kkfileview.git,3276750
nepxion/discovery,java,https://github.com/nepxion/discovery.git,3276751
zuihou/lamp-cloud,java,https://github.com/zuihou/lamp-cloud.git,3276753
alibaba/cola,java,https://github.com/alibaba/cola.git,3276754
dromara/hmily,java,https://github.com/dromara/hmily.git,3276755
tronprotocol/java-tron,java,https://github.com/tronprotocol/java-tron.git,3276756
spotbugs/spotbugs,java,https://github.com/spotbugs/spotbugs.git,3276758
tianshiyeben/wgcloud,java,https://github.com/tianshiyeben/wgcloud.git,3276759
wildfirechat/android-chat,java,https://github.com/wildfirechat/android-chat.git,3276762
linkedin/cruise-control,java,https://github.com/linkedin/cruise-control.git,3276763
getactivity/xxpermissions,java,https://github.com/getactivity/xxpermissions.git,3276766
x-ream/sqli,java,https://github.com/x-ream/sqli.git,3276767
apache/netbeans,java,https://github.com/apache/netbeans.git,3276769
flutter/flutter-intellij,java,https://github.com/flutter/flutter-intellij.git,3276772
casbin/jcasbin,java,https://github.com/casbin/jcasbin.git,3276773
rebooters/androidanimationexercise,java,https://github.com/rebooters/androidanimationexercise.git,3276775
braisdom/objectivesql,java,https://github.com/braisdom/objectivesql.git,3276776
eclipse/eclipse.jdt.ls,java,https://github.com/eclipse/eclipse.jdt.ls.git,3276778
actiontech/dble,java,https://github.com/actiontech/dble.git,3276781
mycatapache/mycat2,java,https://github.com/mycatapache/mycat2.git,3276782
dunwu/javacore,java,https://github.com/dunwu/javacore.git,3276783
eclipse-vertx/vertx-sql-client,java,https://github.com/eclipse-vertx/vertx-sql-client.git,3276784
jetlinks/jetlinks-community,java,https://github.com/jetlinks/jetlinks-community.git,3276785
lbryio/lbry-android,java,https://github.com/lbryio/lbry-android.git,3276786
webankfintech/weevent,java,https://github.com/webankfintech/weevent.git,3276787
realguoshuai/hadoop_study,java,https://github.com/realguoshuai/hadoop_study.git,3276789
mayabot/mynlp,java,https://github.com/mayabot/mynlp.git,3276790
dibo-software/diboot,java,https://github.com/dibo-software/diboot.git,3276791
yangzongzhuan/ruoyi-vue,java,https://github.com/yangzongzhuan/ruoyi-vue.git,3276792
sagframe/sagacity-sqltoy,java,https://github.com/sagframe/sagacity-sqltoy.git,3276794
kirill-grouchnikov/radiance,java,https://github.com/kirill-grouchnikov/radiance.git,3276796
nomemory/mockneat,java,https://github.com/nomemory/mockneat.git,3276798
lianjiatech/retrofit-spring-boot-starter,java,https://github.com/lianjiatech/retrofit-spring-boot-starter.git,3276800
line/centraldogma,java,https://github.com/line/centraldogma.git,3276803
pivovarit/parallel-collectors,java,https://github.com/pivovarit/parallel-collectors.git,3276807
unicode-org/cldr,java,https://github.com/unicode-org/cldr.git,3276808
vran-dev/prettyzoo,java,https://github.com/vran-dev/prettyzoo.git,3276816
neolord0/hwplib,java,https://github.com/neolord0/hwplib.git,3276819
tensorflow/java,java,https://github.com/tensorflow/java.git,3276820
neo4j/graph-data-science,java,https://github.com/neo4j/graph-data-science.git,3276822
open-telemetry/opentelemetry-java-instrumentation,java,https://github.com/open-telemetry/opentelemetry-java-instrumentation.git,3276825
zuihou/lamp-boot,java,https://github.com/zuihou/lamp-boot.git,3276826
seancfoley/ipaddress,java,https://github.com/seancfoley/ipaddress.git,3276830
datageartech/datagear,java,https://github.com/datageartech/datagear.git,3276833
kyoripowered/adventure,java,https://github.com/kyoripowered/adventure.git,3276837
intellectualsites/fastasyncworldedit,java,https://github.com/intellectualsites/fastasyncworldedit.git,3276838
l42111996/java-kcp,java,https://github.com/l42111996/java-kcp.git,3276977
alphawallet/alpha-wallet-android,java,https://github.com/alphawallet/alpha-wallet-android.git,3277102
cassandre-tech/cassandre-trading-bot,java,https://github.com/cassandre-tech/cassandre-trading-bot.git,3277467
hiparker/opsli-boot,java,https://github.com/hiparker/opsli-boot.git,3277469
neznamy/tab,java,https://github.com/neznamy/tab.git,3277470
sparrowwallet/sparrow,java,https://github.com/sparrowwallet/sparrow.git,3277480
eclipse/jifa,java,https://github.com/eclipse/jifa.git,3277505
polyhedraldev/terra,java,https://github.com/polyhedraldev/terra.git,3277519
kestra-io/kestra,java,https://github.com/kestra-io/kestra.git,3277576
nationalsecurityagency/ghidra,java,https://github.com/nationalsecurityagency/ghidra.git,3277644
ctripcorp/apollo,java,https://github.com/ctripcorp/apollo.git,3277645
alibaba/nacos,java,https://github.com/alibaba/nacos.git,3277647
material-components/material-components-android,java,https://github.com/material-components/material-components-android.git,3277648
tencent/apijson,java,https://github.com/tencent/apijson.git,3277650
thingsboard/thingsboard,java,https://github.com/thingsboard/thingsboard.git,3277651
openapitools/openapi-generator,java,https://github.com/openapitools/openapi-generator.git,3277652
apache/pulsar,java,https://github.com/apache/pulsar.git,3277653
apache/incubator-dolphinscheduler,java,https://github.com/apache/incubator-dolphinscheduler.git,3277654
intuit/karate,java,https://github.com/intuit/karate.git,3277655
debezium/debezium,java,https://github.com/debezium/debezium.git,3277657
janusgraph/janusgraph,java,https://github.com/janusgraph/janusgraph.git,3277658
flowable/flowable-engine,java,https://github.com/flowable/flowable-engine.git,3277659
theonedev/onedev,java,https://github.com/theonedev/onedev.git,3277660
dromara/soul,java,https://github.com/dromara/soul.git,3277661
metersphere/metersphere,java,https://github.com/metersphere/metersphere.git,3277662
spring-cloud/spring-cloud-gateway,java,https://github.com/spring-cloud/spring-cloud-gateway.git,3277664
ballerina-platform/ballerina-lang,java,https://github.com/ballerina-platform/ballerina-lang.git,3277665
micrometer-metrics/micrometer,java,https://github.com/micrometer-metrics/micrometer.git,3277666
fishercoder1534/leetcode,java,https://github.com/fishercoder1534/leetcode.git,3277667
eclipse/openj9,java,https://github.com/eclipse/openj9.git,3277668
spring-cloud/spring-cloud-kubernetes,java,https://github.com/spring-cloud/spring-cloud-kubernetes.git,3277669
graknlabs/grakn,java,https://github.com/graknlabs/grakn.git,3277670
rememberber/wepush,java,https://github.com/rememberber/wepush.git,3277673
strimzi/strimzi-kafka-operator,java,https://github.com/strimzi/strimzi-kafka-operator.git,3277674
intel-isl/openbot,java,https://github.com/intel-isl/openbot.git,3277677
corona-warn-app/cwa-server,java,https://github.com/corona-warn-app/cwa-server.git,3277678
ant-media/ant-media-server,java,https://github.com/ant-media/ant-media-server.git,3277679
apache/hudi,java,https://github.com/apache/hudi.git,3277680
kubernetes-client/java,java,https://github.com/kubernetes-client/java.git,3277681
lukas-krecan/shedlock,java,https://github.com/lukas-krecan/shedlock.git,3277682
pravega/pravega,java,https://github.com/pravega/pravega.git,3277684
reactor/reactor-netty,java,https://github.com/reactor/reactor-netty.git,3277685
vertaai/modeldb,java,https://github.com/vertaai/modeldb.git,3277688
apache/iotdb,java,https://github.com/apache/iotdb.git,3277689
iterate-ch/cyberduck,java,https://github.com/iterate-ch/cyberduck.git,3277690
spring-io/start.spring.io,java,https://github.com/spring-io/start.spring.io.git,3277691
spring-projects-experimental/spring-graalvm-native,java,https://github.com/spring-projects-experimental/spring-graalvm-native.git,3277695
openjdk/loom,java,https://github.com/openjdk/loom.git,3277696
oracle/tribuo,java,https://github.com/oracle/tribuo.git,3277697
jline/jline3,java,https://github.com/jline/jline3.git,3277698
spring-cloud/spring-cloud-function,java,https://github.com/spring-cloud/spring-cloud-function.git,3277700
lets-mica/mica,java,https://github.com/lets-mica/mica.git,3277701
deltachat/deltachat-android,java,https://github.com/deltachat/deltachat-android.git,3277703
fabricmc/fabric,java,https://github.com/fabricmc/fabric.git,3277704
reactiverse/es4x,java,https://github.com/reactiverse/es4x.git,3277705
unclezs/novelharvester,java,https://github.com/unclezs/novelharvester.git,3277706
mybatis/mybatis-dynamic-sql,java,https://github.com/mybatis/mybatis-dynamic-sql.git,3277707
spring-cloud/spring-cloud-contract,java,https://github.com/spring-cloud/spring-cloud-contract.git,3277708
mozillareality/firefoxreality,java,https://github.com/mozillareality/firefoxreality.git,3277709
201206030/novel-plus,java,https://github.com/201206030/novel-plus.git,3277710
spring-cloud/spring-cloud-openfeign,java,https://github.com/spring-cloud/spring-cloud-openfeign.git,3277711
jbangdev/jbang,java,https://github.com/jbangdev/jbang.git,3277712
taoweiji/mixpush,java,https://github.com/taoweiji/mixpush.git,3277713
gentics/mesh,java,https://github.com/gentics/mesh.git,3277714
moxi624/mogu_blog_v2,java,https://github.com/moxi624/mogu_blog_v2.git,3277717
syndesisio/syndesis,java,https://github.com/syndesisio/syndesis.git,3277719
spring-projects/spring-data-jdbc,java,https://github.com/spring-projects/spring-data-jdbc.git,3277720
velocitypowered/velocity,java,https://github.com/velocitypowered/velocity.git,3277721
placeholderapi/placeholderapi,java,https://github.com/placeholderapi/placeholderapi.git,3277723
jojoldu/blog-code,java,https://github.com/jojoldu/blog-code.git,3277725
hyperledger/besu,java,https://github.com/hyperledger/besu.git,3277726
odpi/egeria,java,https://github.com/odpi/egeria.git,3277728
stefan-niedermann/nextcloud-deck,java,https://github.com/stefan-niedermann/nextcloud-deck.git,3277730
apache/plc4x,java,https://github.com/apache/plc4x.git,3277910
apache/ozone,java,https://github.com/apache/ozone.git,3278038
google/nomulus,java,https://github.com/google/nomulus.git,3279090
tonikelope/megabasterd,java,https://github.com/tonikelope/megabasterd.git,3279092
aws/aws-sdk-java-v2,java,https://github.com/aws/aws-sdk-java-v2.git,3279093
synthetichealth/synthea,java,https://github.com/synthetichealth/synthea.git,3279094
apache/atlas,java,https://github.com/apache/atlas.git,3279095
guardsquare/proguard,java,https://github.com/guardsquare/proguard.git,3279096
bazelbuild/intellij,java,https://github.com/bazelbuild/intellij.git,3279098
database-rider/database-rider,java,https://github.com/database-rider/database-rider.git,3279101
ldtteam/minecolonies,java,https://github.com/ldtteam/minecolonies.git,3279105
quick-perf/quickperf,java,https://github.com/quick-perf/quickperf.git,3279110
deptofdefense/androidtacticalassaultkit-civ,java,https://github.com/deptofdefense/androidtacticalassaultkit-civ.git,3279118
openjdk/valhalla,java,https://github.com/openjdk/valhalla.git,3279122
bage2014/study,java,https://github.com/bage2014/study.git,3279123
java-operator-sdk/java-operator-sdk,java,https://github.com/java-operator-sdk/java-operator-sdk.git,3279127
adorsys/keycloak-config-cli,java,https://github.com/adorsys/keycloak-config-cli.git,3279135
oraxen/oraxen,java,https://github.com/oraxen/oraxen.git,3279140
openrewrite/rewrite,java,https://github.com/openrewrite/rewrite.git,3279141
projectnessie/nessie,java,https://github.com/projectnessie/nessie.git,3279159
meteordevelopment/meteor-client,java,https://github.com/meteordevelopment/meteor-client.git,3279171
ionic-team/capacitor-plugins,java,https://github.com/ionic-team/capacitor-plugins.git,3279243
streamxhub/streamx,java,https://github.com/streamxhub/streamx.git,3279760
micronaut-projects/micronaut-core,java,https://github.com/micronaut-projects/micronaut-core.git,3279807
awsdocs/aws-doc-sdk-examples,java,https://github.com/awsdocs/aws-doc-sdk-examples.git,3279810
netflix/conductor,java,https://github.com/netflix/conductor.git,3279811
oracle/helidon,java,https://github.com/oracle/helidon.git,3279813
geysermc/geyser,java,https://github.com/geysermc/geyser.git,3279814
prestosql/presto,java,https://github.com/prestosql/presto.git,3279816
awslabs/djl,java,https://github.com/awslabs/djl.git,3279817
google/copybara,java,https://github.com/google/copybara.git,3279819
apache/iceberg,java,https://github.com/apache/iceberg.git,3279820
apple/servicetalk,java,https://github.com/apple/servicetalk.git,3279822
googlecloudplatform/dataflowtemplates,java,https://github.com/googlecloudplatform/dataflowtemplates.git,3279823
chengdedeng/waf,java,https://github.com/chengdedeng/waf.git,3279825
opendistro-for-elasticsearch/sql,java,https://github.com/opendistro-for-elasticsearch/sql.git,3279826
logicalclocks/hopsworks,java,https://github.com/logicalclocks/hopsworks.git,3279828
awslabs/smithy,java,https://github.com/awslabs/smithy.git,3279829
mvndaemon/mvnd,java,https://github.com/mvndaemon/mvnd.git,3279830
stargate/stargate,java,https://github.com/stargate/stargate.git,3279831
muntashirakon/appmanager,java,https://github.com/muntashirakon/appmanager.git,3279833
minestom/minestom,java,https://github.com/minestom/minestom.git,3279834
consensys/teku,java,https://github.com/consensys/teku.git,3279838
hakky54/mutual-tls-ssl,java,https://github.com/hakky54/mutual-tls-ssl.git,3279846
idempiere/idempiere,java,https://github.com/idempiere/idempiere.git,3279847
mcreator/mcreator,java,https://github.com/mcreator/mcreator.git,3279852
luoye663/e5,java,https://github.com/luoye663/e5.git,3280220
microsoft/playwright-java,java,https://github.com/microsoft/playwright-java.git,3280340
blackbbc/tucao,java,https://github.com/blackbbc/tucao.git,3289865
hardcore-sushi/droidfs,java,https://github.com/hardcore-sushi/droidfs.git,3293257
mingjunli/githubapp,java,https://github.com/mingjunli/githubapp.git,3307597
gsh199449/spider,java,https://github.com/gsh199449/spider.git,3308019
dayornight/blcs,java,https://github.com/dayornight/blcs.git,3311912
webauthn4j/webauthn4j,java,https://github.com/webauthn4j/webauthn4j.git,3311916
henninghall/react-native-date-picker,java,https://github.com/henninghall/react-native-date-picker.git,3312607
datadog/dd-trace-java,java,https://github.com/datadog/dd-trace-java.git,3312956
smallrye/smallrye-mutiny,java,https://github.com/smallrye/smallrye-mutiny.git,3312958
oracle/graal,java,https://github.com/oracle/graal.git,3313009
quarkusio/quarkus,java,https://github.com/quarkusio/quarkus.git,3313010
apache/beam,java,https://github.com/apache/beam.git,3313322
elderdrivers/edxposed,java,https://github.com/elderdrivers/edxposed.git,3313707
vespa-engine/vespa,java,https://github.com/vespa-engine/vespa.git,3313842
lygttpod/supertextview,java,https://github.com/lygttpod/supertextview.git,3313891
networknt/light-4j,java,https://github.com/networknt/light-4j.git,3313921
jeremyliao/liveeventbus,java,https://github.com/jeremyliao/liveeventbus.git,3313922
zeebe-io/zeebe,java,https://github.com/zeebe-io/zeebe.git,3313923
openliberty/open-liberty,java,https://github.com/openliberty/open-liberty.git,3313924
open-telemetry/opentelemetry-java,java,https://github.com/open-telemetry/opentelemetry-java.git,3313925
yuliskov/smarttubenext,java,https://github.com/yuliskov/smarttubenext.git,3313927
erudika/scoold,java,https://github.com/erudika/scoold.git,3313928
ls1intum/artemis,java,https://github.com/ls1intum/artemis.git,3313934
yangzongzhuan/ruoyi-cloud,java,https://github.com/yangzongzhuan/ruoyi-cloud.git,3313939
hakky54/sslcontext-kickstart,java,https://github.com/hakky54/sslcontext-kickstart.git,3313943
liujingxing/okhttp-rxhttp,java,https://github.com/liujingxing/okhttp-rxhttp.git,3314443
openjdk/jdk,java,https://github.com/openjdk/jdk.git,3314479
m66b/fairemail,java,https://github.com/m66b/fairemail.git,3314480
pytorch/serve,java,https://github.com/pytorch/serve.git,3314481
mas-elkhanza/simrs-khanza,java,https://github.com/mas-elkhanza/simrs-khanza.git,3315178
uyuni-project/uyuni,java,https://github.com/uyuni-project/uyuni.git,3315179
cfig/android_boot_image_editor,java,https://github.com/cfig/android_boot_image_editor.git,3315214
reneargento/algorithms-sedgewick-wayne,java,https://github.com/reneargento/algorithms-sedgewick-wayne.git,3337912
googleapis/google-api-java-client-services,java,https://github.com/googleapis/google-api-java-client-services.git,3338702
atool/fluent-mybatis,java,https://github.com/atool/fluent-mybatis.git,3338714
apache/shardingsphere,java,https://github.com/apache/shardingsphere.git,3339178
anuken/mindustry,java,https://github.com/anuken/mindustry.git,3339179
proninyaroslav/libretorrent,java,https://github.com/proninyaroslav/libretorrent.git,3339181
packtpublishing/java-coding-problems,java,https://github.com/packtpublishing/java-coding-problems.git,3339185
pojavlauncherteam/pojavlauncher,java,https://github.com/pojavlauncherteam/pojavlauncher.git,3340689
bilde2910/hauk,java,https://github.com/bilde2910/hauk.git,3340709
jxlsteam/jxls,java,https://github.com/jxlsteam/jxls.git,3370431
turms-im/turms,java,https://github.com/turms-im/turms.git,3370432
kokorin/jaffree,java,https://github.com/kokorin/jaffree.git,3372087
openanalytics/shinyproxy,java,https://github.com/openanalytics/shinyproxy.git,3421490
cardboardpowered/cardboard,java,https://github.com/cardboardpowered/cardboard.git,3421497
ververica/flink-cdc-connectors,java,https://github.com/ververica/flink-cdc-connectors.git,3477417
georgewfraser/java-language-server,java,https://github.com/georgewfraser/java-language-server.git,3477418
dunwu/db-tutorial,java,https://github.com/dunwu/db-tutorial.git,3477422
pnoker/iot-dc3,java,https://github.com/pnoker/iot-dc3.git,3477878
zhaoyachao/zdh_web,java,https://github.com/zhaoyachao/zdh_web.git,3478306
fxllong/fisher,java,https://github.com/fxllong/fisher.git,3478337
bit4woo/knife,java,https://github.com/bit4woo/knife.git,3478339
siguiyang/spring-cloud-shop,java,https://github.com/siguiyang/spring-cloud-shop.git,3478343
zo3i/frpmgr,java,https://github.com/zo3i/frpmgr.git,3478886
xiaolyuh/layering-cache,java,https://github.com/xiaolyuh/layering-cache.git,3479488
tencent/matrix,java,https://github.com/tencent/matrix.git,3488781
shouheng88/marknote,java,https://github.com/shouheng88/marknote.git,3502160
flutter-webrtc/flutter-webrtc,java,https://github.com/flutter-webrtc/flutter-webrtc.git,3795645
billthefarmer/editor,java,https://github.com/billthefarmer/editor.git,3797169
yujian95/hospital,java,https://github.com/yujian95/hospital.git,3797170
victools/jsonschema-generator,java,https://github.com/victools/jsonschema-generator.git,3797185
1171736840/spring-file-storage,java,https://github.com/1171736840/spring-file-storage.git,3797825
netflix/concurrency-limits,java,https://github.com/netflix/concurrency-limits.git,3798208
ananas-analytics/ananas-desktop,java,https://github.com/ananas-analytics/ananas-desktop.git,3798213
romantic-lei/learning-in-practice,java,https://github.com/romantic-lei/learning-in-practice.git,3798754
yeriomin/yalpstore,java,https://github.com/yeriomin/yalpstore.git,3798759
didi/turbo,java,https://github.com/didi/turbo.git,3799248
864381832/xjavafxtool,java,https://github.com/864381832/xjavafxtool.git,3799273
windysha/xpatch,java,https://github.com/windysha/xpatch.git,3799275
devahamed/multiviewadapter,java,https://github.com/devahamed/multiviewadapter.git,3799276
yayaa/locationmanager,java,https://github.com/yayaa/locationmanager.git,3799277
jesusfreke/smalidea,java,https://github.com/jesusfreke/smalidea.git,3799286
goxr3plus/xr3player,java,https://github.com/goxr3plus/xr3player.git,3800306
freecol/freecol,java,https://github.com/freecol/freecol.git,3800308
shzlw/poli,java,https://github.com/shzlw/poli.git,3800830
isafeblue/trackray,java,https://github.com/isafeblue/trackray.git,3800831
youseries/urule,java,https://github.com/youseries/urule.git,3800832
marian-m12l/studio,java,https://github.com/marian-m12l/studio.git,3800835
