repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,is_complete_addition
sgl-project/sglang,python,70c471a868bf505fadbfe0a041e7637a91db0365,test/srt/openai/test_serving_embedding.py,list_embedding_request,pytest_decorator,91,98,7,pytest,0,1
sgl-project/sglang,python,70c471a868bf505fadbfe0a041e7637a91db0365,test/srt/openai/test_serving_embedding.py,multimodal_embedding_request,pytest_decorator,101,111,10,pytest,0,1
sgl-project/sglang,python,70c471a868bf505fadbfe0a041e7637a91db0365,test/srt/openai/test_serving_embedding.py,token_ids_embedding_request,pytest_decorator,114,121,7,pytest,0,1
sgl-project/sglang,python,3f1e433903030a02dddf22b41193bc09b6b8ff47,test/srt/test_openai_server.py,setUpClass,unittest_setup,770,782,12,unittest,0,1
sgl-project/sglang,python,3f1e433903030a02dddf22b41193bc09b6b8ff47,test/srt/test_openai_server.py,tearDownClass,unittest_setup,785,786,2,unittest,0,1
sgl-project/sglang,python,3f1e433903030a02dddf22b41193bc09b6b8ff47,test/srt/test_score_api.py,setUp,unittest_setup,15,17,3,unittest,0,1
sgl-project/sglang,python,3f1e433903030a02dddf22b41193bc09b6b8ff47,test/srt/test_score_api.py,tearDown,unittest_setup,19,23,5,unittest,0,1
sgl-project/sglang,python,d63e76f7357e2f1b12bc06586b9e6e9528b44205,test/srt/test_disaggregation_different_tp.py,tearDownClass,unittest_setup,124,138,14,unittest,0,1
sgl-project/sglang,python,681fdc264bd278a30559b4317c62763197fef9d5,test/srt/test_vlm_input_format.py,setUpClass,unittest_setup,29,39,11,unittest,0,1
sgl-project/sglang,python,681fdc264bd278a30559b4317c62763197fef9d5,test/srt/test_vlm_input_format.py,setUp,unittest_setup,46,54,9,unittest,0,1
sgl-project/sglang,python,681fdc264bd278a30559b4317c62763197fef9d5,test/srt/test_vlm_input_format.py,tearDown,unittest_setup,56,57,2,unittest,0,1
sgl-project/sglang,python,d2e0881a34e8002fd242c7240bf94105829d7307,test/srt/test_disaggregation.py,setUpClass,unittest_setup,150,198,45,unittest,0,1
sgl-project/sglang,python,64825b8395216c277ac336e680b0b38adbc96736,test/srt/test_vision_openai_server.py,setUpClass,unittest_setup,669,683,15,unittest,0,1
sgl-project/sglang,python,f19a9204cdbd6b8360f85f404463aa45af9ee00b,test/srt/test_vlm_accuracy.py,setUpClass,unittest_setup,254,267,14,unittest,0,1
sgl-project/sglang,python,f19a9204cdbd6b8360f85f404463aa45af9ee00b,test/srt/test_vlm_accuracy.py,setUp,unittest_setup,269,275,7,unittest,0,1
sgl-project/sglang,python,f19a9204cdbd6b8360f85f404463aa45af9ee00b,test/srt/test_vlm_accuracy.py,tearDown,unittest_setup,277,278,2,unittest,0,1
sgl-project/sglang,python,f19a9204cdbd6b8360f85f404463aa45af9ee00b,test/srt/test_vlm_accuracy.py,setUpClass,unittest_setup,315,326,12,unittest,0,1
sgl-project/sglang,python,f19a9204cdbd6b8360f85f404463aa45af9ee00b,test/srt/test_vlm_accuracy.py,setUp,unittest_setup,334,341,8,unittest,0,1
sgl-project/sglang,python,f19a9204cdbd6b8360f85f404463aa45af9ee00b,test/srt/test_vlm_accuracy.py,tearDown,unittest_setup,343,344,2,unittest,0,1
sgl-project/sglang,python,2e4babdb0a19fd3bd5a863cba083d36c17506b40,test/srt/test_flashmla.py,setUpClass,unittest_setup,88,120,33,unittest,0,1
sgl-project/sglang,python,2e4babdb0a19fd3bd5a863cba083d36c17506b40,test/srt/test_flashmla.py,tearDownClass,unittest_setup,123,124,2,unittest,0,1
sgl-project/sglang,python,f1c896007a8b672ba24b12252157f7a7907610d0,test/srt/test_disaggregation_different_tp.py,setUpClass,unittest_setup,23,59,32,unittest,0,1
sgl-project/sglang,python,f1c896007a8b672ba24b12252157f7a7907610d0,test/srt/test_disaggregation_different_tp.py,tearDownClass,unittest_setup,120,132,12,unittest,0,1
sgl-project/sglang,python,31d1f6e7f4e36840a3e6646f37337a6b3b0bfcac,test/srt/test_disaggregation.py,setUpClass,unittest_setup,24,56,29,unittest,0,1
sgl-project/sglang,python,31d1f6e7f4e36840a3e6646f37337a6b3b0bfcac,test/srt/test_disaggregation.py,tearDownClass,unittest_setup,117,123,7,unittest,0,1
sgl-project/sglang,python,8a828666a3a994a9b938c0bb60b1a0a4de8fdff8,test/srt/test_moe_deepep_eval_accuracy_large.py,setUpClass,unittest_setup,23,38,16,unittest,0,1
sgl-project/sglang,python,8a828666a3a994a9b938c0bb60b1a0a4de8fdff8,test/srt/test_moe_deepep_eval_accuracy_large.py,tearDownClass,unittest_setup,41,42,2,unittest,0,1
sgl-project/sglang,python,3409aaab32c6b4a7b0ec72bc7395396b99507369,test/srt/test_vision_openai_server.py,setUpClass,unittest_setup,609,619,11,unittest,0,1
sgl-project/sglang,python,8fefdd32c7c3e101cf4286643a6d8dbcc73751b7,test/srt/test_vision_openai_server.py,setUpClass,unittest_setup,753,773,21,unittest,0,1
sgl-project/sglang,python,f9fb33efc356869c2955ad236fa4a54aa5b471c3,test/srt/test_full_deepseek_v3.py,setUpClass,unittest_setup,24,33,10,unittest,0,1
sgl-project/sglang,python,f9fb33efc356869c2955ad236fa4a54aa5b471c3,test/srt/test_full_deepseek_v3.py,tearDownClass,unittest_setup,36,37,2,unittest,0,1
sgl-project/sglang,python,f9fb33efc356869c2955ad236fa4a54aa5b471c3,test/srt/test_full_deepseek_v3.py,setUpClass,unittest_setup,72,97,26,unittest,0,1
sgl-project/sglang,python,f9fb33efc356869c2955ad236fa4a54aa5b471c3,test/srt/test_full_deepseek_v3.py,tearDownClass,unittest_setup,100,101,2,unittest,0,1
sgl-project/sglang,python,04d0123fd9361c8899bf6576b59eb2152669e94c,test/srt/test_vision_openai_server.py,setUpClass,unittest_setup,659,675,17,unittest,0,1
sgl-project/sglang,python,7d9679b74d08341bbe871d1470680fb712da3242,test/srt/models/test_vlm_models.py,setUpClass,unittest_setup,40,48,8,unittest,0,1
sgl-project/sglang,python,9f3bd2ad39e63a8738a7bc66c98361f62ee53637,test/srt/test_json_mode.py,setup_class,pytest_class_method,26,43,16,pytest,0,1
sgl-project/sglang,python,9f3bd2ad39e63a8738a7bc66c98361f62ee53637,test/srt/test_json_mode.py,setUpClass,unittest_setup,48,49,2,unittest,0,1
sgl-project/sglang,python,9f3bd2ad39e63a8738a7bc66c98361f62ee53637,test/srt/test_json_mode.py,tearDownClass,unittest_setup,52,53,2,unittest,0,1
sgl-project/sglang,python,9f3bd2ad39e63a8738a7bc66c98361f62ee53637,test/srt/test_json_mode.py,setUpClass,unittest_setup,126,127,2,unittest,0,1
sgl-project/sglang,python,9f3bd2ad39e63a8738a7bc66c98361f62ee53637,test/srt/test_json_mode.py,setUpClass,unittest_setup,132,133,2,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,setUpClass,unittest_setup,16,24,9,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,tearDownClass,unittest_setup,27,28,2,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,setUpClass,unittest_setup,47,58,12,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,tearDownClass,unittest_setup,61,62,2,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,setUpClass,unittest_setup,81,92,12,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,tearDownClass,unittest_setup,95,96,2,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,setUpClass,unittest_setup,115,123,9,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,tearDownClass,unittest_setup,126,127,2,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,setUpClass,unittest_setup,146,157,12,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,tearDownClass,unittest_setup,160,161,2,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,setUpClass,unittest_setup,180,191,12,unittest,0,1
sgl-project/sglang,python,8f783c1943af25e5bbccff628ba4385579b044e1,test/srt/models/test_unsloth_models.py,tearDownClass,unittest_setup,194,195,2,unittest,0,1
sgl-project/sglang,python,bc92107b03a3a87c6b41d98ac9581749f0800073,test/srt/test_verl_engine_server.py,setUpClass,unittest_setup,89,90,2,unittest,0,1
sgl-project/sglang,python,406524821457fb52123d7b3e433e016b4a2a1d2f,test/srt/test_triton_moe_channel_fp8_kernel.py,setUpClass,unittest_setup,98,101,4,unittest,0,1
sgl-project/sglang,python,d09a51f1f62038ec25225012dec6bb7488eb8054,test/srt/test_io_struct.py,setUpClass,unittest_setup,16,18,3,unittest,0,1
sgl-project/sglang,python,d09a51f1f62038ec25225012dec6bb7488eb8054,test/srt/test_io_struct.py,setUp,unittest_setup,20,26,7,unittest,0,1
sgl-project/sglang,python,7f19e083c1d22ddd4ed7784c24326fac1c67aeea,test/srt/test_moe_deepep.py,setUpClass,unittest_setup,17,31,15,unittest,0,1
sgl-project/sglang,python,7f19e083c1d22ddd4ed7784c24326fac1c67aeea,test/srt/test_moe_deepep.py,tearDownClass,unittest_setup,34,35,2,unittest,0,1
sgl-project/sglang,python,199bb01d00af4cf0307c1e4ddee6074f30771f03,test/srt/test_expert_distribution.py,setUp,unittest_setup,18,21,4,unittest,0,1
sgl-project/sglang,python,199bb01d00af4cf0307c1e4ddee6074f30771f03,test/srt/test_expert_distribution.py,tearDown,unittest_setup,23,26,4,unittest,0,1
sgl-project/sglang,python,f44db16c8e0fbee1b964e802f1ab493afb6f7996,test/srt/test_moe_deepep.py,setUpClass,unittest_setup,16,33,18,unittest,0,1
sgl-project/sglang,python,f44db16c8e0fbee1b964e802f1ab493afb6f7996,test/srt/test_moe_deepep.py,tearDownClass,unittest_setup,36,37,2,unittest,0,1
sgl-project/sglang,python,d6d21640d3abdbe8e584c8044dae6690742fa24c,test/srt/test_vision_openai_server.py,setUpClass,unittest_setup,518,534,17,unittest,0,1
sgl-project/sglang,python,0e0ec702007b79e7f45cd8efc48292b087369d3f,test/srt/test_hierarchical_mla.py,setUpClass,unittest_setup,16,24,9,unittest,0,1
sgl-project/sglang,python,0e0ec702007b79e7f45cd8efc48292b087369d3f,test/srt/test_hierarchical_mla.py,tearDownClass,unittest_setup,27,28,2,unittest,0,1
sgl-project/sglang,python,c553e1604c4e662801dbe0e222c0c0c293afbcb7,sgl-kernel/tests/test_deep_gemm.py,setUpClass,unittest_setup,97,104,7,unittest,0,1
sgl-project/sglang,python,c7f254468fcae6a2df91765f9229aeeaf1d53613,test/srt/test_int8_kernel.py,setUpClass,unittest_setup,86,89,4,unittest,0,1
sgl-project/sglang,python,70b3c6eeb1e178c04149a5af27101eb28417b6cb,test/srt/test_update_weights_from_disk.py,setUp,unittest_setup,22,25,4,unittest,0,1
sgl-project/sglang,python,70b3c6eeb1e178c04149a5af27101eb28417b6cb,test/srt/test_update_weights_from_disk.py,tearDown,unittest_setup,27,28,2,unittest,0,1
sgl-project/sglang,python,d3d4d76758b15c2c03e37e82cb85044f45332bfa,test/srt/test_eagle_infer.py,setUpClass,unittest_setup,235,249,15,unittest,0,1
sgl-project/sglang,python,d3d4d76758b15c2c03e37e82cb85044f45332bfa,test/srt/test_eagle_infer.py,setUpClass,unittest_setup,293,317,25,unittest,0,1
sgl-project/sglang,python,d3d4d76758b15c2c03e37e82cb85044f45332bfa,test/srt/test_eagle_infer.py,tearDownClass,unittest_setup,320,321,2,unittest,0,1
sgl-project/sglang,python,56a724eba301159f09a6661dc085954544705c00,test/srt/test_gptqmodel_dynamic.py,setUpClass,unittest_setup,111,119,9,unittest,0,1
sgl-project/sglang,python,56a724eba301159f09a6661dc085954544705c00,test/srt/test_gptqmodel_dynamic.py,tearDownClass,unittest_setup,122,123,2,unittest,0,1
sgl-project/sglang,python,56a724eba301159f09a6661dc085954544705c00,test/srt/test_gptqmodel_dynamic.py,setUpClass,unittest_setup,165,173,9,unittest,0,1
sgl-project/sglang,python,56a724eba301159f09a6661dc085954544705c00,test/srt/test_gptqmodel_dynamic.py,tearDownClass,unittest_setup,176,177,2,unittest,0,1
sgl-project/sglang,python,583d6af71b68a8b8464dac2d1c60d0cb5dd65738,test/srt/test_skip_tokenizer_init.py,setUpClass,unittest_setup,193,207,15,unittest,0,1
sgl-project/sglang,python,95575aa76a0716aa018ac2359dc63b934f94ff51,test/srt/test_reasoning_content.py,setUpClass,unittest_setup,29,43,15,unittest,0,1
sgl-project/sglang,python,95575aa76a0716aa018ac2359dc63b934f94ff51,test/srt/test_reasoning_content.py,tearDownClass,unittest_setup,46,47,2,unittest,0,1
sgl-project/sglang,python,95575aa76a0716aa018ac2359dc63b934f94ff51,test/srt/test_reasoning_content.py,setUpClass,unittest_setup,186,197,12,unittest,0,1
sgl-project/sglang,python,95575aa76a0716aa018ac2359dc63b934f94ff51,test/srt/test_reasoning_content.py,tearDownClass,unittest_setup,200,201,2,unittest,0,1
sgl-project/sglang,python,ac2387279ea98f28558e7a75972847b0ef9e8515,test/srt/test_penalty.py,setUpClass,unittest_setup,20,27,8,unittest,0,1
sgl-project/sglang,python,ac2387279ea98f28558e7a75972847b0ef9e8515,test/srt/test_penalty.py,tearDownClass,unittest_setup,30,31,2,unittest,0,1
sgl-project/sglang,python,ac2387279ea98f28558e7a75972847b0ef9e8515,test/srt/test_skip_tokenizer_init.py,setUpClass,unittest_setup,23,34,12,unittest,0,1
sgl-project/sglang,python,ac2387279ea98f28558e7a75972847b0ef9e8515,test/srt/test_skip_tokenizer_init.py,tearDownClass,unittest_setup,37,38,2,unittest,0,1
sgl-project/sglang,python,90a4b7d98a5c2d7b9d3dcc7dad6809a6d3d9ca8f,test/srt/test_mla_flashinfer.py,setUpClass,unittest_setup,19,37,19,unittest,0,1
sgl-project/sglang,python,90a4b7d98a5c2d7b9d3dcc7dad6809a6d3d9ca8f,test/srt/test_mla_flashinfer.py,tearDownClass,unittest_setup,40,41,2,unittest,0,1
sgl-project/sglang,python,90a4b7d98a5c2d7b9d3dcc7dad6809a6d3d9ca8f,test/srt/test_mla_flashinfer.py,setUpClass,unittest_setup,61,81,21,unittest,0,1
sgl-project/sglang,python,90a4b7d98a5c2d7b9d3dcc7dad6809a6d3d9ca8f,test/srt/test_mla_flashinfer.py,tearDownClass,unittest_setup,84,85,2,unittest,0,1
sgl-project/sglang,python,21463e321ad8fe4d56688d8603c661899cbcd779,python/sglang/test/test_block_fp8_ep.py,setUpClass,unittest_setup,247,250,4,unittest,0,1
sgl-project/sglang,python,6ce9dbe82882c69de77f63fd8a7d8682353b467f,test/srt/test_triton_attention_rocm_mla.py,setUp,unittest_setup,26,28,3,unittest,0,1
sgl-project/sglang,python,1a6e97577acb017fa9c25daf8a533969e941aa09,test/srt/test_block_int8.py,setUpClass,unittest_setup,136,139,4,unittest,0,1
sgl-project/sglang,python,b045841baeff37a5601fcde23fa98bd09d942c36,test/srt/test_function_calling.py,setUpClass,unittest_setup,19,38,19,unittest,0,1
sgl-project/sglang,python,b045841baeff37a5601fcde23fa98bd09d942c36,test/srt/test_function_calling.py,tearDownClass,unittest_setup,41,42,2,unittest,0,1
sgl-project/sglang,python,3d93f84a00e2ddd8d180f3f6b361c832a5c12095,test/srt/test_vision_openai_server.py,setUpClass,unittest_setup,449,463,15,unittest,0,1
sgl-project/sglang,python,d3024f4fc8d9956e817bdef8fdbdae26c474b448,test/srt/test_fp8_kvcache.py,tearDownClass,unittest_setup,84,85,2,unittest,0,1
sgl-project/sglang,python,17de02f98d8f28e5affec7c5ff8e28f110d0af42,test/srt/test_turbomind_awq.py,setUpClass,unittest_setup,16,27,12,unittest,0,1
sgl-project/sglang,python,17de02f98d8f28e5affec7c5ff8e28f110d0af42,test/srt/test_turbomind_awq.py,tearDownClass,unittest_setup,30,31,2,unittest,0,1
sgl-project/sglang,python,0bb0f7631114b8a4b614ec8f197327ea7fce645d,test/srt/test_fp8_kvcache.py,setUpClass,unittest_setup,17,32,16,unittest,0,1
sgl-project/sglang,python,0bb0f7631114b8a4b614ec8f197327ea7fce645d,test/srt/test_fp8_kvcache.py,tearDownClass,unittest_setup,35,36,2,unittest,0,1
sgl-project/sglang,python,a4d6d6f1ddc9f15bfa904e7e286e3f5ba4ba5a50,test/srt/test_nightly_math_eval.py,setUpClass,unittest_setup,16,24,9,unittest,0,1
sgl-project/sglang,python,a4d6d6f1ddc9f15bfa904e7e286e3f5ba4ba5a50,test/srt/test_nightly_math_eval.py,tearDownClass,unittest_setup,27,28,2,unittest,0,1
HKUDS/LightRAG,python,34a58fd042ad55e225127d6e8a99ff6f4c44cad8,tests/test_opensearch_storage.py,patch_namespace_lock,pytest_decorator,64,85,18,pytest,0,1
HKUDS/LightRAG,python,b205cd0f538aaa179f311256e3ed44e3af2185b2,tests/test_parser_cli.py,_clean_env,pytest_decorator,103,110,7,pytest,0,1
HKUDS/LightRAG,python,7af24a06bb321376ee6bd906e794f52072915c68,tests/external_parser/docling/test_cli.py,_clean_env,pytest_decorator,82,85,3,pytest,0,1
HKUDS/LightRAG,python,c01b51f552696704bce3ff8979096eb4ee6f604e,tests/test_path_prefixes.py,_isolate_env,pytest_decorator,40,52,11,pytest,0,1
HKUDS/LightRAG,python,7bfaa0effab4b88986af8cca56c520f0eedbfa15,tests/test_path_prefixes.py,mock_args_api_prefix,pytest_decorator,16,27,10,pytest,0,1
HKUDS/LightRAG,python,7bfaa0effab4b88986af8cca56c520f0eedbfa15,tests/test_path_prefixes.py,mock_args_no_prefix,pytest_decorator,30,41,10,pytest,0,1
HKUDS/LightRAG,python,fc49c11d86da0b6024d56d98b5de31f88e531d32,tests/test_opensearch_storage.py,patch_shard_doc_supported,pytest_decorator,62,69,6,pytest,0,1
HKUDS/LightRAG,python,3a3e1565aa45767b12ca0300bb55b37790937ac4,tests/test_asymmetric_embedding.py,gemini_client_cache_cleared,pytest_decorator,177,185,7,pytest,0,1
HKUDS/LightRAG,python,9ddd5fccce233a041990e1166dab722ba09e957e,tests/test_voyageai_embed.py,fake_voyage_response,pytest_decorator,15,26,9,pytest,1,1
HKUDS/LightRAG,python,9ddd5fccce233a041990e1166dab722ba09e957e,tests/test_voyageai_embed.py,patched_async_client,pytest_decorator,29,42,10,pytest,1,1
HKUDS/LightRAG,python,e48a9926ffcfb13efa112373ea6d6c920f221f14,tests/test_postgres_client_manager.py,reset_client_manager_state,pytest_decorator,8,10,2,pytest,0,1
HKUDS/LightRAG,python,5a1b5726f1c0c5ba2be87cc24988e591902b430f,tests/test_graph_storage.py,storage,pytest_decorator,133,158,21,pytest,0,1
HKUDS/LightRAG,python,cab970042eabd8fbdc9a74d857047481ea6e5275,tests/test_json_doc_status_storage.py,setup_shared_data,pytest_decorator,31,35,4,pytest,0,1
HKUDS/LightRAG,python,3e5d7b42d37ff3b44e7288b748ed2854e19557e2,tests/test_auth.py,auth_module,pytest_decorator,23,40,14,pytest,0,1
HKUDS/LightRAG,python,7ae58c20ba2e57a5989ad284b1af673cd54a3792,tests/test_opensearch_storage.py,patch_data_init_lock,pytest_decorator,45,51,6,pytest,0,1
HKUDS/LightRAG,python,7ae58c20ba2e57a5989ad284b1af673cd54a3792,tests/test_opensearch_storage.py,global_config,pytest_decorator,71,78,7,pytest,0,1
HKUDS/LightRAG,python,7ae58c20ba2e57a5989ad284b1af673cd54a3792,tests/test_opensearch_storage.py,embed_func,pytest_decorator,81,84,3,pytest,0,1
HKUDS/LightRAG,python,7ae58c20ba2e57a5989ad284b1af673cd54a3792,tests/test_opensearch_storage.py,mock_client,pytest_decorator,142,145,3,pytest,0,1
HKUDS/LightRAG,python,b57d88d51465717e07c7943db6d1ad4546b35fc7,tests/test_opensearch_storage.py,patch_data_init_lock,pytest_decorator,36,42,6,pytest,0,1
HKUDS/LightRAG,python,b57d88d51465717e07c7943db6d1ad4546b35fc7,tests/test_opensearch_storage.py,global_config,pytest_decorator,62,69,7,pytest,0,1
HKUDS/LightRAG,python,b57d88d51465717e07c7943db6d1ad4546b35fc7,tests/test_opensearch_storage.py,embed_func,pytest_decorator,72,75,3,pytest,0,1
HKUDS/LightRAG,python,b57d88d51465717e07c7943db6d1ad4546b35fc7,tests/test_opensearch_storage.py,mock_client,pytest_decorator,118,121,3,pytest,0,1
HKUDS/LightRAG,python,e9003f3f13e2d76fdd212095904f26ccb8c5fa99,tests/test_unified_lock_safety.py,setup_method,pytest_class_method,32,34,3,pytest,0,1
HKUDS/LightRAG,python,e9003f3f13e2d76fdd212095904f26ccb8c5fa99,tests/test_unified_lock_safety.py,teardown_method,pytest_class_method,36,38,3,pytest,0,1
HKUDS/LightRAG,python,dc2061583fd551f2cf525cd77805cd51372257bc,tests/test_e2e_multi_instance.py,pg_config,pytest_decorator,29,44,15,pytest,0,1
HKUDS/LightRAG,python,dc2061583fd551f2cf525cd77805cd51372257bc,tests/test_e2e_multi_instance.py,qdrant_config,pytest_decorator,47,53,6,pytest,0,1
HKUDS/LightRAG,python,dc2061583fd551f2cf525cd77805cd51372257bc,tests/test_e2e_multi_instance.py,pg_cleanup,pytest_decorator,57,96,34,pytest,0,1
HKUDS/LightRAG,python,dc2061583fd551f2cf525cd77805cd51372257bc,tests/test_e2e_multi_instance.py,qdrant_cleanup,pytest_decorator,99,129,26,pytest,0,1
HKUDS/LightRAG,python,dc2061583fd551f2cf525cd77805cd51372257bc,tests/test_e2e_multi_instance.py,temp_working_dirs,pytest_decorator,132,142,10,pytest,0,1
HKUDS/LightRAG,python,dc2061583fd551f2cf525cd77805cd51372257bc,tests/test_e2e_multi_instance.py,mock_llm_func,pytest_decorator,145,154,9,pytest,0,1
HKUDS/LightRAG,python,dc2061583fd551f2cf525cd77805cd51372257bc,tests/test_e2e_multi_instance.py,mock_tokenizer,pytest_decorator,157,169,9,pytest,0,1
HKUDS/LightRAG,python,c32e6a4e7be0b89faaf1d756e1669abb77a44c7a,tests/test_e2e_postgres_migration.py,pg_config,pytest_decorator,23,34,11,pytest,0,1
HKUDS/LightRAG,python,c32e6a4e7be0b89faaf1d756e1669abb77a44c7a,tests/test_e2e_postgres_migration.py,real_db,pytest_decorator,37,45,8,pytest,0,1
HKUDS/LightRAG,python,c32e6a4e7be0b89faaf1d756e1669abb77a44c7a,tests/test_e2e_postgres_migration.py,cleanup_tables,pytest_decorator,48,73,22,pytest,0,1
HKUDS/LightRAG,python,c32e6a4e7be0b89faaf1d756e1669abb77a44c7a,tests/test_e2e_postgres_migration.py,mock_embedding_func,pytest_decorator,76,87,10,pytest,0,1
HKUDS/LightRAG,python,c32e6a4e7be0b89faaf1d756e1669abb77a44c7a,tests/test_e2e_qdrant_migration.py,qdrant_config,pytest_decorator,25,31,6,pytest,0,1
HKUDS/LightRAG,python,c32e6a4e7be0b89faaf1d756e1669abb77a44c7a,tests/test_e2e_qdrant_migration.py,qdrant_client,pytest_decorator,34,43,9,pytest,0,1
HKUDS/LightRAG,python,c32e6a4e7be0b89faaf1d756e1669abb77a44c7a,tests/test_e2e_qdrant_migration.py,cleanup_collections,pytest_decorator,46,74,25,pytest,0,1
HKUDS/LightRAG,python,c32e6a4e7be0b89faaf1d756e1669abb77a44c7a,tests/test_e2e_qdrant_migration.py,mock_embedding_func,pytest_decorator,77,87,9,pytest,0,1
HKUDS/LightRAG,python,df5aacb5455332118df25569d754b06d476f2a7a,tests/test_qdrant_migration.py,mock_qdrant_client,pytest_decorator,9,19,10,pytest,1,1
HKUDS/LightRAG,python,df5aacb5455332118df25569d754b06d476f2a7a,tests/test_qdrant_migration.py,mock_data_init_lock,pytest_decorator,22,27,5,pytest,1,1
HKUDS/LightRAG,python,df5aacb5455332118df25569d754b06d476f2a7a,tests/test_qdrant_migration.py,mock_embedding_func,pytest_decorator,30,40,9,pytest,0,1
HKUDS/LightRAG,python,4ea21240012bcca4b7f1cc20383c4238f0783c83,tests/conftest.py,run_integration_tests,pytest_decorator,129,143,11,pytest,0,1
HKUDS/LightRAG,python,1fe05df211c495764dbce2edc47b820c24bdafe9,tests/conftest.py,keep_test_artifacts,pytest_decorator,36,50,11,pytest,0,1
HKUDS/LightRAG,python,1fe05df211c495764dbce2edc47b820c24bdafe9,tests/conftest.py,stress_test_mode,pytest_decorator,53,67,11,pytest,0,1
HKUDS/LightRAG,python,1fe05df211c495764dbce2edc47b820c24bdafe9,tests/conftest.py,parallel_workers,pytest_decorator,70,85,12,pytest,0,1
HKUDS/LightRAG,python,288498ccdca9e25588090ca2aca3fe9737550475,tests/test_workspace_isolation.py,setup_shared_data,pytest_decorator,41,46,5,pytest,0,1
HKUDS/LightRAG,python,e758204ab2a15b6cc269baaebfc6055b141fc146,tests/test_postgres_retry_integration.py,db_config,pytest_decorator,29,40,11,pytest,0,1
HKUDS/LightRAG,python,e758204ab2a15b6cc269baaebfc6055b141fc146,tests/test_postgres_retry_integration.py,test_env,pytest_decorator,42,48,6,pytest,0,1
HKUDS/LightRAG,python,414d47d12a9329ee62a8db8c1d1a2e72c927aee7,tests/test_server_embedding_logic.py,mock_args,pytest_decorator,16,26,10,pytest,1,1
azure/azure-sdk-for-python,python,ea4c378306a094015345caeb703ba4a08f112451,sdk/monitor/azure-monitor-opentelemetry/tests/browserSdkLoader/test_snippet_injector.py,setUp,unittest_setup,384,392,9,unittest,0,1
azure/azure-sdk-for-python,python,078d89a7b60caa01c4cec4c43c93b8a445ee2fe7,sdk/ml/azure-ai-ml/tests/deployment_template/unittests/test_accelerator_map.py,dt_schema,pytest_decorator,343,352,8,pytest,0,1
azure/azure-sdk-for-python,python,66db036125bf31f21624767209b19c64af73e38e,sdk/cosmos/azure-cosmos/tests/test_query_feed_range_multipartition.py,setup_and_teardown,pytest_decorator,147,172,25,pytest,0,1
azure/azure-sdk-for-python,python,66db036125bf31f21624767209b19c64af73e38e,sdk/cosmos/azure-cosmos/tests/test_query_feed_range_multipartition_async.py,setup_and_teardown_async,pytest_decorator,93,112,19,pytest,0,1
azure/azure-sdk-for-python,python,ec46c3fe819bb3bfd3d96aee1fe4905fca00106b,sdk/compute/azure-mgmt-imagebuilder/generated_tests/conftest.py,add_sanitizers,pytest_decorator,22,35,12,pytest,0,1
azure/azure-sdk-for-python,python,a41fc929037b786acbd9598b47c3f0174527b312,sdk/discovery/azure-mgmt-discovery/generated_tests/conftest.py,add_sanitizers,pytest_decorator,22,35,12,pytest,0,1
azure/azure-sdk-for-python,python,a41fc929037b786acbd9598b47c3f0174527b312,sdk/discovery/azure-mgmt-discovery/tests/conftest.py,add_sanitizers,pytest_decorator,21,36,14,pytest,0,1
azure/azure-sdk-for-python,python,a41fc929037b786acbd9598b47c3f0174527b312,sdk/discovery/azure-mgmt-discovery/tests/test_bookshelves.py,setup_method,pytest_class_method,16,18,3,pytest,0,1
azure/azure-sdk-for-python,python,a41fc929037b786acbd9598b47c3f0174527b312,sdk/discovery/azure-mgmt-discovery/tests/test_chat_model_deployments.py,setup_method,pytest_class_method,20,23,4,pytest,0,1
azure/azure-sdk-for-python,python,a41fc929037b786acbd9598b47c3f0174527b312,sdk/discovery/azure-mgmt-discovery/tests/test_node_pools.py,setup_method,pytest_class_method,22,24,3,pytest,0,1
