repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url
mvanhorn/last30days-skill,python,13,6,994a4ab2ca64bb8102a064ae41307786886d64aa,30c84d787801e06f3379f92319794eccc412d046,https://github.com/mvanhorn/last30days-skill.git
nat-n/poethepoet,python,1,1,35e4a1b72cc10b84bb239645911c94d446f4ca96,35e4a1b72cc10b84bb239645911c94d446f4ca96,https://github.com/nat-n/poethepoet.git
ndif-team/nnsight,python,19,10,0d96d07dc11c690c474a0c92d11804a084efaa63,d2d58bb47a5879afb0dce56993b22d7fd17f9713,https://github.com/ndif-team/nnsight.git
netalertx/NetAlertX,python,11,4,1d91b17dee1e5a82e6c084bfbfc3200f3b9948a3,1c2721549beb72ea18b115e969209c9f24ceb328,https://github.com/netalertx/NetAlertX.git
netbox-community/netbox,python,2,2,f2d8ae29c2960d923847b58b23cda5fff8ff8e06,61696c8633df42b19267d9acc92b1acf32e82d5b,https://github.com/netbox-community/netbox.git
netflix/metaflow,python,9,5,e01469a370481cab0da258d6e88832b5428be721,732ca76d5aea9c4b60870997f463b48929dde354,https://github.com/netflix/metaflow.git
newfuture/ddns,python,44,10,f1a764d3c2e2c6aade66f85162964e6ce9248fee,93d4698ff7000b7c585e248ad9746743f00c7a6c,https://github.com/newfuture/ddns.git
newton-physics/newton,python,147,2,3326d8eead32924805a13fe868b66707f3ec3be7,d26dcbde33c02b874b566b9f94b7ea9b6f273766,https://github.com/newton-physics/newton.git
nicolargo/glances,python,1,1,139506b1099fbb09b4a713b3efe6503c4a4b3398,139506b1099fbb09b4a713b3efe6503c4a4b3398,https://github.com/nicolargo/glances.git
nolar/kopf,python,8,3,079390ce54f1411c0cd5e257f39cfd9ecb6ab6e6,b30f7a817869ee4379101cd42c71614bfe6cd125,https://github.com/nolar/kopf.git
nomadkaraoke/python-audio-separator,python,12,2,adc5539beeb78ef8cf21062b2a16d9aed588d769,349ba98c85645a112f257fcb59861d519a1b2316,https://github.com/nomadkaraoke/python-audio-separator.git
nowork-studio/toprank,python,6,2,ac331b8885414148ddebbc6076f8c48e9b0c0ca4,cd3581796e5d1b3808b604345f352c89fdffdcb6,https://github.com/nowork-studio/toprank.git
nvidia/cuda-python,python,8,3,10fcae66430720adea9d48e10dfda7e2cf66d59c,39c085c01f00760d70eaed978333f8fb8a4789b8,https://github.com/nvidia/cuda-python.git
nvidia/megatron-lm,python,22,10,9b18de4d9c9ccee3332f939ad8216e9424348825,eb1c677d7baf2f981bc7fb721807ddd5f7afd063,https://github.com/nvidia/megatron-lm.git
nvidia/nemo,python,77,6,00fdc99b567ebc8313ad28667e4a6db23dd07fa5,1692a8fb97e1aadc883cfadd2a57c4e8a1b793aa,https://github.com/nvidia/nemo.git
nvidia/nvflare,python,3,3,a365ebb71ca0526c0be0b90258e106ad006aae02,3f125217fb6178f41ec2a98d8fa7f1e847549efa,https://github.com/nvidia/nvflare.git
nvidia/warp,python,2,1,61974402ca55b8746d7112391292b71815930466,61974402ca55b8746d7112391292b71815930466,https://github.com/nvidia/warp.git
onnx/onnx,python,2,1,45f564bfc6ff35e80e480f593ec7d90cf8df3135,45f564bfc6ff35e80e480f593ec7d90cf8df3135,https://github.com/onnx/onnx.git
open-telemetry/opentelemetry-python,python,4,4,abd27fb7eefc879d6ff1cd42969a3984d1722e95,ac7a3df2fb5a3de775c1df3cd2a6c71eb53aec73,https://github.com/open-telemetry/opentelemetry-python.git
openagents-org/openagents,python,6,4,7b9acfffdeb2cdc0d020551f2eeb78978446861b,715df756180ff7b61b649c5fa0fc3946e74eed04,https://github.com/openagents-org/openagents.git
openakita/openakita,python,187,43,66d06b3500f055fa70f28e3626878bf7448848fa,99d200423d2d04a39ef28f8a7cb9af77a59ad915,https://github.com/openakita/openakita.git
openatx/uiautomator2,python,1,1,b407b9eb8876b1de3eda6022d019a8611782f202,b407b9eb8876b1de3eda6022d019a8611782f202,https://github.com/openatx/uiautomator2.git
opencti-platform/connectors,python,30,9,6e08dd418773d480512a1e17314f1a866e6adb37,e3a4b715413301dbf86bdfd147cd7ed010d347e5,https://github.com/opencti-platform/connectors.git
openonion/connectonion,python,27,6,aafd87a6a1df4a84cc500f0cd5bed901122f0c4f,5cb94060f1896042cb3346ac96c47608040209d2,https://github.com/openonion/connectonion.git
openvinotoolkit/anomalib,python,146,4,74ade818f5e1cfbebdb35a04ffa1d0d8acdaaf35,c7cc8b7fdee18fed13e78746f550fddd603e9f9f,https://github.com/openvinotoolkit/anomalib.git
oraios/serena,python,1,1,31223848220982eb9254458dbd69838de71f78fc,31223848220982eb9254458dbd69838de71f78fc,https://github.com/oraios/serena.git
oumi-ai/oumi,python,7,3,f6c9605ce42856e965f8273f7949cc13803275d9,026bb4d1918e72711157fe1473dacb3820359234,https://github.com/oumi-ai/oumi.git
paddlepaddle/fastdeploy,python,20,10,27666ee5863603dc31b26b2d7284fb913b2f1040,5e469fc90137d27f7a7520371c1b59c8a666eb87,https://github.com/paddlepaddle/fastdeploy.git
parcadei/Continuous-Claude-v3,python,48,1,f8d7173d9e3534d3a7ef934d202454100e55eaa1,f8d7173d9e3534d3a7ef934d202454100e55eaa1,https://github.com/parcadei/Continuous-Claude-v3.git
pathintegral-institute/mcpm.sh,python,10,3,bf21d42cd4d5297edda22b7bf75008e962003b76,efc291619c6de7f49ba2c7eb1f313fd45063c2d4,https://github.com/pathintegral-institute/mcpm.sh.git
patrickchugh/terravision,python,1,1,b7b9e5da7b4febbb931b91fb08a1bd9010e760d1,b7b9e5da7b4febbb931b91fb08a1bd9010e760d1,https://github.com/patrickchugh/terravision.git
peteromallet/dataclaw,python,5,2,cda7e501452c450a7a8f4cb63b324e32a14247ce,ffece913c3e8467ba6094733c5e25aaf2283615b,https://github.com/peteromallet/dataclaw.git
peteromallet/desloppify,python,18,5,c7612fd02674f25a1b76abc84c111e4bc735e2f4,eaf0a9c8b38bafaede605945350679faebd6fa12,https://github.com/peteromallet/desloppify.git
phidatahq/phidata,python,46,10,2403bb176eb95701e5b1ca0e75e9d0b3912fb54b,9eaf8fe7c639d9212901cc3b5ec1e3fdf6e566db,https://github.com/phidatahq/phidata.git
plasma-umass/scalene,python,9,3,47fab6465b05250d3da6e7a0cf25b78fac38d134,be5f193229c2c3166cf0b1292a9c28e30a8e90c6,https://github.com/plasma-umass/scalene.git
plotly/dash,python,1,1,224a4c1b975e0e8c7289115206f2225b15c0c0c7,224a4c1b975e0e8c7289115206f2225b15c0c0c7,https://github.com/plotly/dash.git
pocketpaw/pocketpaw,python,188,40,e0ed25751524944db2f8d0bf5cd683f15da92301,f8642ce75e1903920610144973a12cc594e2dbd9,https://github.com/pocketpaw/pocketpaw.git
polarsource/polar,python,36,10,65f05f0bf0c55b99dad25363ba054498f92abb19,1e0b520ed1380f4677e9b654491599e96f8c4ee5,https://github.com/polarsource/polar.git
pollen-robotics/reachy_mini,python,7,2,8a382c1f504889c487e6a4b50911037e435e20ad,984c7723b3ec5da63f4e0a2bcf9f120ceb563e04,https://github.com/pollen-robotics/reachy_mini.git
potpie-ai/potpie,python,15,1,b78df38bb0a1bf28cc94a60ac32fa26f1dd0ec97,b78df38bb0a1bf28cc94a60ac32fa26f1dd0ec97,https://github.com/potpie-ai/potpie.git
prefecthq/prefect,python,162,57,90f261bc0c06e5fc6cda92e83c39ff5131f6d52a,ecf580a36d5e8b4e23e8ba126066e9dd735d827b,https://github.com/prefecthq/prefect.git
promptdriven/pdd,python,58,33,c0123619dc9978f9d73f9acf4cfb2a82b3447ef1,1b566326f1579608df2e6dfe3e457f893e926873,https://github.com/promptdriven/pdd.git
psd-tools/psd-tools,python,2,1,44ab6842529e94164252aec76dd5ddbde6a64bb8,44ab6842529e94164252aec76dd5ddbde6a64bb8,https://github.com/psd-tools/psd-tools.git
pulp/pulpcore,python,3,3,101826c16d41d3dd96abac4e6bc9975383f0094b,e542160c14090b08a4ad7ab61cb555948510759a,https://github.com/pulp/pulpcore.git
punitarani/fli,python,7,4,56766d91dbd2860d61489ab9a64176f19b380737,3f3a813c9d9aaa2698cd38739f93146eb49e27c4,https://github.com/punitarani/fli.git
pyca/cryptography,python,4,2,f7d5248f66c2c3234c122279b6c7a801ae0924e7,8e58ea5e2314ccf5d94b3a2707454768daa1750b,https://github.com/pyca/cryptography.git
pycaret/pycaret,python,20,11,9032b66c9d6bdd10185d068c6ffc64c630a07112,e603efe920570c690c784e63a84ffa4de2623fed,https://github.com/pycaret/pycaret.git
pycqa/pylint,python,2,2,80c2e8ecedad0fc4188e6ea028749be484b1a1e1,f9bc32cad1c888acc0e45cbdfdf06e35114bd7b1,https://github.com/pycqa/pylint.git
pydantic/logfire,python,1,1,6de926bba6cc9ac302679c6ecb4077d7766a58e1,6de926bba6cc9ac302679c6ecb4077d7766a58e1,https://github.com/pydantic/logfire.git
pydantic/pydantic-ai,python,5,4,665151025011ca7bc8d44a5b99de53d7ddf87ddc,b6798f7e3fe63a3a41560daa44b6cd6b4ada95d5,https://github.com/pydantic/pydantic-ai.git
pydata/xarray,python,12,1,26ccc7f8f014f29c551fd566a04d6e9f878c0b0b,26ccc7f8f014f29c551fd566a04d6e9f878c0b0b,https://github.com/pydata/xarray.git
pymc-labs/causalpy,python,12,8,323e6577a17dceff7e12fa83f1a0fbf52b1be0a5,261a84e39bcaf626b71a2755a6cb743db0ec8927,https://github.com/pymc-labs/causalpy.git
pypa/setuptools-scm,python,5,5,ae0a8482700c5ec089c53c5d03c9b2f7ef8f92b1,c291474025155bf8222e84c2af4cea3d6e7b1705,https://github.com/pypa/setuptools-scm.git
pythainlp/pythainlp,python,1,1,783a66d13da9d14d36f895a80339aaa0e56c33dd,783a66d13da9d14d36f895a80339aaa0e56c33dd,https://github.com/pythainlp/pythainlp.git
python-cachier/cachier,python,3,2,b8c7815e5be23f284646c40016f0d3e765169a12,71a6704b483e36761547419f7d8df8585ce2ec8e,https://github.com/python-cachier/cachier.git
python-semantic-release/python-semantic-release,python,8,1,95ce7ecdbab0fc0986d1fcf442cd8cf99a4b6e4f,95ce7ecdbab0fc0986d1fcf442cd8cf99a4b6e4f,https://github.com/python-semantic-release/python-semantic-release.git
pytorch/executorch,python,4,3,670bc116281733e57040bf87e31077e6b8a060d0,8bda9ac049bdb72330c0b63ec9f80ad971a26a4b,https://github.com/pytorch/executorch.git
quantecon/quantecon.py,python,2,1,6eaa3144ed88f379650245ef34ac7ffd21e93fff,6eaa3144ed88f379650245ef34ac7ffd21e93fff,https://github.com/quantecon/quantecon.py.git
quay/quay,python,56,16,d3c0f10e16fe38da75fc2134b8548581e17e5b69,304d2c986beb35d847b1a77d3327adfce79cb557,https://github.com/quay/quay.git
quic/ai-hub-models,python,32,6,7be57c08edfd291eb44f8be25b131200e83b94ce,28b7e08896a6534f0c36461ca5c059bdd50d50a6,https://github.com/quic/ai-hub-models.git
radixark/miles,python,8,1,420a45df85e100df65358257c329ce34bcd80e4a,420a45df85e100df65358257c329ce34bcd80e4a,https://github.com/radixark/miles.git
raullenchai/Rapid-MLX,python,110,66,2d48123f1631577bfcd0cdace491372cbe6b27db,788307e54a8b2892ddfe5800409e7e9cd6c1f244,https://github.com/raullenchai/Rapid-MLX.git
ray-project/ray,python,36,20,f785c9ab9678cb61a4b72b2824f528b3a235ee76,38045ff05d6cd9771d51fa2dbeccc748e7a65987,https://github.com/ray-project/ray.git
reactionmechanismgenerator/rmg-py,python,2,2,c09211efa3cb45dfc8393348bd88c9cbba33f1d3,c0a88a2990d6133400a741abfbab04875d911612,https://github.com/reactionmechanismgenerator/rmg-py.git
readthedocs/readthedocs.org,python,6,5,a9aa9cb433416d50bf5bbf95ae2a84290d8ac67a,5df203f45328d329e03f64309a1040cced276e88,https://github.com/readthedocs/readthedocs.org.git
reflex-dev/reflex,python,7,5,8edcb7b8e19c9c39d282b3f53e695dd81674e26d,985e694971ac2a7558c65d13be8680adf0dc87e6,https://github.com/reflex-dev/reflex.git
robocorp/rpaframework,python,5,1,b5e15937cacbaf2612e324d314b7d19987b0cb7a,b5e15937cacbaf2612e324d314b7d19987b0cb7a,https://github.com/robocorp/rpaframework.git
roboflow/inference,python,5,2,901ee8ec5ec7526f65b57940ca77cab86c9853f9,83f9ab343a76d79d670fc1e7e865ad804003a326,https://github.com/roboflow/inference.git
roboflow/rf-detr,python,45,22,72a8223cec4d13de8525dfe069f573a4e6fd02fa,641778f9ae219c10be9a86ef8f4e79f0e7fcd688,https://github.com/roboflow/rf-detr.git
roboflow/supervision,python,3,3,3b09a6356ab030b6bdca5e1aa5db01eb49f21e75,918b6139ef0ffa62cda2b9cbc738e1be878e3862,https://github.com/roboflow/supervision.git
roboflow/trackers,python,1,1,fedae51231fb2730c5591e3434f4b96481f2b877,fedae51231fb2730c5591e3434f4b96481f2b877,https://github.com/roboflow/trackers.git
robotmcp/ros-mcp-server,python,16,3,0d095eb16cfa77b47a607fdcbe943cd1dab92ba4,0eb504ab92a6641d02ceb7daf79264bfd868029b,https://github.com/robotmcp/ros-mcp-server.git
rockchinq/qchatgpt,python,9,1,b6cdf18c1a37b8effb853ac0c507aafce1aaa722,b6cdf18c1a37b8effb853ac0c507aafce1aaa722,https://github.com/rockchinq/qchatgpt.git
rocketpy-team/rocketpy,python,6,2,704c796004720a251ab5492c8f22d823feec13e4,7a10e291ee26223db002b78696efebd0dea5b23a,https://github.com/rocketpy-team/rocketpy.git
runtimeverification/evm-semantics,python,1,1,38893bd2aa3ead0f49aaa087d844bcc73bb15771,38893bd2aa3ead0f49aaa087d844bcc73bb15771,https://github.com/runtimeverification/evm-semantics.git
rush86999/atom,python,5846,529,b579e0eb1f2b380301f2e2612a1e3febdf9194d8,f793be2b3f2f85fd2b64b1dd593d9ba975a52bb3,https://github.com/rush86999/atom.git
samuelclay/newsblur,python,11,9,d5c292b14fd4b4d7b831beec3430e123d4f54056,21649045d40363af030ecac6267040380c1d4d20,https://github.com/samuelclay/newsblur.git
saulpw/visidata,python,3,2,26382069974975459342a7e5bb73e3bd908d3491,3cc6d5caa4bcaa0bcf46e364f3e0784737280ea0,https://github.com/saulpw/visidata.git
sgl-project/sglang,python,73,25,8642dbe41601fd6a9cf5ba7f5667b8fc648b9bfd,e4fd613def1f8277f10fdea24c6247ae17b5650c,https://github.com/sgl-project/sglang.git
shotgun-sh/shotgun,python,93,29,c6d7584ef6e4a3f74946f2cd87baf75dabc396fe,743bfb9f76b45e48c00323b3dcbff2498052b121,https://github.com/shotgun-sh/shotgun.git
sierra-research/tau2-bench,python,1,1,f2da10b128c890429b4df2ddc4e221563f9fd8fb,f2da10b128c890429b4df2ddc4e221563f9fd8fb,https://github.com/sierra-research/tau2-bench.git
sigmahq/pysigma,python,8,5,9ab05a3f00378e8fbc59174895e4ec5d8b5acd39,b436f100502b62a3a716edec63ddf95463159108,https://github.com/sigmahq/pysigma.git
simonw/research,python,41,11,ef5ef7183b471a4812437b42fe230b6e0d07bf76,0fc16dcc9539026d3d8c0ebc77994a625709ee99,https://github.com/simonw/research.git
smittix/intercept,python,42,18,ddeff002c9b2f3a78ec24bd3dd4fffdcd73bf2d5,f4a9cb7da69997a4506ffc8c19300f7bc5bdb779,https://github.com/smittix/intercept.git
sooperset/mcp-atlassian,python,1,1,cc2f60902b95eaaf6072a5043272f019dfd53ad1,cc2f60902b95eaaf6072a5043272f019dfd53ad1,https://github.com/sooperset/mcp-atlassian.git
spylang/spy,python,3,3,4c683cfe6b6e787d681bb3c838696d0924592f96,913e7ddf435e335d9ce4eb9ca8f9bad47a7ca217,https://github.com/spylang/spy.git
suyiiyii/AutoGLM-GUI,python,1,1,574ffdd9bed5b68ef9de90e50267cef2c4c89f43,574ffdd9bed5b68ef9de90e50267cef2c4c89f43,https://github.com/suyiiyii/AutoGLM-GUI.git
tencent/bk-sops,python,5,1,c312acc400ae61354e12bd3a7c2f6a003018c9a9,c312acc400ae61354e12bd3a7c2f6a003018c9a9,https://github.com/tencent/bk-sops.git
teng-lin/notebooklm-py,python,109,58,79cf1cf8fa5034d33be414e212acb05bea1e97e4,90062d973ddf7b5e23ff19ce593b6b58c7b42d29,https://github.com/teng-lin/notebooklm-py.git
tensorlakeai/tensorlake,python,10,2,e6549a382d68814345862bad65e8629f95a8037a,ce4f4fccd77d3fdc504c4d1cd5718aa193001de5,https://github.com/tensorlakeai/tensorlake.git
the-momentum/open-wearables,python,20,1,aa8c8ce4ee4f1defe69bef5a703f62a551e1d1f0,aa8c8ce4ee4f1defe69bef5a703f62a551e1d1f0,https://github.com/the-momentum/open-wearables.git
thinking-machines-lab/tinker-cookbook,python,24,9,bcb6885b3ad1da2da82eee681261dd4aae434d81,38ff1dba686bb0ec00df4b15624d0c3ca745c048,https://github.com/thinking-machines-lab/tinker-cookbook.git
thomaspinder/gpjax,python,6,2,fc1085d2cf53f16c27bc2bfe8533ea779fcb182b,b620398bd4d45b317f2199410b570924d7fa7a3a,https://github.com/thomaspinder/gpjax.git
tirth8205/code-review-graph,python,65,21,bf29b85f066f3dcaf3a92c2c7e16db4a8bb6c0ab,455e4af4299d004fc1293ecdaf133cf3a9a0c32d,https://github.com/tirth8205/code-review-graph.git
topoteretes/cognee,python,14,6,723c8aecd6bf9f051c52e7b9e85e8994e8903378,8af4072ae8d6193e65ac73222a7cc13296f6b6ea,https://github.com/topoteretes/cognee.git
traceloop/openllmetry,python,9,3,1206daf63a2701ab290bdff6669d9ec7c0a351a1,22eeee3d6cb8a22ad0869141b07e5e56fe988467,https://github.com/traceloop/openllmetry.git
tradermonty/claude-trading-skills,python,93,23,21be7b2136ed82ab41ffeef338101b5f89243d15,6f19585ff9ac887d7a2f6b7a8906d161f41e41a9,https://github.com/tradermonty/claude-trading-skills.git
tradingstrategy-ai/web3-ethereum-defi,python,99,36,b96697a689e72127238bc746467767f641e8f8e0,c89501c1f1f33b068558eec26a9030eef73a40b8,https://github.com/tradingstrategy-ai/web3-ethereum-defi.git
trailofbits/algo,python,13,3,b821080ebad55ed26e8e2e20f541ada7cd9d74e1,5a722681170c21276be494034412db206da1f0a6,https://github.com/trailofbits/algo.git
trailofbits/fickling,python,1,1,8c24c6edabceab156cfd41f4d70b650e1cdad1f7,8c24c6edabceab156cfd41f4d70b650e1cdad1f7,https://github.com/trailofbits/fickling.git
trailofbits/skills,python,3,1,695119c312e0eadbd953c30b9e051b7dfa4163dd,695119c312e0eadbd953c30b9e051b7dfa4163dd,https://github.com/trailofbits/skills.git
transform-data/metricflow,python,1,1,ed80188d84186ff9c24bf88e0fb6eb2e6cb112ad,ed80188d84186ff9c24bf88e0fb6eb2e6cb112ad,https://github.com/transform-data/metricflow.git
truera/trulens,python,1,1,62d9c9a39cbb4dc9eed9f3ce5804f631115a4645,62d9c9a39cbb4dc9eed9f3ce5804f631115a4645,https://github.com/truera/trulens.git
trustedsec/hate_crack,python,13,12,fe384641df4f9d97641ce79a420e25bebdbb22e8,f0e123ce93af37ba9351ea7e7234254c01e7b77f,https://github.com/trustedsec/hate_crack.git
trycua/cua,python,118,15,590c4a8753d497ea94899112d3c3fec60350c973,be761fac796d3f266d56ed7ce89c5a5ff6a89eac,https://github.com/trycua/cua.git
ucbepic/docetl,python,4,2,1e4709a112a0d01736415bcce7387d7caf25e153,ed6e93714e5ac8dcf54a51f713b6a3b40a42dc19,https://github.com/ucbepic/docetl.git
unclecode/crawl4ai,python,7,4,6efbffe345dd311a3af8287534358fb1416581e4,2fd0f4c6a7c43bb4aa26a5c66dddcdb6be22728b,https://github.com/unclecode/crawl4ai.git
universal-tool-calling-protocol/python-utcp,python,3,2,afe4e0774c03b79d2160851d880a64dbd88b6082,5d71bb16758c1865bcee2c0e5ba75b120f3ce826,https://github.com/universal-tool-calling-protocol/python-utcp.git
utensils/mcp-nixos,python,36,11,4283c152815231229a0a68ac3ef36a8a04c449ce,790ea154fa85730562e5269fb88d3d6c17706964,https://github.com/utensils/mcp-nixos.git
vanna-ai/vanna,python,1,1,a2ce3107dad7cf671fa41ce04be0777b55d83992,a2ce3107dad7cf671fa41ce04be0777b55d83992,https://github.com/vanna-ai/vanna.git
vectorize-io/hindsight,python,142,16,dfccbf29f18d258602d88b597f6435a66f072f88,91d767cdcba466b1cfd5b7ebbcd725d5dc5eb0b3,https://github.com/vectorize-io/hindsight.git
verygoodplugins/automem,python,1,1,3653ddf90554d265fa5d9f355e7521c7b9c41579,3653ddf90554d265fa5d9f355e7521c7b9c41579,https://github.com/verygoodplugins/automem.git
vllm-project/vllm,python,40,21,82216dc21f777584bcf53ab1fe4936390c1737bf,ced32bb474feaed7e02723544013298fb1401b31,https://github.com/vllm-project/vllm.git
vllm-project/vllm-omni,python,19,9,cb6a8739c19bb27483c43f9d5e567d2bcfc9f628,2d0b1d8a29ff686698dbf0a123ca15be20fb0a8f,https://github.com/vllm-project/vllm-omni.git
volcengine/verl,python,12,5,c3b20575d2bc815fcccd84bddb4c0401fc4b632b,8c3bee471be0db248b99f066dea5bea52fede882,https://github.com/volcengine/verl.git
vstorm-co/full-stack-fastapi-nextjs-llm-template,python,36,2,dfa1e463d6c7971615c5ed94f900d8cad77bbbce,9b8b6bf13d8f3158030a29c92eff7abf18c1039b,https://github.com/vstorm-co/full-stack-fastapi-nextjs-llm-template.git
vstorm-co/pydantic-deepagents,python,1,1,e9c19f8cbcf0f77abb3589159f3ff178646cfcf3,e9c19f8cbcf0f77abb3589159f3ff178646cfcf3,https://github.com/vstorm-co/pydantic-deepagents.git
vulnerability-lookup/vulnerability-lookup,python,4,1,7365e730db1a5216e90b3db0fe741d3ad9172ed8,7365e730db1a5216e90b3db0fe741d3ad9172ed8,https://github.com/vulnerability-lookup/vulnerability-lookup.git
vyperlang/vyper,python,43,1,8b4f0a225ce88c184bba37a99d33c2bec79baffb,8b4f0a225ce88c184bba37a99d33c2bec79baffb,https://github.com/vyperlang/vyper.git
wandb/weave,python,2,2,bff4d297e7178be3b7a319b24004d6e4e690ccb1,6eaef79ff187c95c10d61426518fd78da91aaf92,https://github.com/wandb/weave.git
wbh604/UZI-Skill,python,1,1,1fdbd074425025f7ec0c2a031489950144570415,1fdbd074425025f7ec0c2a031489950144570415,https://github.com/wbh604/UZI-Skill.git
webdataset/webdataset,python,2,1,9e95f50fcf06abb7cbd5043ae16f86653ca1ee5b,9e95f50fcf06abb7cbd5043ae16f86653ca1ee5b,https://github.com/webdataset/webdataset.git
wecode-ai/Wegent,python,23,6,f37aec98459bd0d24684638eccd9a6ccfaebd40e,74df7798cbb3fba3c5e82c0a31a7a3a4e0e107b6,https://github.com/wecode-ai/Wegent.git
widgetti/solara,python,1,1,724c01c83cecc8fca0d4821be46e656b577e012e,724c01c83cecc8fca0d4821be46e656b577e012e,https://github.com/widgetti/solara.git
willccbb/verifiers,python,16,4,d3b339491ea2a9f7a576574d792ed328c58d1cf1,2c1bc08233c5a1adb2e9d90886d1715da45db514,https://github.com/willccbb/verifiers.git
win4r/ClawTeam-OpenClaw,python,5,3,2ef5730f6ebe3cc8878e7d4ca101b8223234d8e9,037d0e8450abbb410a71cf846ba72962dd6a1ce5,https://github.com/win4r/ClawTeam-OpenClaw.git
wizarrrr/wizarr,python,24,6,948474d13cfa65e28d19b147be142058ef6570c2,10e8b4ae138e9b1cb6e9aadeb588a6b20764f8eb,https://github.com/wizarrrr/wizarr.git
wshobson/maverick-mcp,python,2,1,03eb239f5c9efb826260ef265ecc6f92287899a1,03eb239f5c9efb826260ef265ecc6f92287899a1,https://github.com/wshobson/maverick-mcp.git
xesscorp/skidl,python,2,2,6d7714d92a83ca3b2a8d3d11a37b2daf6d8a3ca9,924790fa9922acfecafa4c7a63bdef8d8ab5428a,https://github.com/xesscorp/skidl.git
xonsh/xonsh,python,1,1,6708eeedcd77d7bc70eb8795125b8608b4d89195,6708eeedcd77d7bc70eb8795125b8608b4d89195,https://github.com/xonsh/xonsh.git
xorq-labs/xorq,python,28,15,37615cd81779013e4a1ecba1436785dcf1cf2c38,02ae2be93d25b19d3514136f099987148825c6dc,https://github.com/xorq-labs/xorq.git
xpra-org/xpra,python,1,1,12a81977720b62b942ccdcc78ea66ba37dd92d7b,12a81977720b62b942ccdcc78ea66ba37dd92d7b,https://github.com/xpra-org/xpra.git
yichuan-w/LEANN,python,1,1,13bb561aad271661b2b50e01593388ac178b7588,13bb561aad271661b2b50e01593388ac178b7588,https://github.com/yichuan-w/LEANN.git
yusufkaraaslan/Skill_Seekers,python,172,33,f1fa8354d2843f251e523e02eade726f6d19b119,8f499eae816459cc328bfed873388e2b4473c181,https://github.com/yusufkaraaslan/Skill_Seekers.git
zengbin93/czsc,python,6,3,ca6bbd16e44d2cf2866ef9aeb40b0779accd5b22,0193d3318c02afed17fe5d493685b713cf893d4c,https://github.com/zengbin93/czsc.git
zentralopensource/zentral,python,4,1,ea9605dd50349f5b0963d4e08ce9635b1e21d77c,ea9605dd50349f5b0963d4e08ce9635b1e21d77c,https://github.com/zentralopensource/zentral.git
zilliztech/memsearch,python,1,1,2965023bfa04dfca7d7e59d54fc87bf3a3386ce7,2965023bfa04dfca7d7e59d54fc87bf3a3386ce7,https://github.com/zilliztech/memsearch.git
