repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url,agent_commits_touching_tests,rejected_mixed_test_diff,accepted,created_at,topics,stars,forks,num_contributors,agent_adoption_intensity
mcsmanager/mcsmanager,typescript,0,0,,,https://github.com/mcsmanager/mcsmanager.git,0,0,0,2017-11-12T01:41:58,"[""docker"", ""mcsmanager"", ""minecraft"", ""minecraft-server-software"", ""nodejs"", ""server-web-panel"", ""steam-game-server-manager"", ""webshell""]",4895,543,115,no_commits
langwatch/langwatch,typescript,365,108,3e3a8d4918d4889f028b86837fd055f9d490fd4d,97f10b63591e55f792f4d83da1a1321f52c0d592,https://github.com/langwatch/langwatch.git,551,288,263,2023-09-09T11:33:18,"[""ai"", ""analytics"", ""datasets"", ""dspy"", ""evaluation"", ""gpt"", ""llm"", ""llm-ops"", ""llmops"", ""low-code"", ""observability"", ""openai"", ""prompt-engineering""]",3423,337,34,consistent
meglerhagen/projectx,typescript,0,0,,,https://github.com/meglerhagen/projectx.git,0,0,0,2023-12-31T01:38:51,"[""next-auth"", ""nextjs"", ""open-source"", ""prisma"", ""resend-email"", ""tailwind"", ""tailwindcss"", ""typescript""]",644,74,23,no_commits
meetqy/aspoem,typescript,0,0,,,https://github.com/meetqy/aspoem.git,0,0,0,2023-12-19T03:35:11,[],2841,290,1,no_commits
meienberger/runtipi,typescript,1,1,8ce02e4026aa018d1ec2d14d7d094af80a01f603,8ce02e4026aa018d1ec2d14d7d094af80a01f603,https://github.com/meienberger/runtipi.git,1,0,1,2022-03-26T03:16:57,"[""homeserver"", ""linux"", ""self-hosted""]",5880,168,24,experimental
matteobruni/tsparticles,typescript,0,0,,,https://github.com/matteobruni/tsparticles.git,0,0,0,2020-02-05T06:00:01,"[""2d"", ""angular"", ""animations"", ""bg"", ""canvas"", ""confetti"", ""fireworks"", ""hacktoberfest"", ""html"", ""javascript"", ""js"", ""npm"", ""particles"", ""react"", ""svelte"", ""ts"", ""tsparticles"", ""typescript"", ""vue"", ""web""]",5724,692,78,no_commits
mediago-dev/mediago,typescript,0,0,,,https://github.com/mediago-dev/mediago.git,0,0,0,2021-01-30T06:39:00,"[""bilibili"", ""downloader"", ""electron"", ""hls"", ""m3u8"", ""m3u8-downloader"", ""m3u8download"", ""video"", ""youtube""]",9107,805,11,no_commits
mem9-ai/mem9,typescript,2,1,594a24afcbe35ec799be80215d1106abf33c8ac0,594a24afcbe35ec799be80215d1106abf33c8ac0,https://github.com/mem9-ai/mem9.git,1,0,1,2026-03-08T05:52:21,[],1173,119,21,experimental
meilisearch/meilisearch-js,typescript,0,0,,,https://github.com/meilisearch/meilisearch-js.git,1,1,0,2019-10-02T03:37:57,"[""javascript"", ""meilisearch"", ""nodejs"", ""sdk"", ""typescript""]",868,112,83,experimental
letta-ai/letta-code,typescript,165,86,79bc3c2d981bae15681d6f2228dacd4cb2de32c0,b2c7560ebd6db1bc5b41200cfd26a7ad04c83034,https://github.com/letta-ai/letta-code.git,1054,556,498,2025-10-25T04:17:51,"[""agent-memory"", ""ai"", ""claude"", ""codex"", ""continual-learning"", ""letta"", ""memgpt"", ""stateful-agents""]",2962,348,44,pervasive
latitude-dev/latitude-llm,typescript,63,34,b18bf9165ab7c251259549269c3495f3e0d00a8e,b5fb9a1367c9b919f78b2aca769e4b000d53824c,https://github.com/latitude-dev/latitude-llm.git,443,261,182,2024-06-28T11:16:02,"[""agent-monitoring"", ""agent-observability"", ""ai-error-monitor"", ""ai-monitoring"", ""ai-observability"", ""llm-error-tracing"", ""llm-observability"", ""llm-tools""]",4557,373,37,consistent
meshtastic/meshtastic,typescript,0,0,,,https://github.com/meshtastic/meshtastic.git,3,1,2,2021-02-16T06:04:40,"[""meshtastic""]",2082,1024,448,experimental
maka-agent/maka-agent,typescript,7,7,1a508c3f401bbf1289ce60c1b6c521f8221b9422,8f9406fb5b661407d75c10b179dc818bc3bcf6a9,https://github.com/maka-agent/maka-agent.git,331,222,109,2026-05-27T03:46:05,[],1215,137,45,consistent
mcp-use/mcp-use,typescript,7,5,8d4cb4719b6594ecb1353897b70f6cb79fc4cfc9,4070f26294f157a35e6186c890d68e0385198c81,https://github.com/mcp-use/mcp-use.git,34,26,8,2025-03-28T10:06:31,"[""agentic-framework"", ""ai"", ""apps-sdk"", ""chatgpt"", ""claude-code"", ""claude-connectors"", ""llms"", ""mcp"", ""mcp-apps"", ""mcp-client"", ""mcp-gateway"", ""mcp-inspector"", ""mcp-server"", ""mcp-servers"", ""mcp-tools"", ""mcp-ui"", ""model-context-protocol"", ""modelcontextprotocol"", ""openclaw"", ""skills""]",10456,1397,46,limited
meshtastic/web,typescript,16,1,d7e32e9b038b23adfcf5f67b8b465b940ceefe2f,d7e32e9b038b23adfcf5f67b8b465b940ceefe2f,https://github.com/meshtastic/web.git,9,7,2,2021-08-05T11:04:39,"[""mesh"", ""meshtastic"", ""react"", ""self-hosted""]",832,299,75,limited
mattpocock/sandcastle,typescript,24,16,c7de519c6d28d98760e84088e16a438af430dc06,abac106c1a4049019ef733fe62c8b5db23ca9eb9,https://github.com/mattpocock/sandcastle.git,435,250,185,2026-03-17T02:49:05,[],6581,658,10,pervasive
metamask/snaps-monorepo,typescript,0,0,,,https://github.com/metamask/snaps-monorepo.git,1,1,0,2021-01-26T06:59:34,[],541,421,20,experimental
mex-memory/mex,typescript,0,0,,,https://github.com/mex-memory/mex.git,0,0,0,2026-03-21T10:34:18,"[""claude-code"", ""claude-code-skills"", ""cli-tool"", ""code-graph"", ""codex"", ""context-management"", ""cursor"", ""developer-tools"", ""documentation"", ""knowledge-graph"", ""llm"", ""mcp-server"", ""memory-management"", ""tree-sitter"", ""typescript""]",1402,94,12,no_commits
miantiao-me/bm.md,typescript,0,0,,,https://github.com/miantiao-me/bm.md.git,0,0,0,2026-01-10T05:37:09,"[""makrdown"", ""mcp"", ""skills"", ""tanstack"", ""tanstack-start""]",601,73,3,no_commits
miantiao-me/hacker-podcast,typescript,0,0,,,https://github.com/miantiao-me/hacker-podcast.git,0,0,0,2025-02-15T02:38:59,"[""ai"", ""ai-agent"", ""ai-workflow"", ""cloudflare"", ""cloudflare-workers"", ""cloudflare-workflows"", ""hacker-news"", ""nextjs""]",2562,239,4,no_commits
michael/editable,typescript,0,0,,,https://github.com/michael/editable.git,0,0,0,2023-04-04T09:39:06,"[""javascript"", ""richtexteditor"", ""sqlite"", ""svelte"", ""webdev""]",1735,148,1,no_commits
michael/svedit,typescript,0,0,,,https://github.com/michael/svedit.git,2,1,1,2024-08-13T11:57:26,[],652,18,2,experimental
michaelpporter/breadcrumbs,typescript,0,0,,,https://github.com/michaelpporter/breadcrumbs.git,0,0,0,2021-06-05T09:32:44,"[""breadcrumbs"", ""graph-theory"", ""obsidian-plugin""]",808,70,19,no_commits
mfts/papermark,typescript,0,0,,,https://github.com/mfts/papermark.git,1,0,1,2023-05-29T08:00:15,"[""dataroom"", ""next-auth"", ""nextjs"", ""open-source"", ""pdf"", ""postgresql"", ""prisma"", ""tailwindcss"", ""typescript"", ""zod""]",8183,1189,60,experimental
medplum/medplum,typescript,20,8,99bfbdd3e109ff0017ce9f80b0c04b620361ade9,236d9116744371a269a811c09e641d2b5ff4f023,https://github.com/medplum/medplum.git,84,55,29,2021-04-21T04:36:22,"[""ehr"", ""electronic-health-record"", ""fhir"", ""fhir-server"", ""graphql"", ""healthcare"", ""hipaa"", ""medical"", ""react"", ""soc2"", ""typescript""]",2594,877,183,limited
michaelshimeles/ralphy,typescript,1,1,52d4359c8f4d5d3019b6347b19d4cac4213ae6b8,52d4359c8f4d5d3019b6347b19d4cac4213ae6b8,https://github.com/michaelshimeles/ralphy.git,3,1,2,2026-01-15T09:23:21,"[""claude-code"", ""opencode"", ""ralph-loop"", ""ralph-wiggum"", ""ralphy""]",2255,284,25,limited
microsoft/Ontology-Playground,typescript,0,0,,,https://github.com/microsoft/Ontology-Playground.git,0,0,0,2026-02-17T12:34:14,[],2330,293,20,no_commits
microsoft/AI-Engineering-Coach,typescript,2,2,c2eb1e519461f7ddad85155a395e756460b9f9ce,5897e23e57bc167c5646660d58a4865ef1f25448,https://github.com/microsoft/AI-Engineering-Coach.git,16,10,6,2026-05-06T08:27:16,[],3465,501,21,consistent
microfeed/microfeed,typescript,0,0,,,https://github.com/microfeed/microfeed.git,0,0,0,2020-05-25T03:50:26,"[""cloudflare"", ""cloudflare-d1"", ""cloudflare-r2"", ""cloudflare-workers"", ""cloudflare-zero-trust"", ""cms"", ""podcast-host"", ""serverless""]",4031,1413,8,no_commits
mathuo/dockview,typescript,109,62,be14c4265de30ea4ab25a361442619980da89c23,d96716162822c3d3e4936342cbb37f6e52af8a89,https://github.com/mathuo/dockview.git,438,188,250,2020-06-24T08:40:51,"[""angular"", ""dock"", ""docking"", ""docking-layout"", ""docking-library"", ""drag-and-drop"", ""floating-panels"", ""grid"", ""layout"", ""layout-manager"", ""panel"", ""popout-windows"", ""react"", ""splitview"", ""tabs"", ""typescript"", ""ui-components"", ""vue"", ""vuejs"", ""zero-dependency""]",3324,163,47,pervasive
microsoft/agentrc,typescript,9,3,e7f58d34956cdbb158931f8075dc0fe0c54df9f6,ac39cb4c029ab51144ab551593da52947f314536,https://github.com/microsoft/agentrc.git,6,1,5,2026-01-29T03:37:22,[],1000,89,9,limited
meursyphus/ssgoi,typescript,6,2,b3d3a152c4b5773ca4367df7ef5f200ffd0a2e35,bd907086bc7757e747c7e52ece34ad410f3b21f6,https://github.com/meursyphus/ssgoi.git,9,4,5,2023-11-17T05:33:18,"[""animation"", ""nextjs"", ""page-animation"", ""react"", ""svelte"", ""sveltekit"", ""view-transitions""]",953,47,19,limited
microsoft/applicationinsights-js,typescript,0,0,,,https://github.com/microsoft/applicationinsights-js.git,12,9,3,2015-04-03T05:01:17,"[""analytics"", ""application-insights"", ""azure"", ""javascript"", ""monitoring"", ""observability"", ""pageviews"", ""sdk"", ""typescript"", ""usage""]",684,254,97,consistent
microsoft/azure-devops-mcp,typescript,0,0,,,https://github.com/microsoft/azure-devops-mcp.git,20,11,9,2025-05-15T01:12:42,[],1945,619,59,limited
microsoft/clarity,typescript,0,0,,,https://github.com/microsoft/clarity.git,2,0,2,2020-04-30T12:42:51,"[""clarity"", ""heatmap"", ""session-replay""]",2704,275,42,experimental
microsoft/fast,typescript,0,0,,,https://github.com/microsoft/fast.git,0,0,0,2018-03-02T08:10:30,"[""adaptive-ui"", ""animation-library"", ""color-library"", ""component-architecture"", ""component-library"", ""components"", ""design-architecture"", ""design-systems"", ""development-tools"", ""front-end-framework"", ""react"", ""typescript"", ""web-accessibility"", ""web-components"", ""web-components-schemas"", ""web-standards""]",9668,632,150,no_commits
mehdibha/dotUI,typescript,1,1,06266991c0f629293a32c630788480ac59ddc057,06266991c0f629293a32c630788480ac59ddc057,https://github.com/mehdibha/dotUI.git,23,10,13,2024-03-07T02:32:17,"[""base-ui"", ""components"", ""react"", ""react-aria-components"", ""shadcn"", ""tailwindcss"", ""tanstack-start"", ""ui""]",1350,34,2,limited
mengxi-ream/read-frog,typescript,24,12,c444ef73db58a6de0f6eeff93b04b3e5ae9f509d,b022eff7dde3e1981d1fa5931b3bd5f8539ba392,https://github.com/mengxi-ream/read-frog.git,112,62,50,2025-04-16T11:32:59,"[""browser-extension"", ""chinese"", ""chrome-extension"", ""deepseek"", ""english"", ""english-learning"", ""gpt"", ""immersive-translate"", ""japanese"", ""language-learning"", ""llm"", ""openai"", ""react"", ""translate"", ""wxt""]",8938,624,60,consistent
microsoft/fluentui-react-native,typescript,0,0,,,https://github.com/microsoft/fluentui-react-native.git,5,3,2,2019-07-10T08:27:19,[],1438,174,67,limited
mercurjs/mercur,typescript,34,4,9a3b129bb6cea27650106d3d7f81b8d52312f6ee,2c36133de69b5a143c0a70989fd185fe117d83aa,https://github.com/mercurjs/mercur.git,20,9,11,2024-04-23T03:36:13,"[""b2b-marketplace"", ""composable-commerce"", ""ecommerce"", ""enterprise"", ""headless-commerce"", ""marketplace"", ""medusa"", ""medusajs"", ""multi-vendor"", ""typescript""]",1687,421,8,limited
microsoft/just,typescript,0,0,,,https://github.com/microsoft/just.git,1,1,0,2019-01-17T06:07:00,"[""build"", ""javascript"", ""typescript""]",2026,96,46,experimental
microsoft/maker.js,typescript,0,0,,,https://github.com/microsoft/maker.js.git,2,0,2,2015-05-08T07:39:23,"[""arc"", ""bezier"", ""cad"", ""circle"", ""cnc"", ""draw"", ""drawing"", ""dxf"", ""fonts"", ""geometry"", ""laser"", ""line"", ""maker"", ""openjscad"", ""pdf"", ""rectangle"", ""svg"", ""vector""]",2016,298,18,limited
microsoft/poml,typescript,0,0,,,https://github.com/microsoft/poml.git,7,5,2,2024-11-29T07:43:56,"[""llm"", ""markup-language"", ""prompt"", ""vscode-extension""]",4801,252,11,consistent
mattermost/mattermost,typescript,45,20,a17f4ae5e1d4dcfe4e1593b5ec8ec45d58c6d620,2ee9804f99ca975b5df839346c46e89535379812,https://github.com/mattermost/mattermost.git,185,116,69,2015-06-15T06:50:02,"[""collaboration"", ""golang"", ""hacktoberfest"", ""mattermost"", ""monorepo"", ""react"", ""react-native""]",38686,8879,390,consistent
lightdash/lightdash,typescript,157,88,22ab16dfaec97fdf9f82c0f9d4e34f3592419f0b,1a400f6dbdc4dc46b7b61680abf250e4574492eb,https://github.com/lightdash/lightdash.git,762,330,432,2021-03-19T09:44:40,"[""business-intelligence"", ""data-analytics"", ""data-visualization"", ""dbt""]",6014,755,168,consistent
microsoft/griffel,typescript,6,4,4120a767b62911738663673a93551ce8ba411b88,6364e89ef905426fa7284b7eeed7474f76a8c357,https://github.com/microsoft/griffel.git,75,48,27,2021-12-14T04:38:54,"[""css"", ""css-in-js"", ""react""]",1278,77,45,consistent
microsoft/rnx-kit,typescript,0,0,,,https://github.com/microsoft/rnx-kit.git,0,0,0,2019-11-15T09:38:13,"[""android"", ""cli"", ""cross-platform"", ""dependency-manager"", ""desktop"", ""desktop-development"", ""developer-experience"", ""developer-tools"", ""devtools"", ""ios"", ""macos"", ""mobile"", ""mobile-development"", ""monorepo"", ""react-native"", ""typescript"", ""visionos"", ""windows""]",1728,118,57,no_commits
microsoft/pxt,typescript,0,0,,,https://github.com/microsoft/pxt.git,0,0,0,2016-01-24T07:35:52,"[""adafruit"", ""blockly"", ""editor"", ""javascript"", ""makecode"", ""microbit"", ""microsoft-makecode"", ""minecraft"", ""pxt"", ""typescript""]",2296,640,107,no_commits
microsoft/playwright,typescript,0,0,,,https://github.com/microsoft/playwright.git,44,26,18,2019-11-15T06:32:42,"[""automation"", ""chrome"", ""chromium"", ""e2e-testing"", ""electron"", ""end-to-end-testing"", ""firefox"", ""javascript"", ""playwright"", ""test"", ""test-automation"", ""testing"", ""testing-tools"", ""web"", ""webkit""]",94045,6222,472,limited
microsoft/genaiscript,typescript,0,0,,,https://github.com/microsoft/genaiscript.git,4,4,0,2023-08-17T03:57:21,"[""agent"", ""agents"", ""ai"", ""chatgpt"", ""deepseek-r1"", ""genai"", ""genaistack"", ""gpt"", ""gpt4"", ""javascript"", ""llm"", ""llm-framework"", ""phi4"", ""prompt-engineering"", ""scripting"", ""typescript"", ""vscode-extension""]",2900,228,31,experimental
microsoft/pxt-arcade,typescript,0,0,,,https://github.com/microsoft/pxt-arcade.git,0,0,0,2018-01-17T01:43:03,"[""makecode""]",542,256,63,no_commits
microsoft/skill-recorder,typescript,0,0,,,https://github.com/microsoft/skill-recorder.git,16,11,5,2026-07-29T06:16:14,"[""agent-skills"", ""ai-agents"", ""automation"", ""copilot"", ""copilot-cli"", ""copilot-cowork"", ""copilot-studio"", ""electron"", ""microsoft-scout"", ""screen-recording""]",1967,199,3,consistent
microsoft/skills,typescript,1,1,4a2873faffc1b101a33a0b59c24713d4ed78142f,4a2873faffc1b101a33a0b59c24713d4ed78142f,https://github.com/microsoft/skills.git,5,3,2,2026-01-16T06:34:20,"[""agent-skills"", ""agents"", ""azure"", ""foundry"", ""mcp"", ""sdk"", ""skills""]",2863,323,30,limited
microsoft/teams-sdk,typescript,13,5,2617330a6169e25c8a5df2414b0edf82ac83d75f,7e8ab6c30a456723f6d4f4861f8b4e48f8d04fa3,https://github.com/microsoft/teams-sdk.git,14,7,7,2023-02-06T06:03:17,[],719,269,77,limited
microsoft/roosterjs,typescript,17,3,2fac28c6d7d47b9029753936fdaf893f42a8441b,aa5407756e5861b68d78663419c4560370c9de2b,https://github.com/microsoft/roosterjs.git,56,32,24,2017-07-13T04:39:51,[],1310,186,71,consistent
microsoft/vscode-cmake-tools,typescript,0,0,,,https://github.com/microsoft/vscode-cmake-tools.git,32,12,20,2016-04-16T09:00:29,"[""c"", ""cmake"", ""cpp"", ""ctest"", ""debugging"", ""intellisense"", ""microsoft"", ""tasks"", ""visual-studio-code""]",1680,535,219,consistent
midday-ai/packrun,typescript,0,0,,,https://github.com/midday-ai/packrun.git,0,0,0,2024-08-29T02:25:54,"[""monorepo"", ""nextjs"", ""shadcn"", ""tailwind"", ""turborepo""]",3841,409,1,no_commits
microsoft/vscode-jupyter,typescript,0,0,,,https://github.com/microsoft/vscode-jupyter.git,9,5,4,2020-09-10T11:39:14,"[""datascience"", ""jupyter"", ""machine-learning"", ""vscode"", ""vscode-extension""]",1521,383,256,limited
middleapi/orpc,typescript,0,0,,,https://github.com/middleapi/orpc.git,0,0,0,2024-09-27T12:43:26,"[""api"", ""bunjs"", ""cloudflare-worker"", ""contract-first"", ""denojs"", ""next-js"", ""nodejs"", ""openapi"", ""pinia-vuejs"", ""react"", ""rpc-api"", ""solidjs"", ""svelte"", ""tanstack"", ""typesafe"", ""typescript"", ""vue""]",5443,159,62,no_commits
mendableai/firecrawl,typescript,54,28,ef341399f00df3ec4082ecba6d123766a62f2dbf,a4bcab66ffca89fae48e1f84b3239503795e8b2e,https://github.com/mendableai/firecrawl.git,180,73,107,2024-04-15T09:02:29,"[""ai"", ""ai-scraping"", ""crawler"", ""data"", ""html-to-markdown"", ""llm"", ""markdown"", ""rag"", ""scraper"", ""scraping"", ""web-crawler"", ""webscraping""]",48620,4325,97,consistent
midudev/miduconf-website,typescript,0,0,,,https://github.com/midudev/miduconf-website.git,0,0,0,2022-04-12T12:50:53,"[""conference"", ""conferencia"", ""miduconf"", ""web-conference"", ""web-conferences""]",603,133,60,no_commits
microsoft/azure-pipelines-tasks,typescript,12,3,20d4556c2573ef64afc7869c9ce801c677bf23d2,6cd05fd34493cbd30d6ff15b0038782c35f23506,https://github.com/microsoft/azure-pipelines-tasks.git,42,2,5,2014-12-06T11:11:46,[],3647,2689,309,consistent
mihomo-party-org/clash-party,typescript,0,0,,,https://github.com/mihomo-party-org/clash-party.git,0,0,0,2024-08-02T12:38:23,"[""clash"", ""clash-meta"", ""electron"", ""mihomo""]",25808,2029,52,no_commits
mihomo-party-org/mihomo-party,typescript,0,0,,,https://github.com/mihomo-party-org/mihomo-party.git,0,0,0,2024-08-02T12:38:23,"[""clash"", ""clash-meta"", ""electron"", ""mihomo""]",15690,1193,25,no_commits
milisp/codexia,typescript,0,0,,,https://github.com/milisp/codexia.git,3,0,3,2025-08-13T09:23:59,"[""agentic-ai"", ""ai"", ""ai-agents"", ""awesome"", ""chatgpt"", ""claude-code"", ""codex"", ""codex-cli"", ""codex-desktop"", ""codex-gui"", ""codex-ide"", ""codex-ui"", ""gpt-5-codex"", ""gpt-oss"", ""mcp"", ""mcp-client"", ""ollama"", ""openai"", ""openai-codex"", ""openai-codex-cli""]",872,92,8,experimental
mil-tokyo/webdnn,typescript,0,0,,,https://github.com/mil-tokyo/webdnn.git,10,0,10,2017-04-06T08:11:46,"[""accelerate"", ""deep-neural-networks"", ""javascript"", ""optimization"", ""webgpu""]",2000,149,12,consistent
milkdown/milkdown,typescript,0,0,,,https://github.com/milkdown/milkdown.git,0,0,0,2021-03-09T07:40:18,"[""editor"", ""gfm"", ""javascript"", ""markdown"", ""markdown-editor"", ""milkdown"", ""prosemirror"", ""remarkjs"", ""rich-text-editor"", ""typescript"", ""wysiwyg"", ""wysiwyg-editor""]",11780,539,70,no_commits
microsoft/vscode-pull-request-github,typescript,8,6,3071d50110b383a403c165c99c78718ad0358386,c7cf9c408f692e8b81640768fb364777f958a3c8,https://github.com/microsoft/vscode-pull-request-github.git,54,20,34,2018-05-24T11:05:02,"[""code-review"", ""github"", ""pull-requests"", ""vscode""]",2614,780,152,consistent
millionco/expect,typescript,0,0,,,https://github.com/millionco/expect.git,11,9,2,2026-03-12T05:58:06,"[""agent"", ""browser"", ""expect"", ""test""]",3438,152,9,limited
microsoft/rushstack,typescript,19,7,48853d6b335916de3778c5ac5a3c8261e29f0f2d,a88b24235d3d9bc7fd97b11a722a047d12b4638f,https://github.com/microsoft/rushstack.git,64,32,32,2016-09-30T12:28:20,"[""api"", ""api-extractor"", ""build"", ""bulk-suppressions"", ""eslint"", ""hacktoberfest"", ""heft"", ""lockfile-explorer"", ""monorepo"", ""nodejs"", ""orchestrator"", ""rush"", ""rushstack"", ""toolchain"", ""tsdoc"", ""typescript""]",6481,701,305,consistent
microsoft/vscode-mssql,typescript,0,0,,,https://github.com/microsoft/vscode-mssql.git,49,25,24,2016-06-26T04:38:04,[],1897,596,95,limited
mindfreeze/ha-sankey-chart,typescript,0,0,,,https://github.com/mindfreeze/ha-sankey-chart.git,5,3,2,2022-02-05T11:04:19,"[""energy-consumption"", ""home-assistant"", ""lovelace-card""]",660,36,12,consistent
microsoft/TypeAgent,typescript,107,27,f8f8d63daaedd2386a485674d3cbbe49d746ede2,5f2bdc17db6a7cf9394838c39616d5ecd5066d8e,https://github.com/microsoft/TypeAgent.git,189,106,83,2024-07-16T05:01:25,[],729,103,30,consistent
midwayjs/midway,typescript,0,0,,,https://github.com/midwayjs/midway.git,0,0,0,2018-07-12T06:16:16,"[""aliyun"", ""aws"", ""azure"", ""cloud"", ""dependency-injection-container"", ""enterprise"", ""framework"", ""ioc"", ""midway"", ""mircoservices"", ""react"", ""serverless"", ""serverless-framework"", ""typescript"", ""vue"", ""web""]",7737,585,165,no_commits
mjackson/remix-the-web,typescript,0,0,,,https://github.com/mjackson/remix-the-web.git,0,0,0,2024-07-12T06:39:45,[],981,35,13,no_commits
minghinmatthewlam/pi-gui,typescript,0,0,,,https://github.com/minghinmatthewlam/pi-gui.git,28,10,18,2026-03-20T06:46:02,[],761,122,10,limited
microsoft/fluentui,typescript,12,4,26229a953219cf4ec5b4c9f7aeb37070e2cf38db,dfab5d732f028b0475663f5a945ede85e6ffc5c3,https://github.com/microsoft/fluentui.git,54,19,35,2016-06-06T03:03:44,"[""components"", ""fluent"", ""microsoft"", ""office-ui-fabric"", ""react"", ""react-components""]",20193,2908,386,limited
mldangelo/personal-site,typescript,0,0,,,https://github.com/mldangelo/personal-site.git,7,7,0,2014-11-14T09:20:19,"[""github-page"", ""javascript"", ""personal-website"", ""portfolio"", ""portfolio-website"", ""react"", ""resume"", ""resume-website"", ""serverless"", ""webpack""]",1664,977,11,limited
miurla/morphic,typescript,3,3,c25614f455d439d38fd4e9b959d353ef3d13b2c4,2e8c5cee8401299cf156ce135987f2ba3d44d690,https://github.com/miurla/morphic.git,23,16,7,2024-04-05T01:55:29,"[""generative-ai"", ""generative-ui"", ""nextjs"", ""ollama"", ""react"", ""searxng"", ""shadcn-ui"", ""tailwindcss"", ""tavily"", ""typescript"", ""upstash"", ""vercel-ai-sdk""]",9023,2335,40,limited
mlightcad/cad-viewer,typescript,0,0,,,https://github.com/mlightcad/cad-viewer.git,1,0,1,2025-10-10T12:46:34,"[""autocad"", ""cad"", ""dwg"", ""dwg-parser"", ""dwg-reader"", ""dwg-viewer"", ""dxf"", ""dxf-parser"", ""dxf-reader"", ""dxf-viewer"", ""threejs"", ""webgl""]",866,174,12,experimental
microsoft/vscode-copilot-chat,typescript,110,13,af813ee4bf9ee121e68039618c7deb95ae2dc60b,49a3462cddb97abde3c7c20f99c1318004c9c613,https://github.com/microsoft/vscode-copilot-chat.git,152,99,53,2025-06-10T04:21:19,[],9937,1946,116,limited
moazbuilds/claudeclaw,typescript,2,1,a650d43d392d98020d90992afdde73b229302ab4,a650d43d392d98020d90992afdde73b229302ab4,https://github.com/moazbuilds/claudeclaw.git,3,0,3,2026-02-11T07:33:37,[],1290,234,25,experimental
mediar-ai/screenpipe,typescript,158,71,137e71e45c3299ebdec48b1d22441da03776c2ad,fed5c6e37603a3fc8aeb0b6fd1b4ef2b041ebd60,https://github.com/mediar-ai/screenpipe.git,522,172,350,2024-06-19T01:23:56,"[""agents"", ""agi"", ""ai"", ""computer-vision"", ""llm"", ""machine-learning"", ""ml"", ""multimodal"", ""vision""]",16509,1340,84,consistent
modelcontextprotocol/servers,typescript,4,2,968acc2ec93e9fb7264aede2171394a4715605f1,d6402efee6cc6446b23adbcb63051f9dc8612be5,https://github.com/modelcontextprotocol/servers.git,24,16,8,2024-11-19T01:10:17,[],89239,11388,425,limited
modelcontextprotocol/ext-apps,typescript,19,5,cf4492df89fa8385fe8c85c41f3cf1be87a58c2f,0266171b92567cc0a68edadb3f2a76915f464089,https://github.com/modelcontextprotocol/ext-apps.git,37,15,22,2025-11-21T11:39:27,"[""ai"", ""apps"", ""mcp"", ""mcp-apps"", ""modelcontextprotocol"", ""ui""]",2619,350,43,consistent
mindfold-ai/Trellis,typescript,39,2,f825d5ccbb51115c22c792e8fec019a2d41ede05,e635ee86043cc56c4fa8689f0f1ac97c3a49ae26,https://github.com/mindfold-ai/Trellis.git,19,13,6,2026-01-26T11:49:10,"[""agentic-coding"", ""ai-workflow"", ""claudecode"", ""codex"", ""harness""]",13652,761,45,limited
modelcontextprotocol/modelcontextprotocol,typescript,0,0,,,https://github.com/modelcontextprotocol/modelcontextprotocol.git,0,0,0,2024-09-24T08:26:52,"[""docs"", ""mcp"", ""specification"", ""standard""]",8869,1692,361,no_commits
miodec/monkeytype,typescript,0,0,,,https://github.com/miodec/monkeytype.git,16,16,0,2020-05-14T05:41:09,[],6263,927,369,experimental
modelcontextprotocol/typescript-sdk,typescript,6,1,abb2f0aa14f94f61be2e1f72711aa35284068f5b,abb2f0aa14f94f61be2e1f72711aa35284068f5b,https://github.com/modelcontextprotocol/typescript-sdk.git,34,19,15,2024-09-24T08:45:31,"[""mcp"", ""mcp-client"", ""mcp-server"", ""typescript""]",13080,2047,161,limited
moinulmoin/chadnext,typescript,0,0,,,https://github.com/moinulmoin/chadnext.git,0,0,0,2023-05-24T12:09:58,"[""hacktoberfest"", ""lucia-auth"", ""nextjs"", ""nextjs-boilerplate"", ""nextjs-starter"", ""nextjs-template"", ""prisma"", ""radix-ui"", ""react-email"", ""react-hook-form"", ""reactjs"", ""resend"", ""shadcn-ui"", ""stripe"", ""tailwindcss"", ""typescript"", ""umami-analytics"", ""uploadthing"", ""vercel"", ""zod""]",1303,136,9,no_commits
mojang/ore-ui,typescript,0,0,,,https://github.com/mojang/ore-ui.git,0,0,0,2021-10-11T12:33:56,"[""fiber"", ""game-development"", ""game-ui"", ""mojang-active"", ""react"", ""renderer""]",560,27,17,no_commits
molvqingtai/WebChat,typescript,0,0,,,https://github.com/molvqingtai/WebChat.git,0,0,0,2023-06-30T02:41:52,"[""browser-extension"", ""chat"", ""chrome-extension"", ""p2p"", ""webchat"", ""webrtc""]",2379,177,4,no_commits
module-federation/universe,typescript,0,0,,,https://github.com/module-federation/universe.git,0,0,0,2020-10-24T09:39:43,"[""module-federation"", ""nextjs"", ""node"", ""react"", ""typescript"", ""webpack""]",881,146,78,no_commits
