repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url,agent_commits_touching_tests,rejected_mixed_test_diff,accepted,created_at,topics,stars,forks,num_contributors,agent_adoption_intensity
inclusionAI/AReaL,python,22,6,094adbb6c6c86ddb3d5e83e60d6141cf52f8c383,8b2d2210e4aece147cc7f91af937b02a5fc49d86,https://github.com/inclusionAI/AReaL.git,55,34,21,2025-02-24T07:23:43,"[""agent"", ""llm"", ""llm-agent"", ""llm-reasoning"", ""machine-learning-systems"", ""mlsys"", ""reinforcement-learning"", ""rl""]",5136,491,78,consistent
iodide-project/pyodide,python,0,0,,,https://github.com/iodide-project/pyodide.git,3,2,1,2018-02-23T07:21:29,[],4926,336,66,experimental
ipa-lab/hackingBuddyGPT,python,0,0,,,https://github.com/ipa-lab/hackingBuddyGPT.git,2,2,0,2023-08-02T08:30:25,"[""large-language-models"", ""llm"", ""penetration-testing"", ""pentesting""]",1001,176,11,limited
jacob-bd/gemini-notebook-mcp-cli,python,0,0,,,https://github.com/jacob-bd/gemini-notebook-mcp-cli.git,0,0,0,2025-12-23T02:07:42,[],5786,880,53,no_commits
jacob-bd/notebooklm-mcp-cli,python,7,2,c23ca752f21d2b8f22b8ebaeaad78078e4b70b12,1b02de33007ecac7f47028259d362e096b9825af,https://github.com/jacob-bd/notebooklm-mcp-cli.git,27,14,13,2025-12-23T02:07:42,[],5477,844,50,limited
internlm/lmdeploy,python,10,2,4c0ca8484e05f034d6832e3bf4859a8289949ac8,f4c717899a9f378e2173c1562b55bdd07931b460,https://github.com/internlm/lmdeploy.git,17,10,7,2023-06-15T12:38:06,"[""codellama"", ""cuda-kernels"", ""deepspeed"", ""fastertransformer"", ""internlm"", ""llama"", ""llama2"", ""llama3"", ""llm"", ""llm-inference"", ""turbomind""]",7998,721,143,limited
jark006/FtpServer,python,0,0,,,https://github.com/jark006/FtpServer.git,0,0,0,2024-04-14T05:11:53,"[""ftp"", ""ftp-server"", ""gui"", ""python"", ""tkinter"", ""tkinter-gui"", ""windows""]",561,54,2,no_commits
janbjorge/PgQueuer,python,0,0,,,https://github.com/janbjorge/PgQueuer.git,0,0,0,2024-04-19T10:11:43,"[""postgres"", ""python"", ""queue""]",1514,36,14,no_commits
jazzband/django-oauth-toolkit,python,6,3,d9837771a98ecbfc63228a4a7ac6d5b1c639f8da,f0599c96f8ad61ce85987e574496d6aca6fba3b2,https://github.com/jazzband/django-oauth-toolkit.git,41,13,28,2013-05-20T03:46:18,"[""django"", ""oauth2"", ""python""]",3262,808,237,pervasive
iterative/datachain,python,1,1,04bc6b83bf8e936604e07a05bc809f617f199b41,04bc6b83bf8e936604e07a05bc809f617f199b41,https://github.com/iterative/datachain.git,19,12,7,2024-06-25T10:29:35,"[""ai"", ""cv"", ""data-analytics"", ""data-wrangling"", ""embeddings"", ""llm"", ""llm-eval"", ""machine-learning"", ""mlops"", ""multimodal""]",2696,132,27,limited
jbloomAus/SAELens,python,0,0,,,https://github.com/jbloomAus/SAELens.git,9,5,4,2023-11-29T10:37:55,[],1003,197,53,limited
jekalmin/extended_openai_conversation,python,0,0,,,https://github.com/jekalmin/extended_openai_conversation.git,0,0,0,2023-10-05T09:27:44,"[""conversation"", ""custom-component"", ""homeassistant""]",1399,248,31,no_commits
isair/jarvis,python,20,6,d385fd47670543bb056d1f5414b83c24a647ebbf,de93d671fcfd06c415a1b7885c2bd75065e34db3,https://github.com/isair/jarvis.git,100,48,52,2025-08-19T06:27:53,"[""ai"", ""assistant"", ""health"", ""machine-learning"", ""mcp"", ""nutrition"", ""privacy"", ""private"", ""search"", ""searching"", ""voice""]",1545,294,2,pervasive
israel-dryer/ttkbootstrap,python,12,11,b4970a11ee927896fda747c47c757acff93ab6b1,5445f6b321aa9531ac50303ee6cfae7abff974c4,https://github.com/israel-dryer/ttkbootstrap.git,155,58,97,2021-03-19T09:28:48,"[""bootstrap"", ""cross-platform"", ""gui"", ""modern-ui"", ""python"", ""python-gui"", ""themes"", ""theming"", ""tkinter"", ""tkinter-theme"", ""tkinter-widgets"", ""ttk"", ""ttkbootstrap"", ""ttkbootstrap-python"", ""widgets""]",2634,460,36,consistent
ipspace/netlab,python,0,0,,,https://github.com/ipspace/netlab.git,3,3,0,2020-12-09T06:22:22,"[""containerlab"", ""labs"", ""libvirt"", ""networking"", ""vagrant""]",719,108,49,experimental
isaac-sim/IsaacLab-Arena,python,0,0,,,https://github.com/isaac-sim/IsaacLab-Arena.git,7,4,3,2025-08-15T12:28:23,[],517,86,21,experimental
jjjake/internetarchive,python,2,1,21407572f7194ed72d85d79e27c4de3dc08686f0,21407572f7194ed72d85d79e27c4de3dc08686f0,https://github.com/jjjake/internetarchive.git,28,16,12,2012-08-15T07:18:30,[],1889,252,62,consistent
jeroenterheerdt/hasmartirrigation,python,0,0,,,https://github.com/jeroenterheerdt/hasmartirrigation.git,0,0,0,2020-05-11T11:09:45,"[""crop"", ""evaporation"", ""evapotranspiration"", ""flow"", ""grass"", ""home-automation"", ""homeassistant"", ""irrigation"", ""lawn"", ""openweathermap"", ""rain"", ""snow"", ""sprinkler"", ""sprinklers"", ""water"", ""watering""]",508,77,37,no_commits
joeynyc/hermes-hudui,python,3,1,94d8d65eba248b87a090126af0c21f8b2cef928a,94d8d65eba248b87a090126af0c21f8b2cef928a,https://github.com/joeynyc/hermes-hudui.git,8,4,4,2026-04-09T12:22:33,[],1801,225,8,consistent
johnhuang316/code-index-mcp,python,12,3,0504be7467756fc5fba34a265c7589d5327b7675,737223f0059edcb4f6e76c857bfce31856f83190,https://github.com/johnhuang316/code-index-mcp.git,24,6,18,2025-03-18T02:21:59,[],989,119,15,consistent
jurajnyiri/homeassistant-tapo-control,python,0,0,,,https://github.com/jurajnyiri/homeassistant-tapo-control.git,0,0,0,2020-10-01T05:08:12,"[""camera"", ""cameras"", ""home-assistant"", ""home-automation"", ""homeassistant"", ""homeassistant-custom-component"", ""ptz"", ""tapo""]",1959,151,40,no_commits
jgravelle/jcodemunch-mcp,python,97,75,a1c0c3d94a3afd2620c7ac99d1ce1bd1e44a67d9,9cfa6d21afc147def653324f1ded7d3680c2f2c8,https://github.com/jgravelle/jcodemunch-mcp.git,489,180,309,2026-02-09T01:58:27,"[""ai-coding"", ""ai-tools"", ""ast"", ""claude"", ""claude-code"", ""code-intelligence"", ""code-retrieval"", ""context-window"", ""cursor"", ""developer-tools"", ""github"", ""llm"", ""mcp"", ""mcp-server"", ""model-context-protocol"", ""structured-retrieval"", ""token-efficient"", ""token-optimization"", ""token-savings"", ""tree-sitter""]",2530,343,46,pervasive
kaifcodec/user-scanner,python,0,0,,,https://github.com/kaifcodec/user-scanner.git,0,0,0,2025-10-19T04:21:48,"[""cybersecurity"", ""cybersecurity-tools"", ""email-osint"", ""enumeration"", ""ethical-hacking"", ""ethical-hacking-tools"", ""osint"", ""osint-email"", ""osint-tool"", ""osint-tools"", ""osint-username"", ""python"", ""redteam-tools"", ""redteaming"", ""threat-intelligence"", ""username-osint""]",3073,352,45,no_commits
kaito-project/aikit,python,0,0,,,https://github.com/kaito-project/aikit.git,0,0,0,2023-09-20T02:31:11,"[""ai"", ""buildkit"", ""chatgpt"", ""docker"", ""fine-tuning"", ""finetuning"", ""gemma"", ""gpt"", ""inference"", ""kubernetes"", ""large-language-models"", ""llama"", ""llm"", ""localllama"", ""mistral"", ""mixtral"", ""nvidia"", ""open-llm"", ""open-source-llm"", ""openai""]",535,57,10,no_commits
jmcollin78/versatile_thermostat,python,0,0,,,https://github.com/jmcollin78/versatile_thermostat.git,2,0,2,2022-12-27T09:48:13,"[""hacs-custom"", ""hacs-integration"", ""home-assistant"", ""python"", ""thermostat""]",1151,141,64,experimental
kanaries/pygwalker,python,0,0,,,https://github.com/kanaries/pygwalker.git,1,0,1,2023-02-16T05:17:24,"[""data-analysis"", ""data-exploration"", ""dataframe"", ""matplotlib"", ""pandas"", ""plotly"", ""tableau"", ""tableau-alternative"", ""visualization""]",15922,886,26,experimental
karpathy/nanochat,python,0,0,,,https://github.com/karpathy/nanochat.git,4,2,2,2025-10-13T01:46:35,[],57038,7907,51,limited
kayak/pypika,python,0,0,,,https://github.com/kayak/pypika.git,0,0,0,2016-07-06T02:08:50,"[""builder"", ""data"", ""functional"", ""python"", ""python3"", ""pythonic"", ""query"", ""sql""]",2882,323,98,no_commits
johnmarktaylor91/torchlens,python,10,8,11de9da7209b3f504dd3ed6433a0d04367c38d22,46a85556643ace08b66b236a64a8a187a10b111e,https://github.com/johnmarktaylor91/torchlens.git,96,41,55,2022-10-14T01:24:55,[],653,29,3,limited
katanaml/sparrow,python,0,0,,,https://github.com/katanaml/sparrow.git,0,0,0,2022-01-08T08:45:44,"[""agentic-ai"", ""computer-vision"", ""documentai"", ""huggingface-transformers"", ""llm"", ""machinelearning"", ""vllm""]",5192,520,4,no_commits
kayba-ai/agentic-context-engine,python,10,5,7575ace0ccc07267fbf35b26d7638cf871601108,e1b2d4878541062861de55cf1440e039efb208c2,https://github.com/kayba-ai/agentic-context-engine.git,93,47,46,2025-10-15T03:36:20,"[""agent-learning"", ""agent-memory"", ""agents"", ""ai"", ""ai-agents"", ""ai-tools"", ""context-engineering"", ""llm"", ""machine-learning"", ""memory"", ""python""]",2528,299,15,consistent
kennethreitz/responder,python,9,8,77ae49aaef737d47cec44a8b7e311786c4dd8e9d,2acb0f81008ae7e0b43947ac2ac7ff39da9e0f37,https://github.com/kennethreitz/responder.git,87,26,61,2018-10-09T11:15:00,"[""falcon"", ""flask"", ""graphql"", ""http-framework"", ""microservices"", ""python"", ""web-services""]",3620,217,77,pervasive
knostic/OpenAnt,python,8,3,29036625049abb73e72895a0babd7c16da3d55cd,5155e5fa06ddbbf3dd3d62cbc11d02a99bd0377c,https://github.com/knostic/OpenAnt.git,45,9,36,2026-02-26T05:39:13,"[""ai"", ""cyber"", ""cybersecurity"", ""sast""]",716,109,9,pervasive
landing-ai/ade-cli,python,0,0,,,https://github.com/landing-ai/ade-cli.git,0,0,0,2025-03-12T11:10:57,"[""agentic-document-extraction"", ""cli"", ""document-extraction"", ""document-parsing"", ""ocr"", ""pdf""]",2400,257,15,no_commits
kvesteri/sqlalchemy-continuum,python,0,0,,,https://github.com/kvesteri/sqlalchemy-continuum.git,3,2,1,2013-05-27T10:30:55,[],616,130,41,consistent
kornia/kornia,python,4,2,5c04bfc84d2a22e72f24b846f60dc344d9d73d8d,ee23688c2f0250a15395604b13386acecbef88be,https://github.com/kornia/kornia.git,64,25,39,2018-08-22T10:31:37,"[""artificial-intelligence"", ""computer-vision"", ""deep-learning"", ""hacktoberfest"", ""image-processing"", ""machine-learning"", ""neural-network"", ""python"", ""pytorch"", ""robotics"", ""spatial-ai""]",11311,1212,351,consistent
landing-ai/ade-python,python,6,4,650f0b7fda42867491ee2e1f2b1c1cc23d371ee5,b08292088aa3a5e782589a50e518c8635a8ed32f,https://github.com/landing-ai/ade-python.git,20,11,9,2025-09-18T07:03:08,[],1025,164,11,consistent
landing-ai/agentic-doc,python,6,4,84208bb1066f17fddd7724cd1c57687a80c442f2,8e10f8fb96d43b3cbd0fdb3344e1d0b4ffcfd8c6,https://github.com/landing-ai/agentic-doc.git,15,8,7,2025-03-12T11:10:57,[],2389,256,13,consistent
karanhudia/borg-ui,python,18,6,7ab2f9bbae5b71483127572c5f4a44458bf97cb4,801c8cf021ef91e18e777e38424892729e44c294,https://github.com/karanhudia/borg-ui.git,132,70,62,2025-08-11T05:32:22,"[""automation"", ""back"", ""borg"", ""borg-backup"", ""borgbackup"", ""borgbase"", ""deduplication"", ""docker"", ""raspber"", ""sbc"", ""self-hosted"", ""webapp""]",1568,51,13,consistent
krafton-ai/KIRA,python,0,0,,,https://github.com/krafton-ai/KIRA.git,7,6,1,2025-12-03T05:25:53,[],886,108,7,limited
jellyfin/jellyfin-mpv-shim,python,157,85,4f14f2bc43b4ba187caed240771b25261c4fc6a9,ae0a514f5113a802420d8ae1762917aa1cb4f42b,https://github.com/jellyfin/jellyfin-mpv-shim.git,519,232,287,2020-01-11T06:44:41,"[""jellyfin"", ""jellyfin-client"", ""mpv""]",2310,151,410,pervasive
langchain-ai/open_deep_research,python,0,0,,,https://github.com/langchain-ai/open_deep_research.git,0,0,0,2024-11-20T05:37:22,[],12539,1774,26,no_commits
kubeflow/training-operator,python,0,0,,,https://github.com/kubeflow/training-operator.git,6,1,5,2017-06-28T06:38:14,"[""ai"", ""distributed"", ""fine-tuning"", ""gpu"", ""huggingface"", ""jax"", ""kubeflow"", ""kubernetes"", ""llm"", ""machine-learning"", ""mlops"", ""python"", ""pytorch"", ""tensorflow"", ""xgboost""]",1676,724,188,experimental
langbot-app/LangBot,python,9,1,b6cdf18c1a37b8effb853ac0c507aafce1aaa722,b6cdf18c1a37b8effb853ac0c507aafce1aaa722,https://github.com/langbot-app/LangBot.git,14,6,8,2022-12-07T08:48:02,"[""agent"", ""coze"", ""deepseek"", ""dify"", ""dingtalk"", ""discord"", ""feishu"", ""kook"", ""langbot"", ""lark"", ""line"", ""llm"", ""n8n"", ""ollama"", ""openai"", ""plugins"", ""qq"", ""rag"", ""telegram"", ""wechat""]",17341,1537,91,experimental
langchain-ai/open-swe,python,19,16,46d7ed9d4307a4f8d72ff4d7624f0458361fca3d,5274b6534a80edd2d10176102c8e9e68a1b81212,https://github.com/langchain-ai/open-swe.git,262,137,125,2025-05-21T09:44:24,"[""agent"", ""agents"", ""ai"", ""anthropic"", ""claudecode"", ""llm"", ""llms"", ""openai""]",10516,1221,40,pervasive
koordinates/kart,python,0,0,,,https://github.com/koordinates/kart.git,1,0,1,2018-07-23T09:54:52,"[""data"", ""data-versioning"", ""geospatial"", ""geospatial-data"", ""gis"", ""version-control""]",678,56,18,experimental
leonvanzyl/autocoder,python,3,2,79d02a1410ef2d2c64f84e883be10a9a7105e744,c55a1a0182445cf11d02c72514ea094c571a9d96,https://github.com/leonvanzyl/autocoder.git,24,10,14,2025-12-30T05:01:32,[],1288,315,20,consistent
learntocloud/learn-to-cloud-app,python,41,8,d102fe5aadff9da174634a5fc135cbaaccd72f7b,63d0ad6b02499517a48df824ffc3cf1ca34c4710,https://github.com/learntocloud/learn-to-cloud-app.git,128,93,35,2026-01-10T04:17:33,[],738,24,6,consistent
jlowin/fastmcp,python,59,19,c0d3313ac662c0b6da0bba770712034fa115b778,1ac8fc6060c2a81a09fdbe04c2d5792c6ad54fd2,https://github.com/jlowin/fastmcp.git,184,90,94,2024-11-30T01:47:40,"[""agents"", ""fastmcp"", ""llms"", ""mcp"", ""mcp-clients"", ""mcp-servers"", ""mcp-tools"", ""model-context-protocol"", ""python""]",22827,1740,185,consistent
lightly-ai/lightly,python,0,0,,,https://github.com/lightly-ai/lightly.git,4,1,3,2020-10-13T01:02:56,"[""computer-vision"", ""contrastive-learning"", ""contributions-welcome"", ""deep-learning"", ""embeddings"", ""hacktoberfest"", ""machine-learning"", ""pytorch"", ""self-supervised-learning""]",3792,351,90,limited
kubeflow/pipelines,python,0,0,,,https://github.com/kubeflow/pipelines.git,12,7,5,2018-05-12T12:31:47,"[""data-science"", ""kubeflow"", ""kubeflow-pipelines"", ""kubernetes"", ""machine-learning"", ""mlops"", ""pipeline""]",4182,2084,407,limited
lhfer/claude-howto-zh-cn,python,0,0,,,https://github.com/lhfer/claude-howto-zh-cn.git,0,0,0,2026-03-30T06:44:11,[],2257,327,11,no_commits
laude-institute/harbor,python,29,17,23772ce9499c15bb7cdf85e90996278540cb1d41,7362af4f8a697ebf7f82f6e76d79a2a4746127c0,https://github.com/laude-institute/harbor.git,189,54,135,2025-08-04T11:28:26,"[""evals"", ""rl-environments"", ""terminal-bench""]",711,535,103,consistent
lightseekorg/tokenspeed,python,0,0,,,https://github.com/lightseekorg/tokenspeed.git,10,6,4,2026-05-06T01:13:21,"[""blackwell"", ""deepseek"", ""glm"", ""gpt-oss"", ""inkling"", ""kimi"", ""lightseek"", ""llm"", ""minimax"", ""qwen"", ""speed-of-light"", ""tokenspeed"", ""vlm""]",1833,225,60,limited
kevoreilly/capev2,python,1,1,0ad421c5ce9b7b40bb7d706c43cd6eff1542b809,0ad421c5ce9b7b40bb7d706c43cd6eff1542b809,https://github.com/kevoreilly/capev2.git,8,2,6,2019-10-15T06:16:09,"[""cape"", ""configs"", ""debugging-tools"", ""malware"", ""malware-analysis"", ""malware-research"", ""reverse-engineering"", ""sandbox"", ""unpacking""]",3410,597,173,experimental
lastmile-ai/mcp-agent,python,0,0,,,https://github.com/lastmile-ai/mcp-agent.git,0,0,0,2024-12-18T01:55:10,"[""agents"", ""ai"", ""ai-agents"", ""llm"", ""llms"", ""mcp"", ""model-context-protocol"", ""python""]",7975,798,60,no_commits
lightly-ai/lightly-train,python,4,3,603bfcdc228aac7d3589fb51efbb1fc4ab081a0d,383f4c4bc4009a4544a2f6eb2d12c7c54d386bd9,https://github.com/lightly-ai/lightly-train.git,20,8,12,2025-04-10T08:23:51,"[""computer-vision"", ""contrastive-learning"", ""deep-learning"", ""depth-estimation"", ""dinov2"", ""dinov3"", ""distillation"", ""embeddings"", ""eomt"", ""object-detection"", ""pretrained-models"", ""python"", ""pytorch"", ""real-time"", ""rtdetrv2"", ""self-supervised"", ""self-supervised-learning"", ""semantic-segmentation"", ""vision-transformer"", ""yolo""]",1635,100,20,limited
linkedin/Liger-Kernel,python,5,3,0400d313579a7609c5a531c948c1546370a3aa0a,16e49d40688d8ae47346c5b06c5a8567ee897e2f,https://github.com/linkedin/Liger-Kernel.git,38,15,23,2024-08-06T05:47:52,"[""finetuning"", ""gemma2"", ""hacktoberfest"", ""llama"", ""llama3"", ""llm-training"", ""llms"", ""mistral"", ""phi3"", ""triton"", ""triton-kernels""]",6556,577,149,consistent
lightly-ai/lightly-studio,python,0,0,,,https://github.com/lightly-ai/lightly-studio.git,71,44,27,2025-10-21T07:12:36,"[""computer-vision"", ""image-labeling"", ""mlops""]",875,34,13,limited
langwatch/scenario,python,37,13,62190a0bd8dcf1314a148f25b60c8816af95561b,660433415b8bf2a6fbe9e4dba803cc8444e1072b,https://github.com/langwatch/scenario.git,74,46,28,2025-04-04T02:23:33,"[""agent-simulations"", ""agent-testing"", ""ai-testing"", ""javascript-library"", ""python-library""]",947,73,13,consistent
liuzhengdongfortest/CodeStable,python,0,0,,,https://github.com/liuzhengdongfortest/CodeStable.git,13,9,4,2026-04-12T10:21:55,[],1064,76,3,consistent
langflow-ai/openrag,python,15,3,5598705b7266e8d2a54085b3513b2df5f93e336c,a85ae050ab67b0f3334adcdcbe40f96d6a13a5be,https://github.com/langflow-ai/openrag.git,15,8,7,2025-07-11T04:19:14,[],4406,455,50,experimental
livekit/agents,python,2,2,8bc32ad387191a145859fd7d0b6f324aabc6e41e,94de5c16d56a2570c057f480b9e19401660066a5,https://github.com/livekit/agents.git,45,18,27,2023-10-19T11:00:55,"[""agents"", ""ai"", ""openai"", ""real-time"", ""video"", ""voice""]",12761,3519,440,limited
lss233/chatgpt-mirai-qq-bot,python,0,0,,,https://github.com/lss233/chatgpt-mirai-qq-bot.git,2,2,0,2022-12-05T01:14:58,"[""bard"", ""bot"", ""chatglm-6b"", ""chatgpt"", ""deepseek"", ""discord"", ""ernie"", ""go-cqhttp"", ""grok"", ""mirai"", ""new-bing"", ""ollama"", ""openai"", ""poe"", ""qq"", ""qqbot"", ""sydney"", ""telegram"", ""wechat"", ""xinghuo""]",14398,1629,38,experimental
lss233/kirara-ai,python,0,0,,,https://github.com/lss233/kirara-ai.git,0,0,0,2022-12-05T01:14:58,"[""bard"", ""bot"", ""chatglm-6b"", ""chatgpt"", ""deepseek"", ""discord"", ""ernie"", ""go-cqhttp"", ""grok"", ""mirai"", ""new-bing"", ""ollama"", ""openai"", ""poe"", ""qq"", ""qqbot"", ""sydney"", ""telegram"", ""wechat"", ""xinghuo""]",15575,1687,39,no_commits
luongnv89/claude-howto,python,0,0,,,https://github.com/luongnv89/claude-howto.git,0,0,0,2025-11-07T10:59:34,"[""claude-code"", ""guide"", ""tutorial""]",40916,4997,23,no_commits
macbre/sql-metadata,python,0,0,,,https://github.com/macbre/sql-metadata.git,2,1,1,2017-06-06T03:59:09,"[""database"", ""hive"", ""hiveql"", ""metadata"", ""mysql-query"", ""parser"", ""python-package"", ""python3-library"", ""sql"", ""sql-parser"", ""sqlparse""]",881,129,21,limited
llmsresearch/paperbanana,python,2,2,e3d975a37c6f7000dcefdef745a09d05010efce7,fdcfd14cb0b70e6dc357cae7f65ba0c7ebfb4d63,https://github.com/llmsresearch/paperbanana.git,6,0,6,2026-02-04T02:46:47,"[""academic-diagrams"", ""academic-research"", ""agentic-ai"", ""arxiv"", ""diagram-generation"", ""gemini"", ""google-gemini"", ""llm"", ""llms"", ""mcp"", ""mcp-server"", ""multiagent"", ""neurips"", ""paperbanana"", ""python-ai-research-tools"", ""research-automation"", ""research-tools"", ""scientific-visualization"", ""text-to-image"", ""vlm""]",2198,324,31,limited
liaohch3/claude-tap,python,13,5,430012319fe87f4205fdc4f56e59eb28054a1b07,bad9b7106472171112d0ccc89f9f5410d4b62596,https://github.com/liaohch3/claude-tap.git,27,15,12,2026-02-15T12:51:26,"[""agent-debugging"", ""agent-observability"", ""ai-agents"", ""ai-tools"", ""api-debugging"", ""claude-code"", ""codex"", ""codex-cli"", ""cursor-cli"", ""developer-tools"", ""gemini-cli"", ""hermes-agent"", ""kimi"", ""llm"", ""llm-proxy"", ""opencode"", ""pi-coding-agent"", ""proxy"", ""trace"", ""trace-viewer""]",2988,257,28,consistent
mahmoodlab/trident,python,0,0,,,https://github.com/mahmoodlab/trident.git,4,1,3,2025-02-10T10:27:39,"[""deep-learning"", ""foundation-model"", ""foundation-models-for-pathology"", ""histology"", ""pathology"", ""whole-slide-image""]",614,137,19,limited
machinewrapped/llm-subtrans,python,1,1,846e079905aff0e699d0dcd375e768e9024a5366,846e079905aff0e699d0dcd375e768e9024a5366,https://github.com/machinewrapped/llm-subtrans.git,16,11,5,2023-03-23T06:08:47,[],633,61,18,limited
lvwerra/trl,python,0,0,,,https://github.com/lvwerra/trl.git,0,0,0,2020-03-27T10:54:55,[],4525,486,60,no_commits
man-group/notebooker,python,0,0,,,https://github.com/man-group/notebooker.git,1,1,0,2020-02-28T11:11:17,"[""jupyter"", ""jupyter-notebook"", ""jupyter-notebooks"", ""notebooks"", ""productionise"", ""publishing""]",929,91,15,limited
kovidgoyal/kitty,python,0,0,,,https://github.com/kovidgoyal/kitty.git,0,0,0,2016-10-16T02:48:28,"[""c"", ""go"", ""golang"", ""golang-application"", ""kitty"", ""kitty-terminal"", ""opengl"", ""python"", ""terminal"", ""terminal-emulators"", ""terminfo"", ""vt100""]",34314,1457,437,no_commits
martin-majlis/wikipedia-api,python,0,0,,,https://github.com/martin-majlis/wikipedia-api.git,2,0,2,2017-12-11T09:54:02,"[""python3"", ""wikipedia"", ""wikipedia-api"", ""wikipedia-scraper"", ""wikipedia-web-crawler""]",745,90,11,experimental
mandiant/flare-floss,python,0,0,,,https://github.com/mandiant/flare-floss.git,0,0,0,2016-03-02T08:16:10,"[""deobfuscation"", ""flare"", ""gsoc-2026"", ""malware"", ""malware-analysis"", ""strings""]",4113,538,43,no_commits
lucemia/typed-ffmpeg,python,0,0,,,https://github.com/lucemia/typed-ffmpeg.git,5,3,2,2023-11-24T06:19:53,"[""ffmpeg"", ""ffmpeg-python"", ""ffmpeg-typescript"", ""ffmpeg-wrapper"", ""media"", ""media-processing"", ""multi-media"", ""npm"", ""python"", ""typescript"", ""typing""]",1160,22,4,limited
lihuacai168/anotherfasterrunner,python,17,2,fdedc57b5ec788c8698bfabdd616f99b8e63fe3e,dc9d96e994076d38f6c4e7067fde296ce7731bba,https://github.com/lihuacai168/anotherfasterrunner.git,99,82,17,2020-12-12T07:16:45,"[""auto"", ""auto-test"", ""automation"", ""autotest"", ""autotesting"", ""django"", ""fasterrunner"", ""httprunner"", ""pytho"", ""python"", ""python-test"", ""test-automation""]",719,159,7,pervasive
librephotos/librephotos,python,70,23,2a5ec6b5e7a01ac577a11192159abfc8c79c03f0,1fde93089f16d452dc669d87b80a64236b2de036,https://github.com/librephotos/librephotos.git,57,19,38,2020-11-11T11:08:19,"[""django"", ""exif"", ""hacktoberfest"", ""machine-learning"", ""photo"", ""python"", ""selfhosted""]",8022,381,199,limited
llamastack/llama-stack,python,0,0,,,https://github.com/llamastack/llama-stack.git,0,0,0,2024-06-25T10:32:26,[],8338,1301,227,no_commits
matin/garth,python,1,1,2f4b5bdd9aa85d882b5f70d69f935964e36ef0e0,2f4b5bdd9aa85d882b5f70d69f935964e36ef0e0,https://github.com/matin/garth.git,21,11,10,2023-07-05T03:40:18,"[""garmin"", ""garmin-api"", ""garmin-connect"", ""garmin-sdk""]",813,73,15,pervasive
mattzh72/articraft,python,0,0,,,https://github.com/mattzh72/articraft.git,0,0,0,2026-03-17T02:29:24,[],1430,177,13,no_commits
lncrawl/lightnovel-crawler,python,0,0,,,https://github.com/lncrawl/lightnovel-crawler.git,0,0,0,2018-01-17T11:23:35,"[""console-app"", ""discord"", ""kindle-books"", ""lightnovel"", ""lightnovel-crawler"", ""python"", ""telegram"", ""termux"", ""web-scraper""]",2536,479,104,no_commits
meridianlabs-ai/inspect_petri,python,0,0,,,https://github.com/meridianlabs-ai/inspect_petri.git,0,0,0,2025-08-19T08:39:05,[],1276,208,8,no_commits
meizhong986/WhisperJAV,python,43,14,ce8edb9db7be0ce33c9f7ffded3187168128009e,ecb98267db2ec1afef69c39f87aa63ec08ed2e74,https://github.com/meizhong986/WhisperJAV.git,59,21,38,2023-10-18T08:37:14,"[""aitranslate"", ""hallucination"", ""japanese"", ""llm"", ""modelscope"", ""qwen3"", ""qwen3-asr"", ""speech-to-text"", ""speechenhancement"", ""subtitling"", ""ten-vad"", ""whisper"", ""zipformer""]",1571,134,3,consistent
meta-pytorch/attention-gym,python,0,0,,,https://github.com/meta-pytorch/attention-gym.git,0,0,0,2024-07-31T08:31:21,[],1221,78,22,no_commits
meshtastic/python,python,0,0,,,https://github.com/meshtastic/python.git,2,0,2,2020-04-27T02:20:46,"[""meshtastic"", ""meshtastic-python""]",832,335,107,experimental
mbailey/voicemode,python,122,62,355bc47a281fc644c2b1cbce4bc2aad70e4fc440,f8da79cf256d3aa115cbd7f3ad7dc5e4fcb0769a,https://github.com/mbailey/voicemode.git,273,134,139,2025-06-08T04:16:19,"[""anthropic"", ""asr"", ""claude"", ""claudecode"", ""kokoro"", ""livekit"", ""mcp"", ""mcp-server"", ""tts"", ""voice"", ""voicemode"", ""whisper""]",1315,183,16,consistent
michaelchu/optopsy,python,37,17,9e42aa1adb09f109eb10a9e31730be7b850782ad,2ca67e0fb51c7d690cb15b04aca8a45931caf3eb,https://github.com/michaelchu/optopsy.git,77,47,30,2017-09-17T01:49:54,"[""algorithmic"", ""algorithmic-trading"", ""algorithmic-trading-engine"", ""algorithmic-trading-library"", ""backtest"", ""backtesting"", ""backtesting-frameworks"", ""backtesting-trading-strategies"", ""dataframe"", ""option-chain"", ""option-pricing"", ""option-strategies"", ""options"", ""options-framework"", ""options-spreads"", ""options-strategies"", ""options-trading"", ""trade-options"", ""trading""]",1260,192,4,pervasive
meteostat/meteostat,python,5,1,d0166c51fa5a4201117496faac68ae84ae9483c7,d0166c51fa5a4201117496faac68ae84ae9483c7,https://github.com/meteostat/meteostat.git,15,9,6,2020-08-05T03:47:15,"[""climate"", ""climate-change"", ""climate-data"", ""data-science"", ""meteostat"", ""open-data"", ""statistics"", ""weather"", ""weather-data"", ""weather-station""]",658,80,3,consistent
