repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
glittercowboy/get-shit-done,javascript,dc9b71296777c7aa82ade02a9ae6426e898a6db6,tests/state.test.cjs,<anonymous>_2385,before_each,2386,2388,3,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/dc9b71296777c7aa82ade02a9ae6426e898a6db6/tests/state.test.cjs#L2386-L2388,claude,agent,refactor,"beforeEach(() => {
    tmpDir = createTempProject();
  })",2026-04-27,0.36413415468856947,1
glittercowboy/get-shit-done,javascript,dc9b71296777c7aa82ade02a9ae6426e898a6db6,tests/state.test.cjs,<anonymous>_2389,after_each,2390,2392,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/dc9b71296777c7aa82ade02a9ae6426e898a6db6/tests/state.test.cjs#L2390-L2392,claude,agent,refactor,"afterEach(() => {
    cleanup(tmpDir);
  })",2026-04-27,0.36413415468856947,1
glittercowboy/get-shit-done,javascript,8b6c44433f598716417832e7dc04d07dbe1ce443,tests/bug-2772-gitmodules-path-intersection.test.cjs,<anonymous>_135,before_each,136,138,3,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/8b6c44433f598716417832e7dc04d07dbe1ce443/tests/bug-2772-gitmodules-path-intersection.test.cjs#L136-L138,claude,agent,fix,"beforeEach(() => {
    repo = createTempGitProject('gsd-test-2772-');
  })",2026-04-27,0.36413415468856947,1
glittercowboy/get-shit-done,javascript,8b6c44433f598716417832e7dc04d07dbe1ce443,tests/bug-2772-gitmodules-path-intersection.test.cjs,<anonymous>_139,after_each,140,142,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/8b6c44433f598716417832e7dc04d07dbe1ce443/tests/bug-2772-gitmodules-path-intersection.test.cjs#L140-L142,claude,agent,fix,"afterEach(() => {
    cleanup(repo);
  })",2026-04-27,0.36413415468856947,1
glittercowboy/get-shit-done,javascript,055b43054f87697186e05d6bf25abe881a5603fe,tests/bug-2794-opencode-model-profile-overrides.test.cjs,<anonymous>_55,before_each,56,61,6,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/055b43054f87697186e05d6bf25abe881a5603fe/tests/bug-2794-opencode-model-profile-overrides.test.cjs#L56-L61,claude,agent,fix,"beforeEach(() => {
    projectDir = makeTmp('proj');
    homeDir = makeTmp('home');
    origHome = process.env.HOME;
    process.env.HOME = homeDir;
  })",2026-04-28,0.3668720054757016,1
glittercowboy/get-shit-done,javascript,055b43054f87697186e05d6bf25abe881a5603fe,tests/bug-2794-opencode-model-profile-overrides.test.cjs,<anonymous>_62,after_each,63,68,6,,0,per_test,2,2,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/055b43054f87697186e05d6bf25abe881a5603fe/tests/bug-2794-opencode-model-profile-overrides.test.cjs#L63-L68,claude,agent,fix,"afterEach(() => {
    if (origHome === undefined) delete process.env.HOME;
    else process.env.HOME = origHome;
    rmr(projectDir);
    rmr(homeDir);
  })",2026-04-28,0.3668720054757016,1
glittercowboy/get-shit-done,javascript,055b43054f87697186e05d6bf25abe881a5603fe,tests/bug-2794-opencode-model-profile-overrides.test.cjs,<anonymous>_117,before_each,118,125,8,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/055b43054f87697186e05d6bf25abe881a5603fe/tests/bug-2794-opencode-model-profile-overrides.test.cjs#L118-L125,claude,agent,fix,"beforeEach(() => {
    projectDir = makeTmp('proj');
    homeDir = makeTmp('home');
    origHome = process.env.HOME;
    origCwd = process.cwd();
    process.env.HOME = homeDir;
    process.chdir(projectDir);
  })",2026-04-28,0.3668720054757016,1
glittercowboy/get-shit-done,javascript,055b43054f87697186e05d6bf25abe881a5603fe,tests/bug-2794-opencode-model-profile-overrides.test.cjs,<anonymous>_126,after_each,127,133,7,,0,per_test,2,2,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/055b43054f87697186e05d6bf25abe881a5603fe/tests/bug-2794-opencode-model-profile-overrides.test.cjs#L127-L133,claude,agent,fix,"afterEach(() => {
    if (origHome === undefined) delete process.env.HOME;
    else process.env.HOME = origHome;
    process.chdir(origCwd);
    rmr(projectDir);
    rmr(homeDir);
  })",2026-04-28,0.3668720054757016,1
glittercowboy/get-shit-done,javascript,eddb2a205be7fc2120b194a0bd6b852cb5dc7e58,tests/bug-2801-ingest-docs-handler.test.cjs,<anonymous>_51,before_each,52,54,3,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/eddb2a205be7fc2120b194a0bd6b852cb5dc7e58/tests/bug-2801-ingest-docs-handler.test.cjs#L52-L54,claude,agent,fix,"beforeEach(() => {
    tmpDir = createTempProject('gsd-test-2801-');
  })",2026-04-28,0.3668720054757016,1
glittercowboy/get-shit-done,javascript,eddb2a205be7fc2120b194a0bd6b852cb5dc7e58,tests/bug-2801-ingest-docs-handler.test.cjs,<anonymous>_55,after_each,56,58,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/eddb2a205be7fc2120b194a0bd6b852cb5dc7e58/tests/bug-2801-ingest-docs-handler.test.cjs#L56-L58,claude,agent,fix,"afterEach(() => {
    cleanup(tmpDir);
  })",2026-04-28,0.3668720054757016,1
glittercowboy/get-shit-done,javascript,9e58c45ea174753c45a22f2ad40b5212472edb21,tests/bug-2791-sdk-workstream-env.test.cjs,<anonymous>_56,before_each,57,92,36,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/9e58c45ea174753c45a22f2ad40b5212472edb21/tests/bug-2791-sdk-workstream-env.test.cjs#L57-L92,claude,agent,fix,"beforeEach(() => {
    tmpDir = fs.mkdtempSync(path.join(os.tmpdir(), 'gsd-test-2791-'));
    // Create root .planning/ with a minimal config
    fs.mkdirSync(path.join(tmpDir, '.planning', 'phases'), { recursive: true });
    fs.writeFileSync(path.join(tmpDir, '.planning', 'config.json'), JSON.stringify({ mode: 'balanced' }));
    // Create workstream .planning/workstreams/my-ws/ with its own ROADMAP
    const wsDir = path.join(tmpDir, '.planning', 'workstreams', 'my-ws');
    fs.mkdirSync(path.join(wsDir, 'phases'), { recursive: true });
    fs.writeFileSync(
      path.join(wsDir, 'config.json'),
      JSON.stringify({ mode: 'balanced' })
    );
    fs.writeFileSync(
      path.join(wsDir, 'STATE.md'),
      '---\nmilestone: v1.0\n---\n\n# GSD State\n\n**Current Phase:** 1\n'
    );
    fs.writeFileSync(
      path.join(wsDir, 'ROADMAP.md'),
      [
        '## Roadmap v1.0: Workstream Work',
        '',
        '### Phase 1: Workstream Phase',
        '**Goal:** Test workstream routing',
        '- [ ] Task A',
      ].join('\n')
    );
    // Also create a root ROADMAP that is intentionally empty of phases
    fs.writeFileSync(
      path.join(tmpDir, '.planning', 'ROADMAP.md'),
      '## Roadmap v1.0: Root\n\n(no phases in root)\n'
    );
    fs.writeFileSync(
      path.join(tmpDir, '.planning', 'STATE.md'),
      '---\nmilestone: v1.0\n---\n\n# GSD State\n'
    );
  })",2026-04-28,0.3668720054757016,1
glittercowboy/get-shit-done,javascript,9e58c45ea174753c45a22f2ad40b5212472edb21,tests/bug-2791-sdk-workstream-env.test.cjs,<anonymous>_93,after_each,94,96,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/9e58c45ea174753c45a22f2ad40b5212472edb21/tests/bug-2791-sdk-workstream-env.test.cjs#L94-L96,claude,agent,fix,"afterEach(() => {
    cleanup(tmpDir);
  })",2026-04-28,0.3668720054757016,1
glittercowboy/get-shit-done,javascript,eeaf9c556fa9b89f3d0681b1744852ad5e4b179e,tests/bug-2787-milestone-fenced-block-truncation.test.cjs,<anonymous>_21,before_each,22,24,3,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/eeaf9c556fa9b89f3d0681b1744852ad5e4b179e/tests/bug-2787-milestone-fenced-block-truncation.test.cjs#L22-L24,claude,agent,fix,"beforeEach(() => {
    tmpDir = createTempProject();
  })",2026-04-28,0.3668720054757016,1
glittercowboy/get-shit-done,javascript,eeaf9c556fa9b89f3d0681b1744852ad5e4b179e,tests/bug-2787-milestone-fenced-block-truncation.test.cjs,<anonymous>_25,after_each,26,28,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/eeaf9c556fa9b89f3d0681b1744852ad5e4b179e/tests/bug-2787-milestone-fenced-block-truncation.test.cjs#L26-L28,claude,agent,fix,"afterEach(() => {
    cleanup(tmpDir);
  })",2026-04-28,0.3668720054757016,1
glittercowboy/get-shit-done,javascript,7fae8042969800bd10dc7c4c2ba97da701b63e4b,tests/bug-2839-review-fix-transactional-cleanup.test.cjs,<anonymous>_57,mocha_before,58,64,7,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/7fae8042969800bd10dc7c4c2ba97da701b63e4b/tests/bug-2839-review-fix-transactional-cleanup.test.cjs#L58-L64,claude,agent,fix,"before(() => {
    agentPath = path.join(__dirname, '..', 'agents', 'gsd-code-fixer.md');
    assert.ok(fs.existsSync(agentPath), 'agents/gsd-code-fixer.md must exist');
    agentContent = fs.readFileSync(agentPath, 'utf-8');
    frontmatter = parseFrontmatter(agentContent);
    assert.ok(frontmatter, 'agent must have YAML frontmatter');
  })",2026-04-29,0.36960985626283366,1
glittercowboy/get-shit-done,javascript,12b6ba4e34479ae99c5d7b34c18256e8bba31ffd,tests/bug-2829-local-install-sdk-path.test.cjs,<anonymous>_67,before_each,68,84,17,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/12b6ba4e34479ae99c5d7b34c18256e8bba31ffd/tests/bug-2829-local-install-sdk-path.test.cjs#L68-L84,claude,agent,fix,"beforeEach(() => {
    tmpRoot = createTempDir('gsd-2829-');
    sdkDir = path.join(tmpRoot, 'sdk');
    fs.mkdirSync(path.join(sdkDir, 'dist'), { recursive: true });
    fs.writeFileSync(
      path.join(sdkDir, 'dist', 'cli.js'),
      '#!/usr/bin/env node\nconsole.log(""0.0.0-test"");\n',
      { mode: 0o755 },
    );
    pathDir = path.join(tmpRoot, 'somebin');
    fs.mkdirSync(pathDir, { recursive: true });
    homeDir = path.join(tmpRoot, 'home');
    fs.mkdirSync(homeDir, { recursive: true });
    savedEnv = { PATH: process.env.PATH, HOME: process.env.HOME };
    process.env.PATH = pathDir;
    process.env.HOME = homeDir;
  })",2026-04-29,0.36960985626283366,1
glittercowboy/get-shit-done,javascript,12b6ba4e34479ae99c5d7b34c18256e8bba31ffd,tests/bug-2829-local-install-sdk-path.test.cjs,<anonymous>_85,after_each,86,92,7,,0,per_test,3,2,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/12b6ba4e34479ae99c5d7b34c18256e8bba31ffd/tests/bug-2829-local-install-sdk-path.test.cjs#L86-L92,claude,agent,fix,"afterEach(() => {
    if (savedEnv.PATH == null) delete process.env.PATH;
    else process.env.PATH = savedEnv.PATH;
    if (savedEnv.HOME == null) delete process.env.HOME;
    else process.env.HOME = savedEnv.HOME;
    cleanup(tmpRoot);
  })",2026-04-29,0.36960985626283366,1
glittercowboy/get-shit-done,javascript,74b81379cf77b0d6593d552990376396ff1d20cc,tests/bug-2836-audit-open-summary-uat-drift.test.cjs,<anonymous>_37,mocha_before,38,43,6,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/74b81379cf77b0d6593d552990376396ff1d20cc/tests/bug-2836-audit-open-summary-uat-drift.test.cjs#L38-L43,claude,agent,fix,"before(() => {
    prevProject = process.env.GSD_PROJECT;
    prevWorkstream = process.env.GSD_WORKSTREAM;
    delete process.env.GSD_PROJECT;
    delete process.env.GSD_WORKSTREAM;
  })",2026-04-29,0.36960985626283366,1
glittercowboy/get-shit-done,javascript,74b81379cf77b0d6593d552990376396ff1d20cc,tests/bug-2836-audit-open-summary-uat-drift.test.cjs,<anonymous>_43,mocha_after,44,47,4,,0,per_test,3,2,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/74b81379cf77b0d6593d552990376396ff1d20cc/tests/bug-2836-audit-open-summary-uat-drift.test.cjs#L44-L47,claude,agent,fix,"after(() => {
    if (prevProject !== undefined) process.env.GSD_PROJECT = prevProject;
    if (prevWorkstream !== undefined) process.env.GSD_WORKSTREAM = prevWorkstream;
  })",2026-04-29,0.36960985626283366,1
glittercowboy/get-shit-done,javascript,e81592878e5e1a9ab9d98d6834e796ef788b570d,tests/enh-2789-description-budget.test.cjs,<anonymous>_134,before_each,135,137,3,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/e81592878e5e1a9ab9d98d6834e796ef788b570d/tests/enh-2789-description-budget.test.cjs#L135-L137,claude,agent,feat,"beforeEach(() => {
    tmpDir = fs.mkdtempSync(path.join(os.tmpdir(), 'gsd-lint-desc-test-'));
  })",2026-04-29,0.36960985626283366,1
glittercowboy/get-shit-done,javascript,e81592878e5e1a9ab9d98d6834e796ef788b570d,tests/enh-2789-description-budget.test.cjs,<anonymous>_138,after_each,139,141,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/e81592878e5e1a9ab9d98d6834e796ef788b570d/tests/enh-2789-description-budget.test.cjs#L139-L141,claude,agent,feat,"afterEach(() => {
    fs.rmSync(tmpDir, { recursive: true, force: true });
  })",2026-04-29,0.36960985626283366,1
glittercowboy/get-shit-done,javascript,73b9d1dac094f2541723cf1559c481ddc8189444,tests/gemini-namespacing.test.cjs,<anonymous>_136,before_each,137,141,5,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/73b9d1dac094f2541723cf1559c481ddc8189444/tests/gemini-namespacing.test.cjs#L137-L141,claude,agent,fix,"beforeEach(() => {
    tmpDir = createTempDir('gsd-gemini-test-');
    previousCwd = process.cwd();
    process.chdir(tmpDir);
  })",2026-04-30,0.3723477070499658,1
glittercowboy/get-shit-done,javascript,73b9d1dac094f2541723cf1559c481ddc8189444,tests/gemini-namespacing.test.cjs,<anonymous>_142,after_each,143,146,4,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/73b9d1dac094f2541723cf1559c481ddc8189444/tests/gemini-namespacing.test.cjs#L143-L146,claude,agent,fix,"afterEach(() => {
    process.chdir(previousCwd);
    cleanup(tmpDir);
  })",2026-04-30,0.3723477070499658,1
glittercowboy/get-shit-done,javascript,dca12242b56ef0e0ef839c0468325a61e8eeb2a2,tests/bug-3037-gemini-duplicate-commands.test.cjs,<anonymous>_42,before_each,43,53,11,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/dca12242b56ef0e0ef839c0468325a61e8eeb2a2/tests/bug-3037-gemini-duplicate-commands.test.cjs#L43-L53,claude,agent,fix,"beforeEach(() => {
    tmpHome = createTempDir('gsd-3037-home-');
    tmpProject = createTempDir('gsd-3037-work-');
    originalHome = process.env.HOME;
    originalUserprofile = process.env.USERPROFILE;
    originalCwd = process.cwd();
    // Point HOME at the temp dir so install(true, 'gemini') writes to
    // tmpHome/.gemini, not the developer's real home.
    process.env.HOME = tmpHome;
    process.env.USERPROFILE = tmpHome;
  })",2026-05-02,0.37782340862423,1
glittercowboy/get-shit-done,javascript,dca12242b56ef0e0ef839c0468325a61e8eeb2a2,tests/bug-3037-gemini-duplicate-commands.test.cjs,<anonymous>_54,after_each,55,66,12,,0,per_test,3,2,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/dca12242b56ef0e0ef839c0468325a61e8eeb2a2/tests/bug-3037-gemini-duplicate-commands.test.cjs#L55-L66,claude,agent,fix,"afterEach(() => {
    if (originalHome === undefined) delete process.env.HOME;
    else process.env.HOME = originalHome;
    // CR #3041: also restore USERPROFILE so the temp HOME doesn't leak
    // into later tests and create order-dependent failures on Windows
    // or any code path that reads USERPROFILE.
    if (originalUserprofile === undefined) delete process.env.USERPROFILE;
    else process.env.USERPROFILE = originalUserprofile;
    process.chdir(originalCwd);
    cleanup(tmpHome);
    cleanup(tmpProject);
  })",2026-05-02,0.37782340862423,1
glittercowboy/get-shit-done,javascript,29eb8be06d845487e5948aa3594daeb2cf6168c9,tests/enh-3170-graphify-commit-staleness.test.cjs,<anonymous>_64,before_each,65,69,5,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/29eb8be06d845487e5948aa3594daeb2cf6168c9/tests/enh-3170-graphify-commit-staleness.test.cjs#L65-L69,claude,agent,feat,"beforeEach(() => {
      tmpDir = createTempGitProject();
      planningDir = path.join(tmpDir, '.planning');
      enableGraphify(planningDir);
    })",2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,29eb8be06d845487e5948aa3594daeb2cf6168c9,tests/enh-3170-graphify-commit-staleness.test.cjs,<anonymous>_70,after_each,71,71,1,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/29eb8be06d845487e5948aa3594daeb2cf6168c9/tests/enh-3170-graphify-commit-staleness.test.cjs#L71-L71,claude,agent,feat,afterEach(() => cleanup(tmpDir)),2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,29eb8be06d845487e5948aa3594daeb2cf6168c9,tests/enh-3170-graphify-commit-staleness.test.cjs,<anonymous>_154,before_each,155,159,5,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/29eb8be06d845487e5948aa3594daeb2cf6168c9/tests/enh-3170-graphify-commit-staleness.test.cjs#L155-L159,claude,agent,feat,"beforeEach(() => {
      tmpDir = createTempProject();
      planningDir = path.join(tmpDir, '.planning');
      enableGraphify(planningDir);
    })",2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,29eb8be06d845487e5948aa3594daeb2cf6168c9,tests/enh-3170-graphify-commit-staleness.test.cjs,<anonymous>_160,after_each,161,161,1,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/29eb8be06d845487e5948aa3594daeb2cf6168c9/tests/enh-3170-graphify-commit-staleness.test.cjs#L161-L161,claude,agent,feat,afterEach(() => cleanup(tmpDir)),2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,29eb8be06d845487e5948aa3594daeb2cf6168c9,tests/enh-3170-graphify-commit-staleness.test.cjs,<anonymous>_182,before_each,183,193,11,,0,per_test,1,1,1,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/29eb8be06d845487e5948aa3594daeb2cf6168c9/tests/enh-3170-graphify-commit-staleness.test.cjs#L183-L193,claude,agent,feat,"beforeEach(() => {
      tmpDir = createTempGitProject();
      planningDir = path.join(tmpDir, '.planning');
      enableGraphify(planningDir);
      writeGraph(planningDir, {
        nodes: SAMPLE_NODES,
        edges: [{ source: 'n1', target: 'n2', label: 'x', confidence: 'EXTRACTED' }],
        hyperedges: [],
        built_at_commit: gitHead(tmpDir),
      });
    })",2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,29eb8be06d845487e5948aa3594daeb2cf6168c9,tests/enh-3170-graphify-commit-staleness.test.cjs,<anonymous>_194,after_each,195,195,1,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/29eb8be06d845487e5948aa3594daeb2cf6168c9/tests/enh-3170-graphify-commit-staleness.test.cjs#L195-L195,claude,agent,feat,afterEach(() => cleanup(tmpDir)),2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,48472770821da82e123a577c107fba92b0b094b9,tests/bug-3164-milestone-archive-layout.test.cjs,<anonymous>_67,before_each,68,68,1,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/48472770821da82e123a577c107fba92b0b094b9/tests/bug-3164-milestone-archive-layout.test.cjs#L68-L68,claude,agent,fix,beforeEach(() => { tmpDir = createTempProject(); }),2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,48472770821da82e123a577c107fba92b0b094b9,tests/bug-3164-milestone-archive-layout.test.cjs,<anonymous>_68,after_each,69,69,1,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/48472770821da82e123a577c107fba92b0b094b9/tests/bug-3164-milestone-archive-layout.test.cjs#L69-L69,claude,agent,fix,afterEach(() => { cleanup(tmpDir); }),2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,48472770821da82e123a577c107fba92b0b094b9,tests/bug-3164-milestone-archive-layout.test.cjs,<anonymous>_110,before_each,111,111,1,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/48472770821da82e123a577c107fba92b0b094b9/tests/bug-3164-milestone-archive-layout.test.cjs#L111-L111,claude,agent,fix,beforeEach(() => { tmpDir = createTempProject(); }),2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,48472770821da82e123a577c107fba92b0b094b9,tests/bug-3164-milestone-archive-layout.test.cjs,<anonymous>_111,after_each,112,112,1,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/48472770821da82e123a577c107fba92b0b094b9/tests/bug-3164-milestone-archive-layout.test.cjs#L112-L112,claude,agent,fix,afterEach(() => { cleanup(tmpDir); }),2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,48472770821da82e123a577c107fba92b0b094b9,tests/bug-3164-milestone-archive-layout.test.cjs,<anonymous>_138,before_each,139,139,1,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/48472770821da82e123a577c107fba92b0b094b9/tests/bug-3164-milestone-archive-layout.test.cjs#L139-L139,claude,agent,fix,beforeEach(() => { tmpDir = createTempProject(); }),2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,48472770821da82e123a577c107fba92b0b094b9,tests/bug-3164-milestone-archive-layout.test.cjs,<anonymous>_139,after_each,140,140,1,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/48472770821da82e123a577c107fba92b0b094b9/tests/bug-3164-milestone-archive-layout.test.cjs#L140-L140,claude,agent,fix,afterEach(() => { cleanup(tmpDir); }),2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,2bc49b0aece3f3ce7901f066d0513d40e134f8a1,tests/bug-3033-sdk-flag-wired.test.cjs,<anonymous>_64,before_each,65,75,11,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/2bc49b0aece3f3ce7901f066d0513d40e134f8a1/tests/bug-3033-sdk-flag-wired.test.cjs#L65-L75,claude,agent,fix,"beforeEach(() => {
    tmpRoot = createTempDir('gsd-3033-');
    sdkDir = path.join(tmpRoot, 'sdk');
    pathDir = path.join(tmpRoot, 'somebin');
    homeDir = path.join(tmpRoot, 'home');
    fs.mkdirSync(pathDir, { recursive: true });
    fs.mkdirSync(homeDir, { recursive: true });
    savedEnv = { PATH: process.env.PATH, HOME: process.env.HOME };
    process.env.PATH = pathDir;
    process.env.HOME = homeDir;
  })",2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,2bc49b0aece3f3ce7901f066d0513d40e134f8a1,tests/bug-3033-sdk-flag-wired.test.cjs,<anonymous>_76,after_each,77,83,7,,0,per_test,3,2,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/2bc49b0aece3f3ce7901f066d0513d40e134f8a1/tests/bug-3033-sdk-flag-wired.test.cjs#L77-L83,claude,agent,fix,"afterEach(() => {
    if (savedEnv.PATH == null) delete process.env.PATH;
    else process.env.PATH = savedEnv.PATH;
    if (savedEnv.HOME == null) delete process.env.HOME;
    else process.env.HOME = savedEnv.HOME;
    cleanup(tmpRoot);
  })",2026-05-06,0.3887748117727584,1
glittercowboy/get-shit-done,javascript,97bde8615fa5574c9e688a49b8af149595d46bb5,tests/bug-3243-dotted-command-form.test.cjs,<anonymous>_24,before_each,25,27,3,,0,per_test,1,1,0,0,0,1,https://github.com/glittercowboy/get-shit-done/blob/97bde8615fa5574c9e688a49b8af149595d46bb5/tests/bug-3243-dotted-command-form.test.cjs#L25-L27,claude,agent,fix,"beforeEach(() => {
    tmpDir = createTempProject();
  })",2026-05-08,0.3942505133470226,1
glittercowboy/get-shit-done,javascript,97bde8615fa5574c9e688a49b8af149595d46bb5,tests/bug-3243-dotted-command-form.test.cjs,<anonymous>_28,after_each,29,31,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/97bde8615fa5574c9e688a49b8af149595d46bb5/tests/bug-3243-dotted-command-form.test.cjs#L29-L31,claude,agent,fix,"afterEach(() => {
    cleanup(tmpDir);
  })",2026-05-08,0.3942505133470226,1
glittercowboy/get-shit-done,javascript,b37c4873256da8df1f29a7a2376d91b156c584e0,tests/package-legitimacy-gate.test.cjs,<anonymous>_193,mocha_before,194,196,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/b37c4873256da8df1f29a7a2376d91b156c584e0/tests/package-legitimacy-gate.test.cjs#L194-L196,claude,agent,feat,"before(() => {
    model = readModel(RESEARCHER);
  })",2026-05-08,0.3942505133470226,1
glittercowboy/get-shit-done,javascript,b37c4873256da8df1f29a7a2376d91b156c584e0,tests/package-legitimacy-gate.test.cjs,<anonymous>_237,mocha_before,238,242,5,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/b37c4873256da8df1f29a7a2376d91b156c584e0/tests/package-legitimacy-gate.test.cjs#L238-L242,claude,agent,feat,"before(() => {
    const model = readModel(RESEARCHER);
    const template = extractResearchTemplate(model.text);
    templateSections = parseSections(template);
  })",2026-05-08,0.3942505133470226,1
glittercowboy/get-shit-done,javascript,b37c4873256da8df1f29a7a2376d91b156c584e0,tests/package-legitimacy-gate.test.cjs,<anonymous>_282,mocha_before,283,285,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/b37c4873256da8df1f29a7a2376d91b156c584e0/tests/package-legitimacy-gate.test.cjs#L283-L285,claude,agent,feat,"before(() => {
    model = readModel(RESEARCHER);
  })",2026-05-08,0.3942505133470226,1
glittercowboy/get-shit-done,javascript,b37c4873256da8df1f29a7a2376d91b156c584e0,tests/package-legitimacy-gate.test.cjs,<anonymous>_298,mocha_before,299,301,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/b37c4873256da8df1f29a7a2376d91b156c584e0/tests/package-legitimacy-gate.test.cjs#L299-L301,claude,agent,feat,"before(() => {
    model = readModel(RESEARCHER);
  })",2026-05-08,0.3942505133470226,1
glittercowboy/get-shit-done,javascript,b37c4873256da8df1f29a7a2376d91b156c584e0,tests/package-legitimacy-gate.test.cjs,<anonymous>_316,mocha_before,317,319,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/b37c4873256da8df1f29a7a2376d91b156c584e0/tests/package-legitimacy-gate.test.cjs#L317-L319,claude,agent,feat,"before(() => {
    model = readModel(RESEARCHER);
  })",2026-05-08,0.3942505133470226,1
glittercowboy/get-shit-done,javascript,b37c4873256da8df1f29a7a2376d91b156c584e0,tests/package-legitimacy-gate.test.cjs,<anonymous>_336,mocha_before,337,339,3,,0,per_test,1,1,0,0,0,0,https://github.com/glittercowboy/get-shit-done/blob/b37c4873256da8df1f29a7a2376d91b156c584e0/tests/package-legitimacy-gate.test.cjs#L337-L339,claude,agent,feat,"before(() => {
    model = readModel(PLANNER);
  })",2026-05-08,0.3942505133470226,1
