repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,fixture_type_kind,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodecontainer.js,<anonymous>_33,after_each,34,36,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodecontainer.js#L34-L36,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodecontext.js,<anonymous>_52,before_each,53,76,24,,3,per_test,1,1,0,2,0,0,0.0,0,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodecontext.js#L53-L76,human_pre2022,human,,"beforeEach(() => {
        mockStub = sinon.createStubInstance(ChaincodeStub);
        mockStub.getCreator.returns({
            getMspid: () => {
                return 'mspid';
            },
            getIdBytes: () => {
                return {
                    toBuffer: () => {
                        return cert;
                    }
                };
            }
        });
        mockStub.getTxID.returns('12345abcdefg');
        mockNodeContainer = sinon.createStubInstance(NodeContainer);
        mockEngine = sinon.createStubInstance(Engine);
        mockEngine.getContainer.returns(mockNodeContainer);
        const businessNetwork = new BusinessNetworkDefinition('test-network@1.0.0');
        return InstalledBusinessNetwork.newInstance(businessNetwork)
            .then(installedBusinessNetwork => {
                context = new NodeContext(mockEngine, mockStub, installedBusinessNetwork);
            });
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodedatacollection.js,<anonymous>_32,before_each,33,38,6,,2,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodedatacollection.js#L33-L38,human_pre2022,human,,"beforeEach(() => {
        sandbox = sinon.sandbox.create();
        mockStub = sinon.createStubInstance(ChaincodeStub);
        mockIterator = sinon.createStubInstance(StateQueryIterator);
        dataCollection = new NodeDataCollection(null, mockStub, 'anID');
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodedatacollection.js,<anonymous>_39,after_each,40,42,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodedatacollection.js#L40-L42,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodedataservice.js,<anonymous>_34,before_each,35,40,6,,2,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodedataservice.js#L35-L40,human_pre2022,human,,"beforeEach(() => {
        sandbox = sinon.sandbox.create();
        mockStub = sinon.createStubInstance(ChaincodeStub);
        mockIterator = sinon.createStubInstance(StateQueryIterator);
        dataService = new NodeDataService(mockStub);
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodedataservice.js,<anonymous>_41,after_each,42,44,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodedataservice.js#L42-L44,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodeeventservice.js,<anonymous>_34,before_each,35,39,5,,1,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodeeventservice.js#L35-L39,human_pre2022,human,,"beforeEach(() => {
        sandbox = sinon.sandbox.create();
        mockStub = sinon.createStubInstance(ChaincodeStub);
        eventService = new NodeEventService(mockStub);
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodeeventservice.js,<anonymous>_40,after_each,41,43,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodeeventservice.js#L41-L43,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodehttpservice.js,<anonymous>_33,before_each,34,37,4,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodehttpservice.js#L34-L37,human_pre2022,human,,"beforeEach(() => {
        httpService = new NodeHTTPService();
        sandbox = sinon.sandbox.create();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodehttpservice.js,<anonymous>_38,after_each,39,41,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodehttpservice.js#L39-L41,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodeidentityservice.js,<anonymous>_47,before_each,48,65,18,,0,per_test,2,2,0,1,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodeidentityservice.js#L48-L65,human_pre2022,human,,"beforeEach(() => {
        sandbox = sinon.sandbox.create();
        stub = {
            _badCert: false,
            creator: {
                getIdBytes: () => {
                    if (stub._badCert) {
                        return 'This is not a cert';
                    }
                    return cert;
                }
            },
            getCreator: () => {
                return stub.creator;
            }
        };
        identityService = new NodeIdentityService(stub);
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodeidentityservice.js,<anonymous>_66,after_each,67,69,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodeidentityservice.js#L67-L69,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodeloggingservice.js,<anonymous>_34,before_each,35,43,9,,1,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodeloggingservice.js#L35-L43,human_pre2022,human,,"beforeEach(() => {
        loggingService = new NodeLoggingService();
        sandbox = sinon.sandbox.create();
        mockStub = sinon.createStubInstance(ChaincodeStub);
        mockStub.putState.resolves();
        mockStub.getTxID.returns('1548a95f57863bce4566');
        loggingService.stub = mockStub;
        mockStub.putState.resolves();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodeloggingservice.js,<anonymous>_44,after_each,45,47,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodeloggingservice.js#L45-L47,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodeutils.js,<anonymous>_33,before_each,34,43,9,,2,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodeutils.js#L34-L43,human_pre2022,human,,"beforeEach(() => {
        sandbox = sinon.sandbox.create();
        mockIterator = sinon.createStubInstance(StateQueryIterator);
        mockIterator.close.resolves();
        mockStub = sinon.createStubInstance(ChaincodeStub);
        mockStub.getTxID.returns('abcdefg135845');
        const LOG = Logger.getLog('NodeUtils');
        logWarnSpy = sandbox.spy(LOG, 'warn');

    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/nodeutils.js,<anonymous>_44,after_each,45,47,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/nodeutils.js#L45-L47,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/start.js,<anonymous>_22,before_each,23,25,3,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/start.js#L23-L25,human_pre2022,human,,"beforeEach(() => {
    sandbox = sinon.sandbox.create();
})",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-hlfv1/test/start.js,<anonymous>_25,after_each,26,28,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-hlfv1/test/start.js#L26-L28,human_pre2022,human,,"afterEach(() => {
    sandbox.restore();
})",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-pouchdb/test/pouchdbdatacollection.js,<anonymous>_78,after_each,79,81,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-pouchdb/test/pouchdbdatacollection.js#L79-L81,human_pre2022,human,,"afterEach(() => {
        return db.destroy();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-pouchdb/test/pouchdbdataservice.js,<anonymous>_43,before_each,44,46,3,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-pouchdb/test/pouchdbdataservice.js#L44-L46,human_pre2022,human,,"beforeEach(() => {
        options = additionalConnectorOptions = undefined;
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-pouchdb/test/pouchdbdataservice.js,<anonymous>_81,after_each,82,85,4,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-pouchdb/test/pouchdbdataservice.js#L82-L85,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
        return dataService.destroy();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-pouchdb/test/pouchdbdataservice.js,<anonymous>_88,before_each,89,93,5,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-pouchdb/test/pouchdbdataservice.js#L89-L93,human_pre2022,human,,"beforeEach(() => {
            return createDatabase().then(() => {
                sandbox.stub(PouchDB, 'plugin');
            });
        })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-pouchdb/test/pouchdbdataservice.js,<anonymous>_103,before_each,104,108,5,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-pouchdb/test/pouchdbdataservice.js#L104-L108,human_pre2022,human,,"beforeEach(() => {
            return createDatabase().then(() => {
                PouchDBDataService.createPouchDB.restore();
            });
        })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-pouchdb/test/pouchdbdataservice.js,<anonymous>_986,before_each,987,989,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-pouchdb/test/pouchdbdataservice.js#L987-L989,human_pre2022,human,,"beforeEach(() => {
            return createDatabase('3a4b69c9-239c-4e3d-9c33-9c24d2bdbb1c');
        })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-pouchdb/test/pouchdbdataservice.js,<anonymous>_1013,before_each,1014,1016,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-pouchdb/test/pouchdbdataservice.js#L1014-L1016,human_pre2022,human,,"beforeEach(() => {
            return createDatabase('3a4b69c9-239c-4e3d-9c33-9c24d2bdbb1c');
        })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-pouchdb/test/pouchdbutils.js,<anonymous>_31,before_each,32,44,13,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-pouchdb/test/pouchdbutils.js#L32-L44,human_pre2022,human,,"beforeEach(() => {
        db = new PouchDB('Composer', { adapter: 'memory' });
        return db.bulkDocs([
            {
                _id: 'thing1',
                thing: 1
            },
            {
                _id: 'thing2',
                thing: 2
            },
        ]);
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-pouchdb/test/pouchdbutils.js,<anonymous>_45,after_each,46,48,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-pouchdb/test/pouchdbutils.js#L46-L48,human_pre2022,human,,"afterEach(() => {
        return db.destroy();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-pouchdb/test/setup.js,<anonymous>_18,mocha_before,19,25,6,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-pouchdb/test/setup.js#L19-L25,human_pre2022,human,,"before(() => {
    Logger.setFunctionalLogger({
        log: () => {

        }
    });
})",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/setup.js,<anonymous>_18,mocha_before,19,25,6,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/setup.js#L19-L25,human_pre2022,human,,"before(() => {
    Logger.setFunctionalLogger({
        log: () => {

        }
    });
})",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webcontainer.js,<anonymous>_28,before_each,29,31,3,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webcontainer.js#L29-L31,human_pre2022,human,,"beforeEach(() => {
        sandbox = sinon.sandbox.create();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webcontainer.js,<anonymous>_32,after_each,33,35,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webcontainer.js#L33-L35,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webcontext.js,<anonymous>_47,before_each,48,62,14,,6,per_test,1,1,0,1,0,0,0.0,0,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webcontext.js#L48-L62,human_pre2022,human,,"beforeEach(() => {
        mockWebContainer = sinon.createStubInstance(WebContainer);
        mockWebContainer.getName.returns('d8f08eba-2746-4801-8318-3a7611aed45e');
        mockEngine = sinon.createStubInstance(Engine);
        mockEngine.getContainer.returns(mockWebContainer);
        mockSerializer = sinon.createStubInstance(Serializer);

        const mockInstalledBusinessNetwork = sinon.createStubInstance(InstalledBusinessNetwork);
        const mockBusinessNetworkDefinition = sinon.createStubInstance(BusinessNetworkDefinition);
        mockInstalledBusinessNetwork.getDefinition.returns(mockBusinessNetworkDefinition);
        const mockBusinessNetworkMetadata = sinon.createStubInstance(BusinessNetworkMetadata);
        mockBusinessNetworkDefinition.getMetadata.returns(mockBusinessNetworkMetadata);
        mockBusinessNetworkMetadata.getPackageJson.returns({});
        context = new WebContext(mockEngine, mockInstalledBusinessNetwork, identity);
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webdataservice.js,<anonymous>_25,before_each,26,27,2,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webdataservice.js#L26-L27,human_pre2022,human,,"beforeEach(() => {
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webdataservice.js,<anonymous>_28,after_each,29,31,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webdataservice.js#L29-L31,human_pre2022,human,,"afterEach(() => {
        return dataService.destroy();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webeventservice.js,<anonymous>_31,before_each,32,38,7,,2,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webeventservice.js#L32-L38,human_pre2022,human,,"beforeEach(() => {
        sandbox = sinon.sandbox.create();
        mockEventEmitter = sinon.createStubInstance(EventEmitter);
        eventService = new WebEventService(mockEventEmitter);
        eventService.getEventEmitter = sinon.stub();
        eventService.getEventEmitter.returns(mockEventEmitter);
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webeventservice.js,<anonymous>_39,after_each,40,42,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webeventservice.js#L40-L42,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webhttpservice.js,<anonymous>_51,before_each,52,62,9,,0,per_test,1,1,1,1,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webhttpservice.js#L52-L62,human_pre2022,human,,"beforeEach(() => {
        httpService = new WebHTTPService();
        sandbox = sinon.sandbox.create();

        mockXhr = sinon.useFakeXMLHttpRequest();
        xhr.XMLHttpRequest = mockXhr;

        mockXhr.onCreate = function (xhr) {
            spoofResponse(xhr);
        };
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webhttpservice.js,<anonymous>_63,after_each,64,67,4,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webhttpservice.js#L64-L67,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
        mockXhr.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webidentityservice.js,<anonymous>_35,before_each,36,39,4,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webidentityservice.js#L36-L39,human_pre2022,human,,"beforeEach(() => {
        identityService = new WebIdentityService(identity);
        sandbox = sinon.sandbox.create();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webidentityservice.js,<anonymous>_40,after_each,41,43,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webidentityservice.js#L41-L43,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webloggingservice.js,<anonymous>_27,before_each,28,31,4,,0,per_test,1,1,0,1,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webloggingservice.js#L28-L31,human_pre2022,human,,"beforeEach(() => {
        loggingService = new WebLoggingService();
        sandbox = sinon.sandbox.create();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-runtime-web/test/webloggingservice.js,<anonymous>_32,after_each,33,35,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-runtime-web/test/webloggingservice.js#L33-L35,human_pre2022,human,,"afterEach(() => {
        sandbox.restore();
    })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-wallet-filesystem/test/wallet.js,<anonymous>_56,before_each,57,64,7,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-wallet-filesystem/test/wallet.js#L57-L64,human_pre2022,human,,"beforeEach(async () => {
                    sandbox = sinon.sandbox.create();
                    let config = cfg.c;
                    config.namePrefix = 'testing';

                    await CLOUD_CONFIG.clean();
                    wallet = CLOUD_CONFIG.getStore(config);
                })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-wallet-filesystem/test/wallet.js,<anonymous>_65,after_each,66,69,4,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-wallet-filesystem/test/wallet.js#L66-L69,human_pre2022,human,,"afterEach(() => {
                    sandbox.restore();
                    wallet = null;
                })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-wallet-filesystem/test/wallet.js,<anonymous>_220,before_each,221,231,10,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-wallet-filesystem/test/wallet.js#L221-L231,human_pre2022,human,,"beforeEach(async () => {
                    await CLOUD_CONFIG.clean();
                    sandbox = sinon.sandbox.create();
                    let configAlpha = cloneDeep(cfg);
                    configAlpha.namePrefix = 'alpha';
                    let configBeta = cloneDeep(cfg);
                    configBeta.namePrefix = 'beta';

                    walletAlpha = CLOUD_CONFIG.getStore(configAlpha);
                    walletBeta = CLOUD_CONFIG.getStore(configBeta);
                })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-wallet-filesystem/test/wallet.js,<anonymous>_232,after_each,233,237,5,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-wallet-filesystem/test/wallet.js#L233-L237,human_pre2022,human,,"afterEach(() => {
                    sandbox.restore();
                    walletAlpha = null;
                    walletBeta = null;
                })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-wallet-inmemory/test/wallet.js,<anonymous>_51,before_each,52,59,7,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-wallet-inmemory/test/wallet.js#L52-L59,human_pre2022,human,,"beforeEach(async () => {
                    sandbox = sinon.sandbox.create();
                    let config = cfg;
                    config.namePrefix = 'testing';

                    await CLOUD_CONFIG.clean();
                    wallet = CLOUD_CONFIG.getStore(config);
                })",2019-08-30,2.5872689938398357,1
hyperledger-archives/composer,javascript,12800550440030d253a9e73be8650d331b14597f,packages/composer-wallet-inmemory/test/wallet.js,<anonymous>_60,after_each,61,64,4,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/hyperledger-archives/composer/blob/12800550440030d253a9e73be8650d331b14597f/packages/composer-wallet-inmemory/test/wallet.js#L61-L64,human_pre2022,human,,"afterEach(() => {
                    sandbox.restore();
                    wallet = null;
                })",2019-08-30,2.5872689938398357,1
