repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years,is_complete_addition
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-bitbucket-pipeline/src/test/java/io/jenkins/blueocean/blueocean_bitbucket_pipeline/cloud/BbCloudWireMock.java,bitbucketApi,junit_rule,16,20,5,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-bitbucket-pipeline/src/test/java/io/jenkins/blueocean/blueocean_bitbucket_pipeline/cloud/BbCloudWireMock.java#L16-L20,human_pre2022,human,,"@Rule
    public WireMockRule bitbucketApi = new WireMockRule(wireMockConfig().
            dynamicPort().dynamicHttpsPort()
            .usingFilesUnderClasspath(""api/cloud"")
    );",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-bitbucket-pipeline/src/test/java/io/jenkins/blueocean/blueocean_bitbucket_pipeline/server/BbServerWireMock.java,bitbucketApi,junit_rule,14,18,5,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-bitbucket-pipeline/src/test/java/io/jenkins/blueocean/blueocean_bitbucket_pipeline/server/BbServerWireMock.java#L14-L18,human_pre2022,human,,"@Rule
    public WireMockRule bitbucketApi = new WireMockRule(wireMockConfig().
            dynamicPort().dynamicHttpsPort()
            .usingFilesUnderClasspath(""api/server"")
    );",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-bitbucket-pipeline/src/test/java/io/jenkins/blueocean/blueocean_bitbucket_pipeline/server/BitbucketServerEndpointSecuredTest.java,setupSecurity,junit4_before,27,47,19,junit,0,per_test,1,1,0,2,0,0,0.0,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-bitbucket-pipeline/src/test/java/io/jenkins/blueocean/blueocean_bitbucket_pipeline/server/BitbucketServerEndpointSecuredTest.java#L27-L47,human_pre2022,human,,"@Before
    public void setupSecurity() throws Exception {
        HudsonPrivateSecurityRealm realm = new HudsonPrivateSecurityRealm(true);
        readUser = realm.createAccount(""read_user"", ""pacific_ale"");
        writeUser = realm.createAccount(""write_user"", ""pale_ale"");
        j.jenkins.setSecurityRealm(realm);
        GlobalMatrixAuthorizationStrategy as = new GlobalMatrixAuthorizationStrategy();
        j.jenkins.setAuthorizationStrategy(as);

        as.add( Jenkins.READ, (String)Jenkins.ANONYMOUS.getPrincipal());

        {
            as.add(Jenkins.READ, readUser.getId());
        }
        {
            as.add( Item.BUILD, writeUser.getId());
            as.add(Item.CREATE, writeUser.getId());
            as.add(Item.CONFIGURE, writeUser.getId());
        }
        this.crumb = getCrumb(j.jenkins );
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-bitbucket-pipeline/src/test/java/io/jenkins/blueocean/blueocean_bitbucket_pipeline/server/BitbucketServerEndpointTest.java,setup,junit4_before,35,40,6,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-bitbucket-pipeline/src/test/java/io/jenkins/blueocean/blueocean_bitbucket_pipeline/server/BitbucketServerEndpointTest.java#L35-L40,human_pre2022,human,,"@Before
    public void setup() throws Exception {
        super.setup();
        token = getJwtToken(j.jenkins, authenticatedUser.getId(), authenticatedUser.getId());
        this.crumb = getCrumb( j.jenkins );
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-bitbucket-pipeline/src/test/java/io/jenkins/blueocean/blueocean_bitbucket_pipeline/server/BitbucketServerScmTest.java,setUp,junit4_before,30,34,5,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-bitbucket-pipeline/src/test/java/io/jenkins/blueocean/blueocean_bitbucket_pipeline/server/BitbucketServerScmTest.java#L30-L34,human_pre2022,human,,"@Before
    public void setUp() throws Exception {
        super.setup();
        token = getJwtToken(j.jenkins, authenticatedUser.getId(), authenticatedUser.getId());
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-config/src/test/java/io/jenkins/blueocean/config/BlueOceanConfigFactoryTest.java,j,junit_rule,15,16,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-config/src/test/java/io/jenkins/blueocean/config/BlueOceanConfigFactoryTest.java#L15-L16,human_pre2022,human,,"@Rule
    public JenkinsRule j = new JenkinsRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-events/src/test/java/io/jenkins/blueocean/events/SseEventTest.java,j,junit_rule,58,59,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-events/src/test/java/io/jenkins/blueocean/events/SseEventTest.java#L58-L59,human_pre2022,human,,"@Rule
    public JenkinsRule j = new JenkinsRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-events/src/test/java/io/jenkins/blueocean/events/SseEventTest.java,sampleRepo,junit_rule,61,62,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-events/src/test/java/io/jenkins/blueocean/events/SseEventTest.java#L61-L62,human_pre2022,human,,"@Rule
    public GitSampleRepoRule sampleRepo = new GitSampleRepoRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitPipelineCreateRequestTest.java,sampleRepo,junit_rule,30,31,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitPipelineCreateRequestTest.java#L30-L31,human_pre2022,human,,"@Rule
    public GitSampleRepoRule sampleRepo = new GitSampleRepoRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitPipelineCreateRequestTest.java,createSomeStuff,junit4_before,33,40,8,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitPipelineCreateRequestTest.java#L33-L40,human_pre2022,human,,"@Before
    public void createSomeStuff() throws Exception {
        sampleRepo.init();
        sampleRepo.write(""Jenkinsfile"", ""pipeline { stage('Build 1') { steps { echo 'build' } } }"");
        sampleRepo.write(""file"", ""initial content"");
        sampleRepo.git(""add"", ""Jenkinsfile"");
        sampleRepo.git(""commit"", ""--all"", ""--message=flow"");
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitReadSaveTest.java,repoWithJenkinsfiles,junit_rule,67,68,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitReadSaveTest.java#L67-L68,human_pre2022,human,,"@Rule
    public GitSampleRepoRule repoWithJenkinsfiles = new GitSampleRepoRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitReadSaveTest.java,repoNoJenkinsfile,junit_rule,70,71,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitReadSaveTest.java#L70-L71,human_pre2022,human,,"@Rule
    public GitSampleRepoRule repoNoJenkinsfile = new GitSampleRepoRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitReadSaveTest.java,repoForSSH,junit_rule,73,74,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitReadSaveTest.java#L73-L74,human_pre2022,human,,"@Rule
    public GitSampleRepoRule repoForSSH = new GitSampleRepoRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitReadSaveTest.java,setup,junit4_before,83,88,6,junit,0,per_test,1,1,0,0,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitReadSaveTest.java#L83-L88,human_pre2022,human,,"@Before
    @Override
    public void setup() throws Exception {
        super.setup();
        setupScm();
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitReadSaveTest.java,stopSSHServer,junit4_after,181,190,10,junit,0,per_test,2,2,0,0,0,0,0.0,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitReadSaveTest.java#L181-L190,human_pre2022,human,,"@After
    public void stopSSHServer() throws InterruptedException, IOException {
        if (sshd != null) {
            String ssh = ""ssh -p "" + sshd.getPort() + "" bob@127.0.0.1"";
            String remote = ""ssh://bob@127.0.0.1:"" + sshd.getPort() + """" + repoForSSH.getRoot().getCanonicalPath();
            logger.fine(ssh + "" // remote: "" + remote);
            sshd.stop();
            sshd = null;
        }
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitScmTest.java,sampleRepo,junit_rule,50,51,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitScmTest.java#L50-L51,human_pre2022,human,,"@Rule
    public GitSampleRepoRule sampleRepo = new GitSampleRepoRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitScmTest.java,setup,junit4_before,63,67,5,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitScmTest.java#L63-L67,human_pre2022,human,,"@Before
    public void setup() throws Exception{
        super.setup();
        setupScm();
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitUtilsTest.java,repo,junit_rule,21,22,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitUtilsTest.java#L21-L22,human_pre2022,human,,"@Rule
    public GitSampleRepoRule repo = new GitSampleRepoRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitUtilsTest.java,setup,junit4_before,26,35,10,junit,0,per_test,1,1,0,0,0,1,0.1,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-git-pipeline/src/test/java/io/jenkins/blueocean/blueocean_git_pipeline/GitUtilsTest.java#L26-L35,human_pre2022,human,,"@Before
    @Override
    public void setup() throws Exception {
        super.setup();
        // create git repo
        repo.init();
        repo.write(""test.txt"", initialText);
        repo.git(""add"", ""test.txt"");
        repo.git(""commit"", ""--all"", ""--message="" + initialText);
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubIssueTest.java,j,junit_rule,53,54,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubIssueTest.java#L53-L54,human_pre2022,human,,"@Rule
    public JenkinsRule j = new JenkinsRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubMockBase.java,githubApi,junit_rule,65,93,27,junit,0,per_test,1,2,0,2,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubMockBase.java#L65-L93,human_pre2022,human,,"@Rule
    public WireMockRule githubApi = new WireMockRule(wireMockConfig().
            dynamicPort().dynamicHttpsPort()
            .usingFilesUnderClasspath(""api"")
            .extensions(
                    new ResponseTransformer() {
                        @Override
                        public Response transform(Request request, Response response, FileSource files,
                                                  Parameters parameters) {
                            if (""application/json""
                                    .equals(response.getHeaders().getContentTypeHeader().mimeTypePart())) {
                                return Response.Builder.like(response)
                                        .but()
                                        .body(response.getBodyAsString()
                                                .replace(""https://api.github.com/"",
                                                        ""http://localhost:"" + githubApi.port() + ""/"")
                                        )
                                        .build();
                            }
                            return response;
                        }

                        @Override
                        public String getName() {
                            return ""url-rewrite"";
                        }

                    })
    );",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubMockBase.java,tearDown,junit4_after,119,128,9,junit,0,per_test,3,3,0,0,0,0,0.0,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubMockBase.java#L119-L128,human_pre2022,human,,"@After
    public void tearDown() {
        if (!perTestStubMappings.isEmpty()) {
            for (StubMapping mapping : perTestStubMappings) {
                githubApi.removeStub(mapping);
            }

            perTestStubMappings.clear();
        }
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubScmTest.java,setup,junit4_before,64,82,16,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubScmTest.java#L64-L82,human_pre2022,human,,"@Before
    public void setup() throws Exception {
        mockStatic(Jenkins.class);

        when(Jenkins.getInstance()).thenReturn(jenkins);
        when(Jenkins.getInstanceOrNull()).thenReturn(jenkins);
        when(Jenkins.getAuthentication()).thenReturn(authentication);
        GrantedAuthority[] grantedAuthorities = Lists.newArrayList(SecurityRealm.AUTHENTICATED_AUTHORITY).toArray(new GrantedAuthority[1]);

        Mockito.when(authentication.getAuthorities()).thenReturn(grantedAuthorities);
        Mockito.when(authentication.getPrincipal()).thenReturn(""joe"");
        mockStatic(User.class);

        when(user.getId()).thenReturn(""joe"");
        when(user.getFullName()).thenReturn(""joe smith"");
        when(user.getDisplayName()).thenReturn(""joe smith"");
        when(User.class, method(User.class, ""get"", Authentication.class)).withArguments(authentication).thenReturn(user);
        when(User.current()).thenReturn(user);
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubServerSecuredTest.java,setupSecurity,junit4_before,23,43,19,junit,0,per_test,1,1,0,2,0,0,0.0,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubServerSecuredTest.java#L23-L43,human_pre2022,human,,"@Before
    public void setupSecurity() throws Exception {
        HudsonPrivateSecurityRealm realm = new HudsonPrivateSecurityRealm(true);
        readUser = realm.createAccount(""read_user"", ""pacific_ale"");
        writeUser = realm.createAccount(""write_user"", ""pale_ale"");
        j.jenkins.setSecurityRealm(realm);
        GlobalMatrixAuthorizationStrategy as = new GlobalMatrixAuthorizationStrategy();
        j.jenkins.setAuthorizationStrategy(as);

        as.add(Jenkins.READ, (String)Jenkins.ANONYMOUS.getPrincipal());

        {
            as.add(Jenkins.READ, readUser.getId());
        }
        {
            as.add(Item.BUILD, writeUser.getId());
            as.add(Item.CREATE, writeUser.getId());
            as.add(Item.CONFIGURE, writeUser.getId());
        }
        this.crumb = getCrumb(j.jenkins );
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubServerTest.java,wireMockRule,junit_rule,30,35,6,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubServerTest.java#L30-L35,human_pre2022,human,,"@Rule
    public WireMockRule wireMockRule = new WireMockRule(
        wireMockConfig()
            .dynamicPort()
            .usingFilesUnderClasspath(""server-api"")
    );",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubServerTest.java,createUser,junit4_before,39,54,16,junit,0,per_test,1,1,0,2,0,0,0.0,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-github-pipeline/src/test/java/io/jenkins/blueocean/blueocean_github_pipeline/GithubServerTest.java#L39-L54,human_pre2022,human,,"@Before
    public void createUser() throws Exception {
        HudsonPrivateSecurityRealm realm = new HudsonPrivateSecurityRealm( true);
        User writeUser = realm.createAccount(""write_user"", ""pale_ale"");
        j.jenkins.setSecurityRealm(realm);
        GlobalMatrixAuthorizationStrategy as = new GlobalMatrixAuthorizationStrategy();
        j.jenkins.setAuthorizationStrategy(as);
        as.add( Jenkins.READ, (String)Jenkins.ANONYMOUS.getPrincipal());
        {
            as.add( Item.BUILD, writeUser.getId());
            as.add(Item.CREATE, writeUser.getId());
            as.add(Item.CONFIGURE, writeUser.getId());
        }
        token = getJwtToken(j.jenkins, ""write_user"", ""pale_ale"");
        this.crumb = getCrumb(j.jenkins);
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-jira/src/test/java/io/jenkins/blueocean/service/embedded/jira/BlueJiraIssueTest.java,j,junit_rule,39,40,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-jira/src/test/java/io/jenkins/blueocean/service/embedded/jira/BlueJiraIssueTest.java#L39-L40,human_pre2022,human,,"@Rule
    public JenkinsRule j = new JenkinsRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-jira/src/test/java/io/jenkins/blueocean/service/embedded/jira/JiraSCMListenerTest.java,j,junit_rule,40,41,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-jira/src/test/java/io/jenkins/blueocean/service/embedded/jira/JiraSCMListenerTest.java#L40-L41,human_pre2022,human,,"@Rule
    public JenkinsRule j = new JenkinsRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-jwt/src/test/java/io/jenkins/blueocean/auth/jwt/impl/JwtAuthenticationServiceImplTest.java,j,junit_rule,32,33,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-jwt/src/test/java/io/jenkins/blueocean/auth/jwt/impl/JwtAuthenticationServiceImplTest.java#L32-L33,human_pre2022,human,,"@Rule
    public JenkinsRule j = new JenkinsRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-pipeline-api-impl/src/test/java/io/jenkins/blueocean/BlueOceanWebURLBuilderTest.java,jenkinsRule,junit_rule,54,55,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-pipeline-api-impl/src/test/java/io/jenkins/blueocean/BlueOceanWebURLBuilderTest.java#L54-L55,human_pre2022,human,,"@Rule
    public JenkinsRule jenkinsRule = new JenkinsRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-pipeline-api-impl/src/test/java/io/jenkins/blueocean/BlueOceanWebURLBuilderTest.java,sampleRepo,junit_rule,57,58,2,junit,0,per_test,1,1,0,1,0,0,0.0,1,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-pipeline-api-impl/src/test/java/io/jenkins/blueocean/BlueOceanWebURLBuilderTest.java#L57-L58,human_pre2022,human,,"@Rule
    public GitSampleRepoRule sampleRepo = new GitSampleRepoRule();",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-pipeline-api-impl/src/test/java/io/jenkins/blueocean/BlueOceanWebURLBuilderTest.java,setup,junit4_before,60,64,5,junit,0,per_test,1,1,0,0,0,0,0.0,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-pipeline-api-impl/src/test/java/io/jenkins/blueocean/BlueOceanWebURLBuilderTest.java#L60-L64,human_pre2022,human,,"@Before
    public void setup(){
        assertTrue(BlueOceanUrlMapper.all().size() > 0);
        urlMapper = BlueOceanUrlMapper.all().get(0);
    }",2020-12-02,4.85968514715948,1
jenkinsci/blueocean-plugin,java,219eee27a710fde6e455a64d1d4bca5331f6119b,blueocean-pipeline-api-impl/src/test/java/io/jenkins/blueocean/BlueOceanWebURLBuilderTest.java,setupScm,junit4_before,117,156,38,junit,0,per_test,1,1,0,0,0,3,0.07894736842105263,0,https://github.com/jenkinsci/blueocean-plugin/blob/219eee27a710fde6e455a64d1d4bca5331f6119b/blueocean-pipeline-api-impl/src/test/java/io/jenkins/blueocean/BlueOceanWebURLBuilderTest.java#L117-L156,human_pre2022,human,,"@Before
    public void setupScm() throws Exception {
        // create git repo
        sampleRepo.init();
        sampleRepo.write(""Jenkinsfile"", ""stage 'build'\n ""+""node {echo 'Building'}\n""+
            ""stage 'test'\nnode { echo 'Testing'}\n""+
            ""stage 'deploy'\nnode { echo 'Deploying'}\n""
        );
        sampleRepo.write(""file"", ""initial content"");
        sampleRepo.git(""add"", ""Jenkinsfile"");
        sampleRepo.git(""commit"", ""--all"", ""--message=flow"");

        //create feature branch
        sampleRepo.git(""checkout"", ""-b"", ""feature/ux-1"");
        sampleRepo.write(""Jenkinsfile"", ""echo \""branch=${env.BRANCH_NAME}\""; ""+""node {"" +
            ""   stage ('Build'); "" +
            ""   echo ('Building'); "" +
            ""   stage ('Test'); "" +
            ""   echo ('Testing'); "" +
            ""   stage ('Deploy'); "" +
            ""   echo ('Deploying'); "" +
            ""}"");
        ScriptApproval.get().approveSignature(""method java.lang.String toUpperCase"");
        sampleRepo.write(""file"", ""subsequent content1"");
        sampleRepo.git(""commit"", ""--all"", ""--message=tweaked1"");

        //create feature branch
        sampleRepo.git(""checkout"", ""-b"", ""feature2"");
        sampleRepo.write(""Jenkinsfile"", ""echo \""branch=${env.BRANCH_NAME}\""; ""+""node {"" +
            ""   stage ('Build'); "" +
            ""   echo ('Building'); "" +
            ""   stage ('Test'); "" +
            ""   echo ('Testing'); "" +
            ""   stage ('Deploy'); "" +
            ""   echo ('Deploying'); "" +
            ""}"");
        ScriptApproval.get().approveSignature(""method java.lang.String toUpperCase"");
        sampleRepo.write(""file"", ""subsequent content2"");
        sampleRepo.git(""commit"", ""--all"", ""--message=tweaked2"");
    }",2020-12-02,4.85968514715948,1
